Team,ShortName,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,OBP,SLG,OPS,wOBA,BB%,K%,BB/K,ISO,Spd,BABIP,UBR,GDPRuns,wRC,wRAA,UZR,wBsR,BaseRunning,WAR,Off,Def,wRC+,FPTS,FPTS_G,SPTS,SPTS_G,ADP,Pos,minpos,UPURL,teamid,League,PlayerName,xMLBAMID,playerids,playerid
DET,Tigers,83.389,293.545,324.663,71.7533,48.0096,14.4179,0.87665,8.44906,36.4243,34.1756,24.8777,0.236511,70.6218,3.01015,2.59245,0.637736,5.95372,3.85514,1.13802,0.244437,0.30751,0.385875,0.693386,0.303378,0.0766263,0.217524,0.352267,0.141438,4.16208,0.291635,,,35.8107,-2.55074,-1.1,-0.194499,-0.194499,0.593147,-2.766293555498123,-2.610670328140259,93.279,319.5,3.84939759,319.5,3.84939759,999.0,0.03030303,OF,/players/matt-vierling/21558/stats/batting,6,AL,Matt Vierling,663837,21558,21558
TBR,Rays,108.595,415.302,447.695,118.483,99.393,14.8571,4.23327,0.0,56.7697,29.2284,23.1624,0.743872,44.7054,1.15237,2.92542,5.15261,8.99274,37.0619,6.41016,0.285294,0.322677,0.341455,0.664132,0.292773,0.051737,0.0998568,0.518112,0.0561607,7.54233,0.317206,,,45.5265,-7.37213,-1.48,3.97554,3.97554,0.589457,-3.758824586868286,-5.8887715339660645,85.3422,437.6,4.014678899,437.6,4.014678899,180.8699951171875,0.02608696,OF,/players/chandler-simpson/31912/stats/batting,12,AL,Chandler Simpson,802415,31912,31912
KCR,Royals,95.169,350.645,389.434,81.7913,50.5334,17.2713,1.67362,12.313,50.5609,42.0035,31.2606,0.132774,97.0923,4.35209,2.745,0.4318,4.94971,16.8428,4.4103,0.23326,0.301808,0.397407,0.699215,0.305037,0.0802718,0.249317,0.321967,0.164147,6.21043,0.284766,,,43.4793,-2.53533,-2.46,0.994626,0.994626,0.589148,-2.835513949394226,-4.809851884841919,91.6553,407.8,4.292631578,407.8,4.292631578,725.5,0.02439024,OF,/players/lane-thomas/16939/stats/batting,7,AL,Lane Thomas,657041,16939,16939
CHW,White Sox,109.279,383.05,428.259,96.8342,70.403,17.3644,0.677525,8.38926,44.0177,42.5639,35.1241,0.759076,75.255,5.51604,4.00316,0.565819,10.1818,0.769328,0.502985,0.252798,0.321432,0.367371,0.688803,0.303972,0.0820161,0.175723,0.466735,0.114573,2.14077,0.291504,,,47.4437,-3.15836,-3.13,-0.780175,-0.780175,0.580414,-3.969551742076874,-5.097471833229065,93.6813,412.5,3.784403669,412.5,3.784403669,476.0299987792969,0.28712871,C/DH,/players/edgar-quero/28022/stats/batting,4,AL,Edgar Quero,700337,28022,28022
DET,Tigers,54.685,174.92,195.184,36.1027,22.0742,7.51147,0.294709,6.22229,19.6415,21.3332,16.1032,0.135186,57.1113,2.01745,1.42991,0.625585,2.81815,0.734855,0.268609,0.206396,0.278826,0.359425,0.63825,0.280574,0.0825025,0.292602,0.281961,0.153029,2.88533,0.264391,,,17.9151,-5.14736,0.0,-0.22749,-0.22749,0.567827,-5.387506276369095,4.219521522521973,77.5697,162.1,2.947272727,162.1,2.947272727,999.0,0.02173913,C,/players/jake-rogers/19452/stats/batting,6,AL,Jake Rogers,668670,19452,19452
NYY,Yankees,95.972,350.319,391.943,76.2218,40.9444,11.5201,0.0,23.7573,47.8631,58.768,36.8045,1.70562,124.307,2.06099,2.28665,0.409524,6.46997,0.0394931,0.020705,0.217578,0.293987,0.453912,0.747899,0.319972,0.0939026,0.317157,0.296077,0.236333,1.31974,0.256499,,,48.5122,2.20116,0.0,-0.516199,-0.516199,0.564732,2.296574056148529,-10.266935348510742,106.089,453.0,4.71875,453.0,4.71875,254.00999450683594,0.70149254,DH/OF,/players/giancarlo-stanton/4949/stats/batting,9,AL,Giancarlo Stanton,519317,4949,4949
BAL,Orioles,55.368,189.793,210.856,42.1209,25.1119,8.30292,0.946218,7.75984,24.4153,24.4053,17.3129,0.581275,60.5521,2.38322,1.15127,0.215406,2.76697,1.58615,0.524759,0.22193,0.293471,0.398306,0.691777,0.300647,0.0821075,0.287173,0.285917,0.176376,4.07445,0.280195,,,22.79,-2.12422,-0.4,-0.189638,-0.189638,0.555122,-1.9062598049640656,0.07469132542610168,93.0926,207.3,3.769090909,207.3,3.769090909,466.510009765625,0.1097561,1B,/players/coby-mayo/28312/stats/batting,2,AL,Coby Mayo,691723,28312,28312
SEA,Mariners,29.637,97.8516,112.336,19.6611,11.8296,3.62566,0.0831353,4.1227,11.7783,13.3505,12.0431,0.0904855,32.1704,1.2505,0.76539,0.13085,1.55199,0.474329,0.181093,0.200927,0.294473,0.366076,0.660549,0.29223,0.107206,0.286376,0.374354,0.165148,2.58635,0.249316,,,11.374,-1.89939,0.4,-0.144553,-0.144553,0.552485,-1.1532502174377441,2.68680539727211,92.3815,102.2,3.406666666,102.2,3.406666666,999.0,0.47560976,C/DH,/players/mitch-garver/15161/stats/batting,11,AL,Mitch Garver,641598,15161,15161
BAL,Orioles,76.774,267.203,299.49,58.7576,39.922,9.88597,1.70986,7.23974,34.8841,26.1765,23.6642,0.0578944,96.7072,5.35983,1.69414,1.5686,5.07883,6.37303,1.86579,0.219899,0.294647,0.350978,0.645625,0.286232,0.0790149,0.322906,0.244699,0.13108,5.56271,0.312323,,,28.8649,-6.52213,-0.16,0.0557581,0.0557581,0.55057,-5.887439616024494,0.9607416093349457,83.163,262.4,3.407792207,262.4,3.407792207,745.4600219726562,0.01315789,3B,/players/blaze-alexander/23789/stats/batting,2,AL,Blaze Alexander,677942,23789,23789
NYY,Yankees,66.834,237.068,253.038,61.8449,45.1067,11.1688,0.956571,4.61272,28.1609,24.0694,11.2043,0.034775,45.1731,1.81647,1.82421,0.357369,5.19833,5.7112,1.69207,0.260874,0.297189,0.374429,0.671618,0.292738,0.0442793,0.178523,0.248031,0.113555,4.93899,0.302646,,,25.7243,-4.17408,0.0,0.0657961,0.0657961,0.544102,-3.7134265899658203,0.3223089873790741,87.328,239.6,3.576119402,239.6,3.576119402,999.0,0.01694915,SS,/players/amed-rosario/15518/stats/batting,9,AL,Amed Rosario,642708,15518,15518
CHW,White Sox,90.34,316.176,345.35,74.3881,47.5446,13.7173,1.80279,11.3235,38.8794,36.2681,22.0112,0.784949,84.3154,1.8514,2.35857,2.95311,4.59063,6.79563,1.70666,0.235275,0.28695,0.397505,0.684455,0.295857,0.063736,0.244145,0.261058,0.16223,5.29844,0.282934,,,35.9837,-4.82211,-1.33,0.193993,0.193993,0.531074,-4.653127565979958,-2.0425583720207214,88.0916,333.5,3.705555555,333.5,3.705555555,747.989990234375,0.0,OF,/players/brooks-baldwin/31394/stats/batting,4,AL,Brooks Baldwin,681460,31394,31394
SEA,Mariners,76.581,268.555,301.642,62.8088,44.0653,10.9639,2.12119,5.65852,37.3695,23.1311,19.2277,0.28815,68.3656,7.30789,1.80911,4.74196,4.84049,15.801,4.10091,0.233877,0.300924,0.35371,0.654634,0.289516,0.0637433,0.226645,0.281248,0.119833,7.16781,0.291078,,,29.8764,-5.76492,0.43,1.01662,1.01662,0.525382,-2.356644868850708,-2.890310823917389,90.5118,280.7,3.645454545,280.7,3.645454545,725.489990234375,0.0,OF,/players/victor-robles/18363/stats/batting,11,AL,Victor Robles,645302,18363,18363
CHW,White Sox,110.982,410.96,449.156,98.9896,63.9346,20.5833,1.10203,13.3696,48.0059,49.6879,28.7133,0.837182,106.843,5.39244,3.28602,0.804303,7.87321,3.4388,1.15767,0.240874,0.296855,0.393921,0.690775,0.300194,0.0639273,0.237876,0.268742,0.153047,3.45337,0.291192,,,48.3811,-4.69018,0.35,-0.428029,-0.428029,0.524176,-5.150738537311554,-5.185200124979019,91.0788,437.1,3.937837837,437.1,3.937837837,587.9299926757812,0.3960396,OF,/players/austin-hays/19363/stats/batting,4,AL,Austin Hays,669720,19363,19363
TBR,Rays,91.921,287.077,315.363,62.2299,43.932,11.1215,0.645324,6.53106,28.3123,28.8891,16.8706,0.272139,57.5815,5.16135,2.11232,4.14216,6.41484,2.19312,0.811331,0.216771,0.270746,0.328258,0.599005,0.264428,0.0534959,0.182588,0.292987,0.111487,3.36504,0.247466,,,24.8119,-12.4507,0.0,-0.327307,-0.327307,0.502744,-13.033141881227493,7.092669486999512,65.8162,230.6,2.506521739,230.6,2.506521739,999.0,0.03191489,C,/players/nick-fortes/21538/stats/batting,12,AL,Nick Fortes,663743,21538,21538
SEA,Mariners,61.988,202.936,232.556,48.5232,31.6712,8.73361,0.770705,7.3477,27.6114,26.1015,23.5561,0.666973,61.1422,3.18168,1.46772,0.565813,4.18252,2.73447,0.934196,0.239106,0.325606,0.398359,0.723964,0.317595,0.101292,0.262914,0.385267,0.159253,4.0554,0.302953,,,28.3356,0.857283,-0.15,-0.216868,-0.216868,0.501429,2.484301522374153,-5.587543874979019,109.855,252.9,4.079032258,252.9,4.079032258,999.0,0.30769231,OF,/players/rob-refsnyder/13770/stats/batting,11,AL,Rob Refsnyder,608701,13770,13770
TOR,Blue Jays,42.046,129.209,145.372,27.0184,19.9163,4.1085,0.355418,2.63816,14.1087,11.1993,10.3418,0.215424,30.5695,2.38147,0.917507,2.48878,2.70439,1.84623,0.572319,0.209105,0.278205,0.307657,0.585862,0.262056,0.0711401,0.210285,0.338304,0.0985517,4.07625,0.251552,,,11.1575,-6.01936,2.5,-0.0791821,-0.0791821,0.489687,-5.961570166051388,5.744290113449097,65.6679,99.0,2.357142857,99.0,2.357142857,999.0,0.0,C,/players/tyler-heineman/13897/stats/batting,14,AL,Tyler Heineman,623168,13897,13897
TBR,Rays,71.454,252.702,275.684,58.472,38.6437,11.9675,1.76384,6.09701,30.582,26.4779,17.2977,0.705197,56.3611,2.91896,1.77545,0.990257,3.61322,8.84289,2.17,0.231388,0.28646,0.365087,0.651547,0.284247,0.0627446,0.204441,0.306908,0.1337,5.99772,0.27276,,,26.126,-6.44818,2.73,0.496006,0.496006,0.479257,-6.175228118896484,1.3708763122558594,79.4684,245.9,3.463380281,245.9,3.463380281,999.0,0.05,OF,/players/jonny-deluca/26365/stats/batting,12,AL,Jonny DeLuca,676356,26365,26365
CLE,Guardians,106.907,418.588,459.509,100.1,66.4359,21.0429,0.971204,11.65,47.5868,49.7983,34.1252,1.34239,87.9894,2.90294,3.14794,0.744755,8.75559,4.1228,1.00816,0.239137,0.298908,0.377544,0.676451,0.295149,0.0742645,0.191486,0.387833,0.138406,3.57378,0.274607,,,47.6142,-6.68036,0.0,-0.262471,-0.262471,0.477889,-6.195283621549606,-4.949398040771484,89.0455,436.2,4.076635514,436.2,4.076635514,999.0,0.0,OF,/players/chase-delauter/32127/stats/batting,5,AL,Chase DeLauter,800050,32127,32127
CLE,Guardians,57.928,195.742,219.176,43.2007,28.2036,8.43456,0.846803,5.71566,24.3357,21.3079,20.2187,0.245286,58.8414,1.18357,1.33078,0.701302,3.789,4.25811,1.17674,0.220702,0.2957,0.360045,0.655745,0.289143,0.0922486,0.268466,0.343613,0.139343,4.9379,0.282873,,,21.6422,-4.25513,0.52,0.0438628,0.0438628,0.471631,-3.8547060787677765,0.9207364618778229,84.9082,197.9,3.412068965,197.9,3.412068965,999.0,0.01265823,2B/OF,/players/daniel-schneemann/25180/stats/batting,5,AL,Daniel Schneemann,682177,25180,25180
TOR,Blue Jays,36.432,109.976,124.127,26.5374,18.486,4.86256,0.342706,2.84615,13.9881,12.5476,9.11669,0.138096,26.9637,3.88937,0.832865,0.312161,2.66898,0.917371,0.300644,0.241302,0.319376,0.369388,0.688764,0.305306,0.0734465,0.217226,0.33811,0.128086,3.8821,0.292488,,,13.8856,-0.780946,-0.14,-0.146633,-0.146633,0.460118,-0.8106266409158707,1.0355554670095444,95.4614,124.8,3.466666666,124.8,3.466666666,999.0,0.0,2B/SS,/players/leo-jimenez/23782/stats/batting,14,AL,Leo Jiménez,677870,23782,23782
DET,Tigers,88.921,318.23,341.852,73.5201,49.2771,15.02,0.436062,8.78696,34.8413,36.7177,13.323,0.0849263,83.9741,4.42752,2.43515,0.524186,6.70636,4.96511,1.70526,0.231028,0.269699,0.363803,0.633502,0.275563,0.038973,0.245644,0.158656,0.132775,4.00796,0.284036,,,29.9864,-10.406,0.03,-0.147246,-0.147246,0.436381,-10.575462192296982,3.074652222916484,74.1179,279.4,3.139325842,279.4,3.139325842,742.52001953125,0.0,SS,/players/javier-baez/12979/stats/batting,6,AL,Javier Báez,595879,12979,12979
TBR,Rays,67.829,242.195,262.154,60.934,46.1689,10.7341,1.26313,2.76794,26.5872,22.8923,15.3424,0.45927,55.8303,2.41115,1.38724,0.818451,5.97906,4.71497,1.52567,0.251591,0.301098,0.340627,0.641725,0.283091,0.0585243,0.212968,0.274804,0.0890364,4.77774,0.314439,,,24.5978,-6.37771,0.17,-0.100758,-0.100758,0.424312,-6.690581783652306,1.8148831576108932,78.6723,220.3,3.239705882,220.3,3.239705882,999.0,0.0,3B,/players/ben-williamson/33197/stats/batting,12,AL,Ben Williamson,810938,33197,33197
ATH,Athletics,49.822,176.239,193.096,45.5105,33.5234,8.80126,0.66461,2.52121,21.125,16.7459,12.5267,0.244251,29.2162,1.2894,1.48894,1.55162,4.12585,3.70423,1.13303,0.258231,0.309728,0.358629,0.668357,0.293852,0.0648728,0.151304,0.428758,0.100398,4.67007,0.294466,,,19.8052,-3.01054,-0.06,-0.034057,-0.034057,0.420948,-3.641714673489332,1.1100012697279453,84.1482,188.4,3.768,188.4,3.768,999.0,0.0,3B/SS,/players/darell-hernaiz/26224/stats/batting,10,AL,Darell Hernaiz,687231,26224,26224
CHW,White Sox,30.13,94.8283,103.716,20.9987,14.1911,3.73038,0.220239,2.85699,10.2314,10.911,6.2623,0.169354,24.1054,0.846549,0.690682,0.730857,1.93275,0.700379,0.245073,0.221439,0.273879,0.355807,0.629685,0.275106,0.0603793,0.232418,0.259788,0.134367,3.35908,0.264624,,,9.0592,-3.19564,1.5,-0.0997832,-0.0997832,0.410302,-3.3247628808021545,3.824845552444458,73.6915,85.3,2.843333333,85.3,2.843333333,999.0,0.0,C,/players/reese-mcguire/15674/stats/batting,4,AL,Reese McGuire,624512,15674,15674
SEA,Mariners,46.429,133.455,155.356,28.8828,21.2206,5.22936,0.468088,1.96479,17.1006,10.4024,17.9864,0.345066,38.3121,1.23883,0.952522,1.72311,2.41981,6.03888,1.53496,0.216423,0.313136,0.30679,0.619926,0.281237,0.115775,0.246608,0.46947,0.0903668,5.432,0.285964,,,14.3432,-4.01331,-0.32,0.31445,0.31445,0.396319,-2.467071294784546,0.9935776591300964,84.8092,125.5,2.728260869,125.5,2.728260869,999.0,0.08,2B/SS,/players/leo-rivas/21009/stats/batting,11,AL,Leo Rivas,660844,21009,21009
CLE,Guardians,52.896,186.159,210.592,39.9108,26.0829,8.18334,0.769645,4.87491,22.2125,19.7186,20.2147,0.321932,59.1613,2.39158,1.19914,0.627296,3.25476,3.18713,0.598917,0.21439,0.29775,0.345178,0.642929,0.285702,0.0959899,0.280928,0.341688,0.130788,4.75345,0.2841,,,20.2061,-4.67693,0.0,0.0728538,0.0728538,0.3891,-4.261479623615742,0.8162962794303894,82.5374,182.8,3.449056603,182.8,3.449056603,999.0,0.0,2B,/players/travis-bazzana/sa3025129/stats/batting,5,AL,Travis Bazzana,683953,sa3025129,sa3025129
TBR,Rays,96.656,324.56,362.304,76.4353,52.4519,14.8193,1.74734,7.41687,41.5756,33.8611,31.4656,1.09093,76.4405,3.60456,2.16859,0.505735,5.33461,13.082,3.40143,0.235505,0.308198,0.360488,0.668686,0.294763,0.0868486,0.210984,0.411635,0.124983,5.67816,0.284178,,,37.4284,-5.3806,1.24,0.652864,0.652864,0.389068,-5.020878732204437,-3.646291971206665,86.7131,342.6,3.531958762,342.6,3.531958762,999.0,0.02816901,OF,/players/jake-fraley/19260/stats/batting,12,AL,Jake Fraley,641584,19260,19260
LAA,Angels,115.429,429.145,473.471,98.5648,63.0426,20.1991,3.02335,12.2998,56.7894,43.758,37.8135,1.84294,129.126,2.33108,3.48007,0.701289,5.09305,21.1438,4.91707,0.229677,0.293397,0.376819,0.670216,0.291603,0.0798644,0.272722,0.292842,0.147142,6.65338,0.29624,,,47.6978,-8.2465,0.0,1.54609,1.54609,0.388905,-7.248628854751587,-5.246328830718994,84.24,459.2,3.993043478,459.2,3.993043478,298.1499938964844,0.03738318,OF,/players/josh-lowe/19953/stats/batting,1,AL,Josh Lowe,666139,19953,19953
NYY,Yankees,42.925,132.469,147.92,27.5514,18.7018,5.95205,0.271129,2.62639,13.7331,12.7363,12.0876,0.308558,27.5306,1.94498,1.02558,0.392892,2.70738,0.914384,0.301338,0.207984,0.281874,0.316488,0.598362,0.266846,0.0817174,0.186118,0.439062,0.108505,3.27167,0.2412,,,11.9283,-5.54962,1.98,-0.154592,-0.154592,0.387127,-5.473391026258469,4.165995359420776,69.492,114.3,2.658139534,114.3,2.658139534,999.0,0.02564103,C,/players/jc-escarra/20084/stats/batting,9,AL,J.C. Escarra,641555,20084,20084
TBR,Rays,66.922,227.836,255.734,49.3602,33.2025,10.0364,1.38733,4.734,28.9571,21.0886,23.3612,0.283762,59.9602,1.00149,2.14034,1.24206,2.95388,11.9584,3.09447,0.216648,0.28986,0.335211,0.625071,0.277054,0.0913497,0.234463,0.389612,0.118563,6.36373,0.27,,,22.7421,-7.47488,-0.49,0.746284,0.746284,0.378568,-6.935512185096741,1.8336803913116455,74.514,214.5,3.201492537,214.5,3.201492537,999.0,0.00990099,SS,/players/taylor-walls/22458/stats/batting,12,AL,Taylor Walls,670764,22458,22458
LAA,Angels,58.136,209.186,229.431,51.7364,37.9809,9.44966,0.58871,3.71714,23.4601,20.7054,15.3002,0.311333,45.9875,3.13181,1.50807,0.30442,4.63463,4.00919,1.21731,0.247322,0.306243,0.351432,0.657675,0.290529,0.0666877,0.200442,0.332704,0.10411,4.20449,0.298275,,,22.913,-4.196,-0.67,-0.0670377,-0.0670377,0.377004,-4.528687104582787,0.31687653064727783,83.5005,210.4,3.627586206,210.4,3.627586206,999.0,0.03225806,2B,/players/vaughn-grissom/26031/stats/batting,1,AL,Vaughn Grissom,687093,26031,26031
CLE,Guardians,97.741,344.633,397.466,74.3445,44.0081,14.9701,0.0465902,15.3197,44.2536,48.5785,44.3191,0.741437,103.844,4.9567,3.07685,0.424033,5.47817,2.4234,1.12539,0.215721,0.311398,0.392786,0.704184,0.309341,0.111504,0.261266,0.426784,0.177065,2.53483,0.258263,,,45.765,-1.19867,-0.14,-0.587122,-0.587122,0.367202,-1.1391814351081848,-8.951931610703468,98.8215,401.9,4.101020408,401.9,4.101020408,736.8599853515625,0.02380952,1B,/players/rhys-hoskins/16472/stats/batting,5,AL,Rhys Hoskins,656555,16472,16472
KCR,Royals,70.297,257.988,278.786,60.7896,38.7093,12.9203,0.887229,8.2727,28.5221,33.6657,14.1697,0.450396,52.0892,2.85153,2.69585,1.08083,3.93928,2.0069,0.670847,0.23563,0.280192,0.388787,0.66898,0.289046,0.0508265,0.186843,0.272028,0.153158,3.69386,0.262162,,,27.5064,-5.43435,-0.06,-0.238285,-0.238285,0.362032,-6.5995553731918335,0.5426834262907505,80.6402,254.2,3.631428571,254.2,3.631428571,999.0,0.05128205,2B,/players/michael-massey/27684/stats/batting,7,AL,Michael Massey,686681,27684,27684
LAA,Angels,80.741,284.158,315.918,61.9867,41.4909,10.6831,1.28082,8.53178,33.1432,30.1661,26.4341,0.630696,101.609,2.52579,1.86725,0.932373,4.39251,5.44867,1.49901,0.218141,0.288733,0.354826,0.643559,0.283328,0.083674,0.321632,0.260155,0.136685,4.74745,0.30392,,,29.7032,-7.6249,-0.69,0.0149328,0.0149328,0.353349,-7.975760314613581,0.5560030341148376,78.5396,279.1,3.445679012,279.1,3.445679012,748.1099853515625,0.0,2B,/players/christian-moore/34979/stats/batting,1,AL,Christian Moore,695681,34979,34979
CHW,White Sox,38.254,129.617,140.682,30.6157,20.7365,5.38995,0.735142,3.75413,16.3733,12.8543,7.69924,0.0679761,40.9421,1.30584,0.710046,1.3497,2.28926,4.4861,0.984046,0.236201,0.284362,0.376018,0.66038,0.287793,0.054728,0.291026,0.188052,0.139817,6.12218,0.31369,,,13.7373,-2.88539,1.01,0.29834,0.29834,0.328981,-2.5972427427768707,0.9706440046429634,82.5368,133.2,3.505263157,133.2,3.505263157,999.0,0.03571429,OF,/players/derek-hill/16947/stats/batting,4,AL,Derek Hill,656537,16947,16947
ATH,Athletics,96.79,346.4,377.924,79.5145,51.2846,16.1142,1.03163,11.0841,41.8299,38.766,22.2987,0.622664,112.526,4.66362,2.20058,2.36077,6.21686,4.99689,1.54812,0.229545,0.283512,0.378014,0.661526,0.288051,0.0590032,0.297748,0.198165,0.148469,4.45145,0.304148,,,36.9823,-7.6723,-2.52,-0.147054,-0.147054,0.32205,-8.988015606999397,-0.8718093633651733,80.1517,342.4,3.529896907,342.4,3.529896907,677.3099975585938,0.0,2B/3B,/players/max-muncy/29779/stats/batting,10,AL,Max Muncy,691777,29779,29779
TOR,Blue Jays,80.589,284.488,315.362,72.1952,53.2938,12.3199,1.35472,5.22683,34.5107,28.8712,23.593,1.07184,49.955,2.231,2.03944,3.01083,7.30145,3.21552,0.936439,0.253773,0.313811,0.36172,0.675531,0.296937,0.0748123,0.158405,0.472284,0.107948,4.2857,0.289473,,,33.1355,-4.12691,-0.5,-0.255618,-0.255618,0.320248,-4.085394471883774,-3.638754367828369,89.6963,287.6,3.550617283,287.6,3.550617283,999.0,0.00625,OF,/players/nathan-lukes/18123/stats/batting,14,AL,Nathan Lukes,664770,18123,18123
TEX,Rangers,73.217,248.412,266.613,56.7375,38.9809,11.05,1.38806,5.31856,28.9732,23.5329,13.2086,0.347391,65.3732,2.7031,1.50062,0.789008,3.55197,7.84288,2.13399,0.228401,0.273298,0.34829,0.621588,0.271631,0.0495422,0.245199,0.202049,0.119889,5.72976,0.286903,,,22.5356,-8.96675,0.52,0.334581,0.334581,0.308991,-8.129032760858536,1.9727182388305664,73.0659,213.4,2.923287671,213.4,2.923287671,999.0,0.02970297,3B,/players/ezequiel-duran/23733/stats/batting,13,AL,Ezequiel Duran,677649,23733,23733
ATH,Athletics,66.591,236.991,256.748,54.7703,32.3389,12.4535,0.738512,9.23946,30.3132,29.3124,13.712,0.0104522,80.389,3.66759,1.78103,0.59664,3.26969,4.6224,1.22881,0.231107,0.281669,0.406848,0.688517,0.297667,0.0534065,0.313105,0.170571,0.175741,4.95937,0.305283,,,27.1291,-3.20762,0.09,0.0931042,0.0931042,0.298156,-3.9084684178233147,-2.0142129957675934,86.7764,256.8,3.83283582,256.8,3.83283582,748.3800048828125,0.02040816,OF,/players/colby-thomas/31855/stats/batting,10,AL,Colby Thomas,687515,31855,31855
HOU,Astros,41.11,105.75,119.315,21.6348,15.4102,4.30927,0.151031,1.76428,10.5856,9.83467,8.79949,0.221719,24.3168,2.93745,1.10815,0.720257,2.21288,0.541201,0.205126,0.204585,0.281393,0.298242,0.579634,0.260869,0.0737501,0.203803,0.361869,0.0936569,2.83552,0.245993,,,9.04261,-5.05538,0.67,-0.153515,-0.153515,0.29141,-5.100458055734634,3.8420678973197937,64.8222,85.5,2.085365853,85.5,2.085365853,999.0,0.18181818,C,/players/cesar-salazar/21587/stats/batting,21,AL,César Salazar,663967,21587,21587
HOU,Astros,31.15,104.882,115.885,23.3754,17.0873,3.96377,0.00306641,2.32124,11.0323,10.7779,7.12663,0.0829261,22.8886,0.786553,0.805319,0.920777,2.2568,1.17944,0.619335,0.222873,0.275426,0.327119,0.602545,0.266154,0.0614975,0.197511,0.311362,0.104247,3.07155,0.261615,,,9.27985,-4.41285,0.87,-0.182238,-0.182238,0.283646,-4.489775225520134,3.273549437522888,68.4624,77.3,2.493548387,77.3,2.493548387,999.0,0.0,C,/players/christian-vazquez/9774/stats/batting,21,AL,Christian Vázquez,543877,9774,9774
SEA,Mariners,106.581,384.603,421.016,89.8353,57.1649,17.4099,0.546626,14.7139,44.9794,52.6753,30.2951,1.64315,98.9431,2.80999,2.78706,0.520411,7.78282,3.54562,1.16169,0.233579,0.29237,0.396461,0.688831,0.298255,0.0719572,0.23501,0.306188,0.162881,3.18517,0.274433,,,44.6871,-5.05915,-0.03,-0.351692,-0.351692,0.280201,-2.0727004408836365,-9.679309157654643,96.5317,418.8,3.914018691,418.8,3.914018691,476.489990234375,0.1025641,OF,/players/dominic-canzone/26438/stats/batting,11,AL,Dominic Canzone,686527,26438,26438
LAA,Angels,77.985,252.883,277.067,54.5945,36.3084,10.0544,0.655467,7.57619,30.5719,25.5264,18.6848,0.359971,73.8291,3.61599,1.35964,0.523402,4.56018,9.81807,2.44881,0.215888,0.278058,0.350709,0.628767,0.276568,0.0674377,0.266466,0.253082,0.134821,5.36339,0.272037,,,24.5297,-8.20788,0.49,0.576242,0.576242,0.278471,-7.952450752258301,1.1380234956741333,73.8829,247.3,3.17051282,247.3,3.17051282,999.0,0.00877193,3B,/players/oswald-peraza/22823/stats/batting,1,AL,Oswald Peraza,672724,22823,22823
ATH,Athletics,43.265,139.588,152.807,30.8334,21.2514,5.40013,0.000820894,4.18101,14.7514,15.3082,9.29225,0.129489,42.6487,1.3739,0.884622,1.32295,2.85126,0.546418,0.239589,0.220889,0.27458,0.349445,0.624024,0.273897,0.0608104,0.279102,0.217879,0.128556,2.33664,0.284618,,,13.1972,-4.85817,-0.37,-0.198687,-0.198687,0.276073,-5.529382169246674,2.9683486223220825,70.4016,117.6,2.73488372,117.6,2.73488372,999.0,0.02702703,C,/players/austin-wynns/15271/stats/batting,10,AL,Austin Wynns,642851,15271,15271
NYY,Yankees,41.187,147.464,160.177,35.2157,20.9145,7.01896,0.23326,7.04906,18.17,20.7622,9.80913,0.247746,33.4028,1.52483,1.17791,0.201036,2.7444,0.421065,0.148198,0.238809,0.290979,0.432976,0.723955,0.311069,0.0612393,0.208537,0.293662,0.194167,2.44747,0.260344,,,18.6678,-0.25832,-0.63,-0.187735,-0.187735,0.271435,-0.19610521011054516,-2.6639260053634644,99.9557,171.1,4.173170731,171.1,4.173170731,999.0,0.4245283,OF,/players/randal-grichuk/10243/stats/batting,9,AL,Randal Grichuk,545341,10243,10243
ATH,Athletics,42.694,149.098,164.374,32.6022,20.0674,6.6852,0.403048,5.44656,20.1372,16.6729,12.7005,0.137616,55.2842,1.10158,0.928534,0.545674,1.98285,5.76644,1.64847,0.218663,0.283249,0.378498,0.661747,0.28893,0.0772659,0.336332,0.229731,0.159835,5.65734,0.30411,,,16.2024,-3.21969,0.31,0.255527,0.255527,0.268754,-3.4724640250205994,0.44177158176898956,80.7572,150.9,3.509302325,150.9,3.509302325,999.0,0.0,2B,/players/zack-gelof/29766/stats/batting,10,AL,Zack Gelof,680869,29766,29766
ATH,Athletics,54.977,174.452,189.941,42.2057,28.4772,8.66179,0.496873,4.56988,20.6341,19.311,11.968,0.0481254,37.5787,1.8085,1.27196,0.440326,3.15209,2.56964,0.878096,0.241933,0.29542,0.375867,0.671287,0.293577,0.0630089,0.197844,0.318478,0.133934,4.04873,0.281757,,,19.4392,-3.00378,0.39,-0.124294,-0.124294,0.260102,-3.715434618294239,-0.2797977924346924,83.9586,179.2,3.258181818,179.2,3.258181818,999.0,0.02298851,2B/3B,/players/andy-ibanez/18819/stats/batting,10,AL,Andy Ibáñez,628451,18819,18819
