Team,ShortName,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,OBP,SLG,OPS,wOBA,BB%,K%,BB/K,ISO,Spd,BABIP,UBR,GDPRuns,wRC,wRAA,UZR,wBsR,BaseRunning,WAR,Off,Def,wRC+,FPTS,FPTS_G,SPTS,SPTS_G,ADP,Pos,minpos,UPURL,teamid,League,PlayerName,xMLBAMID,playerids,playerid
ATH,Athletics,37,145,161,38,28,8,1,2,18,16,13,0,23,1,1,1,,3,1,0.262403,0.323614,0.368775,0.692389,0.305456,0.0783098,0.143139,0.54709,0.106372,4.70448,0.296603,-0.0365319,,18.0301,-0.993313,0.217524,-0.0674891,-0.104021,0.51552,-1.5951981097459793,1.0925240367650986,92.1417,160.4,4.335135135,160.4,4.335135135,999.0,0.0,3B/SS,/players/darell-hernaiz/26224/stats/batting,10,AL,Darell Hernaiz,687231,26224,26224
NYY,Yankees,52,211,224,55,40,10,2,4,24,25,9,0,39,2,1,0,,4,1,0.261528,0.296222,0.380298,0.676519,0.294307,0.0407839,0.17629,0.231345,0.11877,5.2789,0.302573,0.406369,,23.0576,-3.40974,-0.374737,0.0733238,0.479693,0.51202,-2.5805051922798157,-0.12473714351654053,88.4088,212.8,4.092307692,212.8,4.092307692,999.0,0.01694915,SS,/players/amed-rosario/15518/stats/batting,9,AL,Amed Rosario,642708,15518,15518
ATH,Athletics,42,152,166,35,24,7,0,4,16,19,11,0,46,1,1,1,,1,0,0.232848,0.290596,0.363335,0.653932,0.287132,0.0685828,0.274837,0.24954,0.130487,2.6266,0.303716,-0.0916287,,16.1592,-3.50227,0.734759,-0.188172,-0.2798,0.505091,-4.29662898182869,3.9847591519355774,79.5187,139.8,3.328571428,139.8,3.328571428,999.0,0.02702703,C,/players/austin-wynns/15271/stats/batting,10,AL,Austin Wynns,642851,15271,15271
ATH,Athletics,62,242,266,59,39,13,1,6,29,30,19,0,51,3,2,0,,4,1,0.244888,0.304824,0.382587,0.687411,0.301181,0.0701113,0.192685,0.363866,0.137699,4.27666,0.284831,-0.296851,,28.8656,-2.56437,0.404839,-0.202706,-0.499557,0.50375,-3.8864890933036804,-0.34516096115112305,89.1968,259.0,4.177419354,259.0,4.177419354,999.0,0.02298851,2B/3B,/players/andy-ibanez/18819/stats/batting,10,AL,Andy Ibáñez,628451,18819,18819
KCR,Royals,58,234,252,58,39,12,1,7,26,28,12,0,47,3,2,1,,2,1,0.24881,0.291245,0.392517,0.683762,0.296322,0.0491401,0.186314,0.263748,0.143707,3.29615,0.281356,0.0173289,,26.3521,-3.42368,0.260442,-0.351956,-0.334627,0.494957,-4.596170365810394,0.760441780090332,85.6519,243.1,4.19137931,243.1,4.19137931,999.0,0.05128205,2B,/players/michael-massey/27684/stats/batting,7,AL,Michael Massey,686681,27684,27684
BAL,Orioles,47,190,203,46,29,10,1,7,23,25,10,0,46,2,1,0,,3,2,0.244083,0.284401,0.411164,0.695564,0.300016,0.0479463,0.228936,0.209431,0.167081,4.10279,0.285891,-0.0212923,,21.8369,-2.14909,-0.675232,-0.254824,-0.276116,0.481269,-2.0327876210212708,-0.2502318024635315,92.6579,204.2,4.344680851,204.2,4.344680851,999.0,0.05882353,3B/OF,/players/jeremiah-jackson/22239/stats/batting,2,AL,Jeremiah Jackson,669236,22239,22239
DET,Tigers,75,291,322,71,49,13,2,8,37,33,26,1,75,3,2,0,,4,1,0.244867,0.310761,0.380743,0.691505,0.303042,0.0798044,0.232881,0.342683,0.135876,4.60157,0.302339,0.21518,,35.429,-2.61781,-2.29541,-0.318807,-0.103627,0.480356,-2.7423242330551147,-3.6454050540924072,93.0472,322.7,4.302666666,322.7,4.302666666,999.0,0.03030303,OF,/players/matt-vierling/21558/stats/batting,6,AL,Matt Vierling,663837,21558,21558
MIN,Twins,49,183,210,40,23,8,1,7,26,23,21,1,71,3,2,0,,4,1,0.216332,0.307008,0.38901,0.696017,0.305153,0.101857,0.337381,0.301904,0.172678,5.61409,0.304093,0.0217036,,23.4657,-1.34738,-0.131477,0.190881,0.212585,0.467817,-1.2739490866661072,-1.3814765512943268,93.994,212.5,4.336734693,212.5,4.336734693,999.0,0.01538462,OF,/players/james-outman/24770/stats/batting,8,AL,James Outman,681546,24770,24770
CHW,White Sox,34,123,134,28,19,5,0,4,13,15,8,0,30,1,1,1,,1,0,0.225839,0.275711,0.353423,0.629134,0.275362,0.0587095,0.225574,0.260266,0.127584,3.13087,0.267643,-0.137218,,11.7673,-4.11312,0.603278,-0.0752347,-0.212453,0.464386,-4.335306271910667,3.2282782196998596,73.9729,114.8,3.376470588,114.8,3.376470588,999.0,0.0,C,/players/reese-mcguire/15674/stats/batting,4,AL,Reese McGuire,624512,15674,15674
ATH,Athletics,32,125,140,29,17,6,0,5,17,17,12,0,45,1,1,1,,4,1,0.227798,0.299239,0.399045,0.698284,0.304627,0.0875088,0.321365,0.272304,0.171247,5.37318,0.309591,0.0625342,,15.584,-0.958044,0.463088,0.250357,0.312892,0.44031,-1.0780784785747528,0.5630877241492271,91.5702,145.6,4.55,145.6,4.55,999.0,0.0,2B,/players/zack-gelof/29766/stats/batting,10,AL,Zack Gelof,680869,29766,29766
TBR,Rays,70,273,301,63,42,11,3,8,33,32,21,1,62,4,2,1,,9,2,0.231874,0.295838,0.379372,0.67521,0.294919,0.0710386,0.20753,0.342305,0.147498,6.27358,0.271657,0.0405558,,31.1332,-4.43222,-0.734118,0.489461,0.530017,0.425115,-4.1457449197769165,-2.059118330478668,86.8201,290.5,4.15,290.5,4.15,999.0,0.05,OF,/players/jonny-deluca/26365/stats/batting,12,AL,Jonny DeLuca,676356,26365,26365
ATH,Athletics,34,134,147,33,19,8,1,5,17,20,8,0,44,3,1,0,,2,1,0.242193,0.29769,0.428099,0.725789,0.313197,0.0576201,0.300486,0.191756,0.185907,4.71213,0.316448,-0.00285052,,17.3862,0.0169698,0.667548,-0.137942,-0.140792,0.416786,-0.5783944427967072,-0.4074523448944092,97.4743,160.7,4.726470588,160.7,4.726470588,748.3800048828125,0.02040816,OF,/players/colby-thomas/31855/stats/batting,10,AL,Colby Thomas,687515,31855,31855
LAA,Angels,63,248,273,54,38,9,0,7,30,27,19,0,71,4,1,1,,9,2,0.218523,0.284471,0.345101,0.629572,0.278635,0.0711001,0.259059,0.274455,0.126578,4.92877,0.273603,0.0351994,,24.6278,-7.62923,1.4937,0.514664,0.549864,0.41124,-7.395470857620239,2.01870059967041,75.3068,226.8,3.6,226.8,3.6,999.0,0.00877193,3B,/players/oswald-peraza/22823/stats/batting,1,AL,Oswald Peraza,672724,22823,22823
LAA,Angels,32,126,140,31,22,6,0,3,16,14,11,0,27,2,1,0,,2,1,0.249413,0.315533,0.370968,0.686501,0.303058,0.0756748,0.193736,0.390607,0.121555,4.32919,0.294251,0.0481657,,15.4057,-1.13636,-0.115022,-0.0319646,0.0162011,0.406312,-1.2822633143514395,0.4349781423807144,92.1308,133.2,4.1625,133.2,4.1625,999.0,0.03225806,2B,/players/vaughn-grissom/26031/stats/batting,1,AL,Vaughn Grissom,687093,26031,26031
DET,Tigers,32,121,140,29,17,7,1,4,19,17,15,0,34,3,1,1,,3,1,0.243807,0.34122,0.41995,0.76117,0.333349,0.10841,0.244281,0.443792,0.176143,5.7434,0.305334,-0.00189988,,18.8489,2.3068,0.115285,-0.0982032,-0.100103,0.402239,2.1976144909858704,-3.084714576601982,113.925,161.9,5.059375,161.9,5.059375,999.0,0.53225806,2B/DH/OF,/players/jahmai-jones/18872/stats/batting,6,AL,Jahmai Jones,663330,18872,18872
CLE,Guardians,68,268,294,63,42,14,1,7,33,30,18,0,62,3,2,2,,5,2,0.235934,0.290128,0.370392,0.66052,0.288815,0.0622843,0.212503,0.293098,0.134459,4.86885,0.281175,0.220944,,28.9524,-5.78601,0.748644,-0.161591,0.059353,0.400991,-5.248367186635733,-0.9513562917709351,84.6825,263.8,3.879411764,263.8,3.879411764,748.3699951171875,0.0,OF,/players/angel-martinez/26540/stats/batting,5,AL,Angel Martínez,682657,26540,26540
CLE,Guardians,47,180,203,40,25,9,1,5,22,20,20,0,55,1,1,1,,4,1,0.219178,0.298505,0.359272,0.657778,0.290806,0.0971356,0.271411,0.357891,0.140094,4.78507,0.284102,-0.0989093,,20.3191,-3.66696,0.0595287,-0.0795654,-0.178475,0.394545,-3.5151872783899307,0.38452864810824394,86.054,190.6,4.055319148,190.6,4.055319148,999.0,0.01265823,2B/OF,/players/daniel-schneemann/25180/stats/batting,5,AL,Daniel Schneemann,682177,25180,25180
TEX,Rangers,57,228,245,56,37,13,1,5,27,25,13,0,58,3,2,1,,7,2,0.246314,0.291611,0.376074,0.667685,0.291315,0.0512281,0.236061,0.217012,0.129759,5.05543,0.306872,-0.13745,,24.6242,-4.32448,-2.12789,0.264348,0.126898,0.377981,-3.7352300584316254,-1.0028948783874512,86.6252,231.7,4.06491228,231.7,4.06491228,999.0,0.02970297,3B,/players/ezequiel-duran/23733/stats/batting,13,AL,Ezequiel Duran,677649,23733,23733
TEX,Rangers,44,174,189,43,29,9,0,5,21,21,11,0,28,1,2,1,,2,1,0.245156,0.29195,0.380408,0.672357,0.292084,0.0580965,0.150709,0.385489,0.135252,4.0017,0.266283,-0.0223589,,19.1139,-3.21794,-0.510232,-0.187085,-0.209444,0.368236,-3.0707163959741592,0.16476845741271973,87.1553,176.9,4.020454545,176.9,4.020454545,999.0,0.09302326,2B,/players/cody-freeman/25629/stats/batting,13,AL,Cody Freeman,683227,25629,25629
KCR,Royals,63,249,273,66,48,11,1,6,32,29,17,0,58,5,2,1,,8,2,0.265476,0.322694,0.392747,0.715441,0.313687,0.061195,0.212662,0.287756,0.127271,5.1713,0.321175,-0.125949,,32.3972,0.140168,-0.0994762,0.3816,0.255651,0.36422,-0.5118639469146729,-5.324476055800915,97.6147,290.2,4.606349206,290.2,4.606349206,999.0,0.86516854,OF,/players/starling-marte/9241/stats/batting,7,AL,Starling Marte,516782,9241,9241
TBR,Rays,47,181,203,44,30,8,1,4,22,22,17,0,50,2,2,1,,3,1,0.240867,0.311961,0.37062,0.682582,0.30085,0.0841167,0.244558,0.343954,0.129753,4.80793,0.305167,-0.00946916,,21.9743,-2.01167,0.874957,-0.221924,-0.231393,0.350889,-2.4073102325201035,-1.1500428318977356,90.9056,191.8,4.080851063,191.8,4.080851063,999.0,0.125,OF,/players/ryan-vilade/22165/stats/batting,12,AL,Ryan Vilade,668723,22165,22165
BOS,Red Sox,40,159,175,44,31,9,0,4,19,21,12,0,23,3,1,0,,2,0,0.278574,0.338256,0.422055,0.760311,0.330922,0.0686759,0.132171,0.5196,0.143481,3.64166,0.300734,-0.139617,,23.2161,2.53853,-0.00361249,-0.0607336,-0.200351,0.343532,1.5130736380815506,-4.178612678544596,108.307,199.9,4.9975,199.9,4.9975,748.0900268554688,0.88,DH/OF,/players/masataka-yoshida/31837/stats/batting,3,AL,Masataka Yoshida,807799,31837,31837
CHW,White Sox,52,201,224,46,29,7,1,8,28,26,18,0,72,3,1,0,,4,1,0.226663,0.298431,0.395826,0.694257,0.303518,0.0813237,0.320844,0.253468,0.169163,5.11694,0.304534,-0.0669197,,24.7329,-1.73443,-0.960243,-0.0380446,-0.104964,0.326771,-1.8556222021579742,-2.660242438316345,93.369,225.6,4.338461538,225.6,4.338461538,999.0,0.0,OF,/players/everson-pereira/23695/stats/batting,4,AL,Everson Pereira,677592,23695,23695
ATH,Athletics,36,138,154,33,20,8,0,5,18,18,14,0,33,1,1,0,,1,0,0.238591,0.308672,0.403862,0.712534,0.310591,0.0881824,0.212831,0.414331,0.165272,2.93683,0.276594,-0.0482706,,17.8882,-0.308085,0.59165,-0.237755,-0.286026,0.32451,-1.070329338312149,-1.0583502054214478,95.6789,163.9,4.552777777,163.9,4.552777777,999.0,0.03225806,OF,/players/carlos-cortes/21842/stats/batting,10,AL,Carlos Cortes,666126,21842,21842
BOS,Red Sox,31,115,133,27,16,6,0,5,15,17,17,1,33,1,1,0,,0,0,0.239909,0.339778,0.434185,0.773963,0.335112,0.126017,0.251467,0.501127,0.194276,2.04077,0.289228,-0.112064,,18.0968,2.38183,-0.213445,-0.198258,-0.310322,0.320609,1.4444270730018616,-2.8884448260068893,111.194,154.6,4.987096774,154.6,4.987096774,745.6300048828125,0.0,1B,/players/triston-casas/22514/stats/batting,3,AL,Triston Casas,671213,22514,22514
BOS,Red Sox,53,192,211,47,31,10,1,5,23,21,15,0,52,3,1,1,,3,1,0.244283,0.304679,0.379319,0.683998,0.299821,0.068688,0.243888,0.281637,0.135035,4.28802,0.307292,-0.102645,,22.6856,-2.26933,-2.75983,-0.288318,-0.390963,0.314954,-3.656078189611435,1.3651657104492188,86.8831,209.8,3.958490566,209.8,3.958490566,999.0,0.01587302,C,/players/connor-wong/19896/stats/batting,3,AL,Connor Wong,657136,19896,19896
HOU,Astros,24,83,96,17,12,3,0,2,10,10,9,0,20,3,1,0,,1,0,0.208545,0.303408,0.321197,0.624604,0.282213,0.0900342,0.205801,0.437481,0.112652,3.44616,0.247252,-0.0155016,,8.93923,-2.40391,-0.00788517,-0.129701,-0.145203,0.308616,-2.4618642032146454,1.8671148251742125,79.5252,77.6,3.233333333,77.6,3.233333333,999.0,0.18181818,C,/players/cesar-salazar/21587/stats/batting,21,AL,César Salazar,663967,21587,21587
NYY,Yankees,23,87,98,22,15,4,0,3,13,11,9,0,25,1,1,0,,5,1,0.250021,0.324778,0.403636,0.728413,0.318407,0.0961707,0.250084,0.384553,0.153615,5.7485,0.311697,0.00260229,,12.0053,0.425857,-0.349208,0.336133,0.338735,0.306049,0.9175175130367279,-1.299207717180252,105.011,112.7,4.9,112.7,4.9,403.4599914550781,0.13043478,OF,/players/jasson-dominguez/28080/stats/batting,9,AL,Jasson Domínguez,691176,28080,28080
KCR,Royals,26,98,112,24,16,5,0,2,13,11,11,0,18,1,1,0,,2,1,0.242761,0.32686,0.367126,0.693986,0.308266,0.100884,0.157957,0.638679,0.124365,4.39566,0.272887,-0.0154261,,12.7982,-0.435472,0.34049,-0.0778635,-0.0932896,0.296113,-0.9011440202593803,-0.05950966477394104,93.8801,106.7,4.103846153,106.7,4.103846153,999.0,0.01351351,2B/OF,/players/nick-loftin/27630/stats/batting,7,AL,Nick Loftin,679845,27630,27630
BAL,Orioles,34,135,147,35,22,7,0,5,17,19,9,0,36,1,1,0,,1,0,0.256527,0.304501,0.431798,0.736299,0.317227,0.0606702,0.247962,0.244676,0.175271,3.35871,0.309565,0.0422062,,17.8671,0.497923,0.0477818,-0.0856644,-0.0434582,0.278383,0.7386268861591816,-3.0772182047367096,104.514,160.2,4.711764705,160.2,4.711764705,999.0,0.37078652,1B,/players/ryan-mountcastle/18373/stats/batting,2,AL,Ryan Mountcastle,663624,18373,18373
TBR,Rays,45,171,196,40,28,8,1,3,22,18,21,0,38,2,1,1,,6,2,0.231764,0.320917,0.337054,0.65797,0.29461,0.107091,0.195428,0.54798,0.105289,5.1939,0.279031,-0.0151225,,20.2237,-2.9352,0.330409,0.249883,0.234761,0.278023,-2.8590202778577805,-1.1695909202098846,86.6075,184.9,4.108888888,184.9,4.108888888,999.0,0.16666667,OF,/players/richie-palacios/24589/stats/batting,12,AL,Richie Palacios,680700,24589,24589
TBR,Rays,52,197,224,42,29,9,1,3,25,20,23,0,53,1,2,1,,10,3,0.212575,0.294904,0.320981,0.615885,0.27594,0.102275,0.235609,0.434086,0.108406,6.17699,0.26952,0.0811443,,19.7173,-6.75,-0.438249,0.461062,0.542206,0.274446,-6.389034748077393,1.361751228570938,73.7463,180.8,3.476923076,180.8,3.476923076,999.0,0.00990099,SS,/players/taylor-walls/22458/stats/batting,12,AL,Taylor Walls,670764,22458,22458
BAL,Orioles,18,70,77,18,12,3,0,2,9,8,6,0,16,0,1,0,,3,1,0.250389,0.304695,0.392181,0.696876,0.303546,0.0716505,0.20446,0.350437,0.141792,5.86019,0.29365,0.00893947,,8.50367,-0.594469,0.244218,0.20393,0.21287,0.269765,-0.23275239765644073,0.21921835839748383,95.0898,79.2,4.4,79.2,4.4,999.0,0.0,OF,/players/leody-taveras/18900/stats/batting,2,AL,Leody Taveras,665750,18900,18900
SEA,Mariners,28,95,109,19,12,3,0,4,11,12,12,0,31,1,1,0,,1,0,0.201077,0.297305,0.360436,0.65774,0.291078,0.110111,0.286635,0.38415,0.159359,3.65739,0.253486,-0.177871,,10.9142,-1.94135,-1.33295,-0.0751511,-0.253022,0.258906,-1.3317215144634247,0.792046308517456,91.588,98.6,3.521428571,98.6,3.521428571,999.0,0.47560976,C/DH,/players/mitch-garver/15161/stats/batting,11,AL,Mitch Garver,641598,15161,15161
HOU,Astros,19,70,77,16,12,3,0,1,7,7,5,0,15,1,1,0,,1,0,0.225786,0.280418,0.326841,0.607259,0.268964,0.0642604,0.19334,0.332369,0.101056,2.93627,0.265116,-0.112583,,6.32522,-2.7493,0.696013,-0.115536,-0.228119,0.257489,-2.907620057463646,2.196012854576111,70.3981,57.6,3.031578947,57.6,3.031578947,999.0,0.0,C,/players/christian-vazquez/9774/stats/batting,21,AL,Christian Vázquez,543877,9774,9774
CLE,Guardians,23,86,98,20,13,4,0,2,11,10,10,0,20,1,1,0,,1,1,0.227837,0.313847,0.363267,0.677114,0.299583,0.102269,0.201981,0.506327,0.13543,3.90363,0.268361,-0.0045653,,10.5075,-1.07192,-0.0864915,-0.204977,-0.209543,0.257263,-1.1220297664403915,0.26350846886634827,92.1,88.5,3.847826086,88.5,3.847826086,999.0,0.0,2B,/players/juan-brito/sa3009808/stats/batting,5,AL,Juan Brito,682877,sa3009808,sa3009808
NYY,Yankees,32,129,140,31,19,7,1,5,17,16,9,0,30,1,1,0,,1,0,0.242454,0.295311,0.419253,0.714564,0.307921,0.0624501,0.213835,0.292048,0.176799,3.54563,0.276921,0.0296007,,15.9585,-0.583538,-0.197251,-0.214953,-0.185353,0.252804,-0.5504266768693924,-1.7972505688667297,97.7875,149.5,4.671875,149.5,4.671875,999.0,0.4245283,OF,/players/randal-grichuk/10243/stats/batting,9,AL,Randal Grichuk,545341,10243,10243
TOR,Blue Jays,18,67,77,15,10,3,0,2,9,8,6,0,17,3,1,0,,1,0,0.229236,0.318586,0.352335,0.67092,0.300274,0.0811729,0.215502,0.376669,0.123098,3.89321,0.278812,-0.0295533,,8.29914,-0.799005,0.00908537,-0.150372,-0.179925,0.238175,-0.9063801765441895,0.5840853601694107,91.9953,73.4,4.077777777,73.4,4.077777777,999.0,0.0,2B/SS,/players/leo-jimenez/23782/stats/batting,14,AL,Leo Jiménez,677870,23782,23782
HOU,Astros,29,113,126,26,20,5,0,1,12,10,10,0,25,1,1,1,,3,1,0.232769,0.297433,0.313408,0.610841,0.273563,0.0786814,0.197481,0.398424,0.080639,4.33932,0.285464,0.0121545,,10.8478,-4.04007,1.22874,-0.118794,-0.106639,0.22849,-4.032200261950493,1.92873877286911,73.5663,92.4,3.186206896,92.4,3.186206896,999.0,0.0,SS,/players/nick-allen/22277/stats/batting,21,AL,Nick Allen,669397,22277,22277
TBR,Rays,16,58,64,13,8,3,0,2,7,7,5,0,18,1,1,0,,0,0,0.224996,0.290697,0.360793,0.65149,0.286143,0.0761293,0.278558,0.273298,0.135797,3.19917,0.293899,-0.00657065,,6.16367,-1.39843,0.193696,-0.0830985,-0.0896691,0.215531,-1.5398783832788467,1.4436956495046616,80.7745,60.3,3.76875,60.3,3.76875,999.0,0.0,C,/players/dominic-keegan/sa3020194/stats/batting,12,AL,Dom Keegan,681371,sa3020194,sa3020194
BOS,Red Sox,21,80,91,20,14,4,0,2,10,10,9,0,23,2,0,0,,1,0,0.247845,0.335146,0.380558,0.715703,0.317774,0.0986449,0.254806,0.387137,0.132713,4.28529,0.32342,0.0105059,,11.101,0.348669,-0.127163,-0.107991,-0.0974855,0.215065,-0.17787069082260132,-0.8521633744239807,99.2505,97.3,4.633333333,97.3,4.633333333,745.7100219726562,0.01449275,2B,/players/kristian-campbell/33644/stats/batting,3,AL,Kristian Campbell,692225,33644,33644
TBR,Rays,19,71,84,17,11,3,0,2,10,9,11,0,23,1,1,0,,1,0,0.238544,0.348529,0.381463,0.729992,0.325849,0.131596,0.272328,0.483227,0.142919,3.03715,0.316775,-0.00160647,,10.7978,0.872543,-0.200266,-0.11511,-0.116716,0.212681,0.6878617405891418,-1.5002658069133759,108.127,89.6,4.715789473,89.6,4.715789473,999.0,0.54347826,DH/OF,/players/justyn-henry-malloy/29606/stats/batting,12,AL,Justyn-Henry Malloy,669234,29606,29606
TBR,Rays,32,128,140,29,18,6,0,4,17,15,11,0,37,1,1,0,,7,2,0.224148,0.286245,0.367105,0.65335,0.286625,0.0751347,0.265584,0.282904,0.142958,6.05713,0.283706,0.0196221,,13.5379,-3.00419,0.489254,0.480949,0.500571,0.203698,-2.6168901324272156,-0.21074581146240234,81.107,133.1,4.159375,133.1,4.159375,717.030029296875,0.0,OF,/players/jacob-melton/31661/stats/batting,12,AL,Jacob Melton,689200,31661,31661
CHW,White Sox,24,96,105,23,16,4,1,3,12,11,7,0,30,1,1,1,,3,1,0.235185,0.290787,0.367465,0.658252,0.288543,0.0626767,0.283063,0.221423,0.13228,5.94036,0.310623,0.0126812,,10.3169,-2.08966,0.291787,0.178988,0.191669,0.202079,-1.905600294470787,0.26678743958473206,83.053,105.2,4.383333333,105.2,4.383333333,999.0,0.03571429,OF,/players/derek-hill/16947/stats/batting,4,AL,Derek Hill,656537,16947,16947
SEA,Mariners,19,75,84,16,11,4,0,2,10,9,7,0,22,1,1,0,,5,2,0.215762,0.287293,0.342594,0.629887,0.27909,0.0816439,0.266091,0.306827,0.126831,6.25337,0.280095,-0.0032842,,7.60879,-2.31645,0.381474,0.0675483,0.0642641,0.198123,-1.5861720368266106,0.6314744651317596,83.3296,72.9,3.836842105,72.9,3.836842105,999.0,0.0,2B,/players/ryan-bliss/29547/stats/batting,11,AL,Ryan Bliss,669208,29547,29547
HOU,Astros,16,62,70,14,9,2,0,2,8,8,7,0,23,1,0,0,,3,1,0.220448,0.304283,0.382576,0.686859,0.30249,0.0945499,0.333489,0.283517,0.162128,6.63349,0.311222,0.00316223,,7.67058,-0.600461,-0.00785626,0.115978,0.119141,0.197844,-0.41770415753126144,-0.0578562468290329,93.493,67.9,4.24375,67.9,4.24375,740.0900268554688,0.0,2B,/players/brice-matthews/33280/stats/batting,21,AL,Brice Matthews,694728,33280,33280
ATH,Athletics,18,68,77,16,11,3,0,2,9,9,7,0,16,1,1,0,,1,0,0.235335,0.316715,0.363557,0.680272,0.302124,0.090815,0.205506,0.441909,0.128222,3.97635,0.279078,-0.0214966,,8.41477,-0.683368,0.461487,-0.0730902,-0.0945867,0.196505,-1.016064114868641,0.286486878991127,89.8464,75.0,4.166666666,75.0,4.166666666,999.0,0.0,3B,/players/brett-harris/29788/stats/batting,10,AL,Brett Harris,695391,29788,29788
MIN,Twins,13,47,56,10,6,2,0,1,7,6,8,0,19,1,0,0,,1,0,0.217257,0.339646,0.360251,0.699898,0.314755,0.147979,0.342617,0.431906,0.142994,5.73073,0.333619,0.0,,6.69411,0.0772788,0.0767368,-0.00924076,-0.00924076,0.187753,0.030931503511965275,-0.12326318025588989,100.609,53.1,4.084615384,53.1,4.084615384,999.0,0.0,OF,/players/emmanuel-rodriguez/sa3014693/stats/batting,8,AL,Emmanuel Rodriguez,691181,sa3014693,sa3014693
MIN,Twins,36,141,154,31,19,7,1,5,16,17,10,0,44,2,1,0,,1,0,0.220282,0.27803,0.37711,0.655139,0.284416,0.0658602,0.288123,0.228584,0.156828,3.50624,0.284465,-0.0440546,,14.6155,-3.5808,-0.388177,-0.207082,-0.251137,0.187055,-3.9339815378189087,0.461823046207428,79.7096,143.5,3.986111111,143.5,3.986111111,999.0,0.0,1B/2B/3B,/players/tristan-gray/19877/stats/batting,8,AL,Tristan Gray,656484,19877,19877
LAA,Angels,60,237,259,52,37,9,3,3,26,23,14,0,81,4,2,2,,12,3,0.218552,0.272704,0.320302,0.593005,0.262332,0.0547853,0.311997,0.175596,0.10175,7.28393,0.313288,0.0164677,,19.9366,-10.6662,2.16679,0.870196,0.886664,0.176661,-10.079467475414276,2.891792893409729,64.0763,194.0,3.233333333,194.0,3.233333333,999.0,0.0,OF,/players/bryce-teodosio/29524/stats/batting,1,AL,Bryce Teodosio,669326,29524,29524
TOR,Blue Jays,42,164,182,38,29,7,1,2,20,15,14,0,35,1,1,2,,6,1,0.233691,0.294617,0.318253,0.612869,0.272951,0.0767049,0.191669,0.400195,0.084562,6.20159,0.284737,0.137934,,15.5787,-5.926,1.59301,0.516913,0.654847,0.174697,-5.099674761295319,0.5430108308792114,73.1734,147.2,3.504761904,147.2,3.504761904,999.0,0.0,OF,/players/myles-straw/17620/stats/batting,14,AL,Myles Straw,664702,17620,17620
CHW,White Sox,16,63,70,16,11,3,0,1,8,7,5,0,14,2,0,0,,1,0,0.247229,0.312941,0.374967,0.687908,0.303019,0.0675875,0.206546,0.327228,0.127738,4.31046,0.295973,0.0120464,,7.70066,-0.570383,-0.0593044,-0.0467937,-0.0347473,0.172886,-0.6102002449333668,-0.10930441692471504,93.0251,67.6,4.225,67.6,4.225,999.0,0.04878049,2B/3B,/players/curtis-mead/23986/stats/batting,4,AL,Curtis Mead,678554,23986,23986
NYY,Yankees,24,94,105,22,15,4,0,3,12,11,8,0,21,1,1,1,,2,1,0.236594,0.302941,0.370362,0.673303,0.296332,0.0808335,0.202489,0.399198,0.133768,4.20776,0.275851,-0.019971,,10.9809,-1.42565,-0.0113726,-0.0720325,-0.0920035,0.171246,-1.3538033366203308,-0.5863726530224085,89.804,97.0,4.041666666,97.0,4.041666666,999.0,0.0,3B/OF,/players/oswaldo-cabrera/21707/stats/batting,9,AL,Oswaldo Cabrera,665828,21707,21707
CHW,White Sox,99,402,427,101,68,17,1,15,44,54,18,0,95,3,3,1,,2,1,0.25072,0.285431,0.408726,0.694157,0.299363,0.0419626,0.221478,0.189466,0.158006,2.85311,0.290524,-0.0250146,,45.7065,-4.7468,-1.27221,-0.686856,-0.711871,0.169823,-5.489598751068115,-7.547205686569214,90.5066,423.6,4.278787878,423.6,4.278787878,491.6000061035156,0.07096774,2B,/players/lenyn-sosa/22896/stats/batting,4,AL,Lenyn Sosa,672820,22896,22896
BOS,Red Sox,23,87,98,21,15,4,0,2,12,10,9,0,23,1,1,0,,3,1,0.242311,0.319096,0.363326,0.682421,0.302776,0.0920339,0.235786,0.390328,0.121015,5.02449,0.30633,-0.00456891,,10.7616,-0.8179,-0.391135,-0.00409541,-0.00866432,0.168124,-1.2886224463582039,-0.44113512337207794,88.9185,93.9,4.082608695,93.9,4.082608695,999.0,0.0,2B/3B,/players/andruw-monasterio/19455/stats/batting,3,AL,Andruw Monasterio,655316,19455,19455
MIN,Twins,26,103,112,27,17,6,0,3,12,12,7,0,22,1,1,0,,1,0,0.25765,0.308578,0.40341,0.711987,0.309538,0.0657762,0.196174,0.335296,0.14576,4.17099,0.301591,-0.0530766,,12.9138,-0.319861,-0.0970077,-0.110655,-0.163731,0.158589,-0.5578050762414932,-1.747007668018341,97.0147,119.7,4.603846153,119.7,4.603846153,747.969970703125,0.06578947,1B,/players/eric-wagaman/23395/stats/batting,8,AL,Eric Wagaman,676572,23395,23395
