Team,ShortName,W,L,GS,G,SV,HLD,BS,IP,TBF,H,R,ER,HR,SO,BB,IBB,HBP,ERA,WHIP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,GB%,AVG,BABIP,LOB%,FIP,FPTS,FPTS_IP,SPTS,SPTS_IP,WAR,RA9-WAR,QS,ADP,teamid,League,PlayerName,xMLBAMID,playerids,playerid
BAL,Orioles,1.05596,0.938726,0.0,24.079,0.0,0.6611,,25.9666,116.786,25.8903,16.18,15.18,3.73673,23.3148,13.7313,0.597337,1.42973,5.26137,1.52587,8.08087,4.75926,1.69793,1.29515,0.199637,0.117577,0.08206012099981308,,0.254764,0.297071,0.681636,4.96175,80.6,3.0999999999999996,83.0,3.1923076923076925,-0.105876,-0.244221,0.0,999.0,2,AL,Jackson Kowar,663804,21549,21549
ATH,Athletics,1.72267,1.58293,0.0,41.277,0.0,6.6185,,43.5951,194.013,39.2712,25.29,23.69,6.02045,42.4777,23.4549,1.22264,4.26072,4.89069,1.43883,8.76932,4.84216,1.81104,1.24289,0.218943,0.120894,0.09804902970790863,,0.236151,0.282267,0.689463,4.88894,181.4,4.122727272727273,173.0,3.9318181818181817,-0.111929,-0.203963,0.0,999.0,10,AL,Tyler Ferguson,621053,19481,19481
BAL,Orioles,0.789013,0.765045,0.097,17.982,0.0,0.6611,,21.2586,95.2392,22.2446,13.92,13.04,3.56093,16.4614,9.68868,0.56148,1.02647,5.52059,1.50213,6.96905,4.10178,1.69903,1.50755,0.172842,0.10173,0.07111232727766037,,0.263175,0.289661,0.668447,5.27614,52.0,2.4761904761904763,56.0,2.6666666666666665,-0.124307,-0.304567,0.0,999.0,2,AL,Albert Suárez,544150,6175,6175
MIN,Twins,1.64353,1.38752,0.0,37.051,0.0,0.6406,,38.0736,169.066,36.3016,22.6,21.19,4.92486,30.532,19.4614,0.943382,2.44651,5.00898,1.46461,7.21727,4.60038,1.56884,1.16416,0.180592,0.115111,0.06548034399747849,,0.246684,0.280898,0.678621,4.93909,129.1,3.3973684210526316,128.0,3.3684210526315788,-0.139434,-0.318465,0.0,999.0,8,AL,Dan Altavilla,656186,16507,16507
BOS,Red Sox,1.87225,1.39889,0.0,40.612,1.0,4.146,,40.3217,175.927,37.9628,22.06,20.56,5.39064,32.4055,19.2683,0.678518,1.34079,4.58909,1.41936,7.23307,4.30078,1.6818,1.20322,0.184199,0.109525,0.07467431575059891,,0.24442,0.277159,0.707893,4.79912,160.7,4.0175,160.0,4.0,-0.149407,-0.111781,0.0,744.5599975585938,3,AL,Tommy Kahnle,592454,11384,11384
ATH,Athletics,1.3177,1.31485,0.0,32.739,0.0,0.6364,,34.3522,150.942,36.2361,21.77,20.31,6.5303,29.389,12.2486,1.16433,1.20655,5.32106,1.4114,7.69967,3.20903,2.39938,1.71089,0.194704,0.0811475,0.1135561615228653,,0.26356,0.292473,0.679033,5.07042,94.90000000000003,2.7911764705882365,102.0,3.0,-0.151144,-0.427506,0.0,999.0,10,AL,Nick Anderson,623433,18337,18337
BAL,Orioles,2.22493,1.99732,0.271,49.768,0.0,12.7526,,59.1761,260.908,58.822,36.07,33.74,10.2698,56.4681,25.6783,2.04205,2.17083,5.13146,1.42795,8.58815,3.90537,2.19906,1.56192,0.21643,0.0984192,0.11801046133041382,,0.252392,0.29192,0.690653,4.89462,240.20000000000002,4.071186440677966,245.0,4.1525423728813555,-0.151756,-0.52277,0.0,999.0,2,AL,Dietrich Enns,608650,13932,13932
ATH,Athletics,2.28675,2.2296,0.0,55.969,3.0,10.4498,,58.6835,259.558,59.5814,36.16,33.78,9.19508,46.9121,25.4615,1.81065,2.20075,5.18067,1.44918,7.19468,3.90491,1.84247,1.4102,0.180738,0.0980956,0.08264275640249252,,0.256932,0.28663,0.677332,4.98742,237.90000000000003,4.032203389830509,246.0,4.169491525423729,-0.185843,-0.523446,0.0,999.0,10,AL,Michael Kelly,547184,12791,12791
NYY,Yankees,2.96653,2.00217,0.0,60.755,1.0,14.9259,,62.2097,271.834,70.6569,36.71,34.15,8.47486,28.766,17.8942,1.32089,3.09965,4.94055,1.42343,4.16163,2.58878,1.60756,1.22607,0.105822,0.0658274,0.03999421000480652,,0.28168,0.291115,0.676015,4.99373,235.79999999999998,3.8032258064516125,266.0,4.290322580645161,-0.386849,-0.466632,0.0,999.0,9,AL,Tim Hill,657612,16814,16814
BOS,Red Sox,0.891428,1.04807,0.0,22.576,0.0,0.676,,23.7762,112.8,25.7345,19.23,18.1,4.63219,19.1551,16.5325,0.59237,1.67909,6.85139,1.7777,7.25078,6.25804,1.15863,1.75342,0.169815,0.146565,0.023250266909599304,,0.272069,0.298052,0.643816,6.35445,33.50000000000003,1.3958333333333346,40.0,1.6666666666666667,-0.45887,-0.644753,0.0,999.0,3,AL,Tayron Guerrero,594027,11691,11691
