Team,ShortName,W,L,GS,G,SV,HLD,BS,IP,TBF,H,R,ER,HR,SO,BB,IBB,HBP,ERA,WHIP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,GB%,AVG,BABIP,LOB%,FIP,FPTS,FPTS_IP,SPTS,SPTS_IP,WAR,RA9-WAR,QS,ADP,teamid,League,PlayerName,xMLBAMID,playerids,playerid
SEA,Mariners,1,1,0,25,0,1,,25.0,108,25,13,12,3,19,9,,1,4.25267,1.35628,7.00039,3.2272,2.16918,1.04029,0.179653,0.0828205,0.09683223813772202,,0.25457,0.291535,0.708159,4.31337,95.1,3.804,98.0,3.92,-0.0273582,-0.0556288,0,999.0,11,AL,Cole Wilcox,677961,27481,27481
BOS,Red Sox,1,1,0,18,0,1,,18.0,80,18,11,10,3,17,9,,1,4.95815,1.48787,8.2971,4.287,1.93541,1.379,0.207796,0.107366,0.10043075680732727,,0.257803,0.301316,0.708937,4.82184,57.500000000000014,3.194444444444445,59.0,3.2777777777777777,-0.0277397,-0.0539384,0,999.0,3,AL,Kyle Keller,664918,18890,18890
SEA,Mariners,2,2,0,34,0,1,,34.0,149,30,17,16,4,32,17,,2,4.20223,1.40087,8.54625,4.54938,1.87855,0.964287,0.216325,0.115155,0.10116975754499435,,0.234308,0.285112,0.715431,4.33344,135.40000000000003,3.9823529411764715,129.0,3.7941176470588234,-0.0282965,-0.0539833,0,999.0,11,AL,Robinson Ortiz,673662,sa3004006,sa3004006
TEX,Rangers,2,3,0,50,0,4,,50.0,219,48,28,26,6,43,23,,2,4.6272,1.42844,7.7608,4.21056,1.84317,1.12099,0.196431,0.106572,0.08985903114080429,,0.247078,0.288194,0.692773,4.53587,198.39999999999998,3.9679999999999995,199.0,3.98,-0.030674,-0.162041,0,999.0,13,AL,Carter Baumler,691945,sa3014480,sa3014480
KCR,Royals,2,2,0,33,0,1,,33.0,141,32,18,17,5,28,12,,1,4.57163,1.33947,7.66087,3.21149,2.38546,1.33814,0.199011,0.0834268,0.11558447778224945,,0.25249,0.288376,0.700224,4.52175,120.50000000000004,3.6515151515151527,121.0,3.6666666666666665,-0.0312306,-0.0400221,0,999.0,7,AL,Eli Morgan,669212,20203,20203
SEA,Mariners,1,1,0,24,0,1,,24.0,105,24,13,12,3,20,10,,1,4.38452,1.39477,7.57679,3.68436,2.05647,1.1445,0.192942,0.0938218,0.09911997616291046,,0.251534,0.291072,0.715292,4.44185,89.30000000000001,3.7208333333333337,92.0,3.8333333333333335,-0.0316612,-0.0706123,0,999.0,11,AL,Ryan Loutos,702795,29521,29521
ATH,Athletics,3,3,0,50,0,4,,50.0,224,46,27,25,6,49,30,,4,4.53072,1.50675,8.86809,5.35374,1.65643,1.07954,0.219767,0.132675,0.08709204196929932,,0.239107,0.292398,0.720148,4.73336,188.6,3.772,184.0,3.68,-0.0322477,-0.0472168,0,999.0,10,AL,Eduarniel Núñez,674384,23162,23162
TBR,Rays,2,2,0,43,0,1,,43.0,184,39,24,22,7,42,19,,2,4.6888,1.34498,8.74548,4.00532,2.18346,1.49685,0.227031,0.103978,0.12305357307195663,,0.237857,0.27731,0.710524,4.84353,155.70000000000002,3.62093023255814,149.0,3.4651162790697674,-0.0350389,-0.0892742,0,999.0,12,AL,Steven Wilson,621051,20353,20353
NYY,Yankees,1,1,0,14,0,1,,14.0,63,13,8,8,2,13,8,,1,5.03647,1.48617,8.23425,4.82315,1.70724,1.34428,0.202372,0.118538,0.08383431285619736,,0.244236,0.283355,0.693864,5.13762,48.20000000000003,3.4428571428571453,47.0,3.357142857142857,-0.0352187,-0.0409821,0,999.0,9,AL,Yovanny Cruz,672442,sa3002951,sa3002951
LAA,Angels,1,1,0,20,0,1,,20.0,90,18,11,10,3,21,13,,1,4.67057,1.53516,9.54205,5.79094,1.64776,1.20214,0.23453,0.142333,0.09219691157341003,,0.233556,0.288906,0.723211,4.85905,68.3,3.415,65.0,3.25,-0.0357516,-0.0326916,0,999.0,1,AL,Jayvien Sandridge,682144,25158,25158
HOU,Astros,1,1,0,26,0,1,,26.0,114,26,14,13,4,22,11,,2,4.59764,1.3986,7.57763,3.69319,2.05178,1.2482,0.191741,0.0934508,0.09829017519950867,,0.253404,0.29102,0.703014,4.72788,84.6,3.253846153846154,87.0,3.3461538461538463,-0.0376314,-0.042266,0,999.0,21,AL,Jayden Murray,681151,26482,26482
DET,Tigers,2,2,0,32,0,1,,32.0,141,31,17,16,4,29,15,,1,4.40244,1.44524,8.08247,4.33527,1.86435,1.15372,0.204204,0.109531,0.09467312693595886,,0.248414,0.292844,0.725727,4.56256,121.00000000000003,3.781250000000001,122.0,3.8125,-0.0385529,-0.0452672,0,999.0,6,AL,Bailey Horn,690544,27753,27753
LAA,Angels,3,4,0,56,2,9,,56.0,249,56,30,28,6,48,26,,4,4.45306,1.46316,7.67422,4.19326,1.83013,1.01169,0.191975,0.104897,0.08707816898822784,,0.255045,0.300456,0.709957,4.48591,247.00000000000003,4.4107142857142865,254.0,4.535714285714286,-0.0412116,-0.064676,0,999.0,1,AL,Sam Bachman,696147,29754,29754
DET,Tigers,2,2,0,42,0,1,,42.0,184,42,22,20,5,33,17,,2,4.33397,1.41015,7.02094,3.66799,1.91411,1.149,0.178254,0.0931265,0.08512788265943527,,0.255817,0.290537,0.723328,4.60605,153.10000000000002,3.6452380952380956,158.0,3.761904761904762,-0.0446424,-0.0518809,0,999.0,6,AL,Enmanuel De Jesus,646241,18554,18554
TBR,Rays,1,1,0,18,0,1,,18.0,80,17,10,10,3,16,10,,1,4.85129,1.48988,7.9976,5.04393,1.58559,1.2835,0.199594,0.12588,0.0737142413854599,,0.242861,0.281432,0.707501,5.08712,55.10000000000001,3.061111111111112,54.0,3.0,-0.0458509,-0.0358281,0,999.0,12,AL,Luis Guerrero,692285,31184,31184
CHW,White Sox,1,1,0,24,0,1,,24.0,107,24,15,14,4,20,11,,2,5.15943,1.4736,7.33309,4.16762,1.75954,1.3718,0.182733,0.103853,0.07888004928827286,,0.257037,0.289486,0.684867,5.06945,71.00000000000003,2.9583333333333344,73.0,3.0416666666666665,-0.0460086,-0.0985421,0,999.0,4,AL,Tyson Miller,668338,19976,19976
NYY,Yankees,1,2,0,30,0,1,,30.0,132,30,18,16,4,24,12,,2,4.86777,1.39812,7.11924,3.50893,2.02889,1.33233,0.179718,0.0885792,0.0911385715007782,,0.255599,0.286205,0.68355,4.84826,104.80000000000001,3.4933333333333336,108.0,3.6,-0.0467833,-0.114193,0,999.0,9,AL,Cade Winquest,685464,sa3020805,sa3020805
LAA,Angels,1,2,0,25,0,1,,25.0,112,23,15,14,4,25,14,,2,4.90941,1.50921,9.15146,5.18277,1.76575,1.36086,0.226548,0.128301,0.09824660420417786,,0.2429,0.292445,0.708313,5.0047,82.00000000000001,3.2800000000000007,79.0,3.16,-0.0485071,-0.0787669,0,999.0,1,AL,Samy Natera Jr.,696519,sa3020862,sa3020862
BOS,Red Sox,2,2,0,34,0,1,,34.0,151,36,20,18,5,26,15,,2,4.86412,1.49686,6.95202,3.88763,1.78824,1.219,0.173955,0.0972771,0.07667791843414307,,0.268999,0.304653,0.701415,4.79626,101.50000000000003,2.9852941176470598,110.0,3.235294117647059,-0.04949,-0.0790426,0,999.0,3,AL,Tayron Guerrero,594027,11691,11691
MIN,Twins,1,2,0,42,0,1,,42.0,186,41,24,22,5,35,21,,3,4.7076,1.47793,7.52372,4.41258,1.70506,1.15856,0.188941,0.110812,0.07812903076410294,,0.255655,0.296332,0.703188,4.82061,144.70000000000002,3.4452380952380954,147.0,3.5,-0.058084,-0.102565,0,999.0,8,AL,Dan Altavilla,656186,16507,16507
TEX,Rangers,1,2,0,28,0,1,,28.0,127,26,17,16,4,27,16,,3,5.07907,1.50563,8.70469,5.19243,1.67642,1.24508,0.212913,0.127005,0.08590857684612274,,0.240192,0.286263,0.684135,5.02779,91.40000000000006,3.2642857142857165,89.0,3.1785714285714284,-0.060824,-0.109061,0,999.0,13,AL,Gavin Collyer,686560,sa3011742,sa3011742
CHW,White Sox,1,1,0,14,0,1,,14.0,64,13,9,9,2,13,9,,2,5.71476,1.5845,8.56573,5.94227,1.44149,1.45568,0.207074,0.143652,0.06342142820358276,,0.243124,0.283665,0.669289,5.7182,42.20000000000003,3.0142857142857165,41.0,2.9285714285714284,-0.0608506,-0.0650174,0,999.0,4,AL,Lucas Sims,608371,13470,13470
LAA,Angels,2,2,0,38,0,1,,38.0,171,39,23,21,5,29,19,,2,4.91768,1.53923,6.76586,4.52204,1.4962,1.10262,0.167109,0.111689,0.05541960895061493,,0.263348,0.298522,0.691427,4.90945,117.29999999999998,3.0868421052631576,124.0,3.263157894736842,-0.0618715,-0.125915,0,999.0,1,AL,Walbert Urena,700712,sa3018298,sa3018298
SEA,Mariners,3,3,0,56,0,10,,56.0,242,55,28,25,6,44,20,,3,4.04653,1.3452,7.07338,3.28213,2.15512,0.953952,0.18212,0.0845059,0.09761421382427216,,0.251638,0.29106,0.712349,4.19797,256.6,4.582142857142857,261.0,4.660714285714286,-0.0627002,-0.11573,0,999.0,11,AL,Carlos Vargas,672841,22915,22915
CLE,Guardians,2,2,0,48,0,4,,48.0,209,45,25,24,7,47,21,,3,4.40753,1.36407,8.74265,3.92999,2.2246,1.27231,0.222864,0.100182,0.12268207222223282,,0.240463,0.286458,0.714364,4.53602,190.10000000000002,3.960416666666667,187.0,3.8958333333333335,-0.0644144,-0.0638935,0,999.0,5,AL,Peyton Pallette,688883,sa3020742,sa3020742
ATH,Athletics,4,4,0,58,3,10,,58.0,252,56,31,28,8,50,25,,3,4.36743,1.40695,7.75998,3.91349,1.98288,1.18028,0.198317,0.100015,0.09830255061388016,,0.251413,0.29269,0.718888,4.55867,256.20000000000005,4.4172413793103456,257.0,4.431034482758621,-0.0717834,-0.018694,0,999.0,10,AL,Michael Kelly,547184,12791,12791
HOU,Astros,3,3,0,46,0,1,,46.0,203,43,25,23,6,44,24,,3,4.42925,1.44585,8.52812,4.61997,1.84593,1.21523,0.214263,0.116074,0.09818975627422333,,0.242863,0.28925,0.726586,4.74357,165.8,3.604347826086957,163.0,3.5434782608695654,-0.0810804,-0.0817549,0,999.0,21,AL,Christian Roa,685005,27662,27662
LAA,Angels,4,4,0,59,1,12,,59.0,259,52,31,29,8,65,31,,5,4.45218,1.39528,9.96208,4.69923,2.11994,1.27555,0.25227,0.118999,0.1332714855670929,,0.230813,0.288609,0.723302,4.57829,278.00000000000006,4.711864406779662,266.0,4.508474576271187,-0.0864992,-0.0049072,0,999.0,1,AL,Ryan Zeferjahn,666171,25420,25420
DET,Tigers,2,3,0,50,0,4,,50.0,219,52,28,26,8,40,16,,4,4.74519,1.35608,7.28242,2.93451,2.48165,1.37354,0.184338,0.0742805,0.11005738377571106,,0.258104,0.289673,0.688945,4.69722,172.40000000000003,3.448000000000001,182.0,3.64,-0.097467,-0.150423,0,999.0,6,AL,Connor Seabold,657756,19695,19695
HOU,Astros,3,3,0,54,0,10,,54.0,236,50,30,27,9,55,25,,2,4.56768,1.39456,9.13988,4.18081,2.18615,1.46062,0.232768,0.106474,0.12629391252994537,,0.241429,0.287075,0.724562,4.74603,227.90000000000003,4.220370370370371,222.0,4.111111111111111,-0.160905,-0.183764,0,999.0,21,AL,Roddery Muñoz,682610,25311,25311
CHW,White Sox,2,3,0,45,0,4,,45.0,203,43,27,25,7,44,26,,3,4.95476,1.52774,8.72565,5.2187,1.672,1.38201,0.214781,0.128458,0.08632339537143707,,0.244908,0.289131,0.714215,5.12316,152.09999999999997,3.3799999999999994,151.0,3.3555555555555556,-0.169378,-0.214047,0,999.0,4,AL,Wikelman González,682790,26641,26641
TEX,Rangers,3,4,0,63,4,12,,63.0,277,60,35,32,8,54,30,,3,4.63829,1.42802,7.70745,4.33033,1.77988,1.14417,0.194976,0.109545,0.08543157577514648,,0.245272,0.284931,0.699144,4.6703,288.80000000000007,4.584126984126986,288.0,4.571428571428571,-0.252274,-0.394717,0,999.0,13,AL,Cole Winn,668390,22113,22113
