year,fantasy_team,player_name,fg_id,mlb_team,position,salary,contract_year,status,eligibility,G,AB,PA,R,HR,RBI,SB,AVG,IP,W,SV,ERA,WHIP,SO,is_pitcher,sgp_R,sgp_HR,sgp_RBI,sgp_SB,sgp_AVG,sgp_W,sgp_SV,sgp_SO,sgp_ERA,sgp_WHIP,total_sgp,par,production_value,auction_value,surplus,production_surplus
2023,Dancing With Dingos,Willi Castro,17338,Min,SS,10,a,act,"OF,SS,MI,2B",124,358.0,409.0,60.0,9.0,34.0,33.0,0.257,,,,,,,False,1.8853875513670184,0.7394727832933926,1.1022823798115042,3.1856133685223957,0.35512586030780474,0.0,0.0,0.0,0.0,0.0,7.267881943302116,2.9616162622038313,16.45980527418821,21.578600995380622,11.578600995380622,6.459805274188209
2023,Thunder & Lightning,Jake Rogers,19452,Det,C,10,a,act,C,107,331.0,365.0,47.0,21.0,49.0,1.0,0.221,,,,,,,False,1.4768869152374977,1.7254364943512495,1.5885834297283443,0.0965337384400726,-0.2695333682402918,0.0,0.0,0.0,0.0,0.0,4.617907209516873,0.3116415284185887,1.7320133396699056,2.2706480515916576,-7.729351948408342,-8.267986660330095
2023,Gusteroids,Yainer Diaz,23003,Hou,CI,10,a,act,UT,104,355.0,377.0,51.0,23.0,60.0,0.0,0.282,,,,,,,False,1.6025794186619657,1.8897637795275588,1.9452041996673604,0.0,0.7974461386561257,0.0,0.0,0.0,0.0,0.0,6.23499353651301,1.928727855414726,10.719310712929929,14.052883674301667,4.0528836743016665,0.7193107129299285
2023,Kerry & Mitch,Maikel Garcia,22715,KC,SS,10,a,act,"SS,MI",123,464.0,515.0,59.0,4.0,50.0,23.0,0.272,,,,,,,False,1.8539644255109016,0.3286545703526189,1.6210034997228004,2.22027598412167,0.8094874220995243,0.0,0.0,0.0,0.0,0.0,6.833385901807515,2.5271202207092305,14.045002138928236,18.412823972496675,8.412823972496675,4.045002138928236
2023,On a Bender,Brent Rooker,19627,Oak,OF,10,a,act,OF,137,463.0,526.0,61.0,30.0,69.0,4.0,0.246,,,,,,,False,1.9168106772231355,2.464909277644642,2.2369848296174646,0.3861349537602904,0.20374558915000082,0.0,0.0,0.0,0.0,0.0,7.208585327395533,2.902319646297249,16.13025185982574,21.14656054795536,11.14656054795536,6.130251859825741
2023,Thunder & Lightning,Ryan Noda,23312,Oak,CI,10,a,act,1B,128,406.0,495.0,63.0,16.0,54.0,3.0,0.229,,,,,,,False,1.9796569289353694,1.3146182814104757,1.7506837797006245,0.2896012153202178,-0.1676400204806833,0.0,0.0,0.0,0.0,0.0,5.166920184886004,0.8606545037877193,4.783268420520295,6.270805697930864,-3.7291943020691356,-5.216731579479705
2023,On a Bender,Davis Schneider,23565,Tor,MI,10,a,act,OF,35,116.0,141.0,23.0,8.0,20.0,1.0,0.276,,,,,,,False,0.7227318946906904,0.6573091407052378,0.6484013998891202,0.0965337384400726,0.22565269312801112,0.0,0.0,0.0,0.0,0.0,2.3506288668531323,-1.955636814245152,0.0,0.0,-10.0,-10.0
2023,Livn Lex,Jose Caballero,23401,Sea,2B,10,a,act,OF,104,231.0,280.0,37.0,4.0,26.0,26.0,0.221,,,,,,,False,1.162655656676328,0.3286545703526189,0.8429218198558562,2.509877199441888,-0.18810334762388947,0.0,0.0,0.0,0.0,0.0,4.6560058987028015,0.34974021760451723,1.9437548178638298,2.548238508830169,-7.451761491169831,-8.05624518213617
2023,On a Bender,Mauricio Dubon,16530,Hou,OF,10,a,act,"OF,SS,MI,2B",132,467.0,492.0,76.0,10.0,46.0,7.0,0.278,,,,,,,False,2.38815756506489,0.8216364258815474,1.4913232197449764,0.6757361690805082,0.9553093385440696,0.0,0.0,0.0,0.0,0.0,6.332162718315992,2.0258970372177076,11.259348877745754,14.760867024451784,4.760867024451784,1.2593488777457544
2023,Kerry & Mitch,Matt Wallner,26466,Min,OF,10,a,act,OF,76,213.0,254.0,42.0,14.0,41.0,2.0,0.249,,,,,,,False,1.3197712859569128,1.1502909962341663,1.3292228697726962,0.1930674768801452,0.1257930980376393,0.0,0.0,0.0,0.0,0.0,4.1181457268815596,-0.18811995421672467,0.0,0.0,-10.0,-10.0
2023,Dancing With Dingos,Ryan O'Hearn,16442,Bal,OF,10,a,act,"1B,OF,CI",112,346.0,368.0,48.0,14.0,60.0,5.0,0.289,,,,,,,False,1.5083100410936148,1.1502909962341663,1.9452041996673604,0.482668692200363,0.8987511526466506,0.0,0.0,0.0,0.0,0.0,5.985225081842155,1.6789594007438708,9.331169993963874,12.233048372423433,2.2330483724234327,-0.6688300060361261
2023,HAMMERHEADS,Jarred Kelenic,22558,Sea,UT,10,c,act,OF,105,372.0,416.0,44.0,11.0,49.0,13.0,0.253,,,,,,,False,1.382617537669147,0.9038000684697021,1.5885834297283443,1.254938599720944,0.2943542259528016,0.0,0.0,0.0,0.0,0.0,5.424293861540939,1.1180281804426544,6.2136767602184735,8.146053327452666,-1.853946672547334,-3.7863232397815265
2023,On a Bender,Ezequiel Duran,23733,Tex,1B,10,a,act,"3B,2B,MI,CI",122,406.0,439.0,55.0,14.0,46.0,8.0,0.276,,,,,,,False,1.7282719220864335,1.1502909962341663,1.4913232197449764,0.7722699075205808,0.789784425948039,0.0,0.0,0.0,0.0,0.0,5.931940471534196,1.6256747904359115,9.035029565180785,11.844811935548185,1.8448119355481847,-0.9649704348192145
2023,On a Bender,Zach Neto,31347,LAA,UT,10,a,act,SS,84,289.0,329.0,38.0,9.0,34.0,5.0,0.225,,,,,,,False,1.194078782532445,0.7394727832933926,1.1022823798115042,0.482668692200363,-0.1773313624494668,0.0,0.0,0.0,0.0,0.0,3.3411712753882385,-0.9650944057100457,0.0,0.0,-10.0,-10.0
2023,Shrooms,Zach McKinstry,19392,Det,2B,10,a,act,"3B,SS,CI,MI,2B",148,464.0,518.0,60.0,9.0,35.0,16.0,0.231,,,,,,,False,1.8853875513670184,0.7394727832933926,1.1347024498059604,1.5445398150411616,-0.14502691962880657,0.0,0.0,0.0,0.0,0.0,5.159075679878726,0.8528099987804421,4.739670934059946,6.213649932777029,-3.786350067222971,-5.260329065940054
2023,Gusteroids,Jordan Westburg,27815,Bal,MI,10,a,act,3B,68,208.0,228.0,26.0,3.0,23.0,4.0,0.26,,,,,,,False,0.8170012722590413,0.2464909277644642,0.7456616098724882,0.3861349537602904,0.23763882142088033,0.0,0.0,0.0,0.0,0.0,2.4329275850771643,-1.87333809602112,0.0,0.0,-10.0,-10.0
2023,R&R,Cavan Biggio,19252,Tor,1B,10,a,act,"OF,CI,MI,2B,1B",111,289.0,338.0,54.0,9.0,40.0,5.0,0.235,,,,,,,False,1.6968487962303167,0.7394727832933926,1.2968027997782403,0.482668692200363,-0.032327869619627074,0.0,0.0,0.0,0.0,0.0,4.183465201882686,-0.12280047921559856,0.0,0.0,-10.0,-10.0
2023,Mean Machine,Parker Meadows,23800,Det,OF,10,a,act,OF,37,125.0,145.0,19.0,3.0,13.0,8.0,0.232,,,,,,,False,0.5970393912662225,0.2464909277644642,0.4214609099279281,0.7722699075205808,-0.032797974683641304,0.0,0.0,0.0,0.0,0.0,2.0044631617955546,-2.3018025193027296,0.0,0.0,-10.0,-10.0
2023,Shrooms,Nelson Velazquez,23359,FA,OF,10,a,act,OF,53,162.0,179.0,35.0,17.0,34.0,0.0,0.235,,,,,,,False,1.099809404964094,1.3967819239986305,1.1022823798115042,0.0,-0.018121504769479536,0.0,0.0,0.0,0.0,0.0,3.5807522040047495,-0.7255134770935348,0.0,0.0,-10.0,-10.0
2023,Livn Lex,Ramon Urias,18795,Bal,SS,10,b,act,"3B,2B,MI,CI,SS",116,360.0,396.0,45.0,4.0,42.0,3.0,0.264,,,,,,,False,1.4140406635252638,0.3286545703526189,1.3616429397671523,0.2896012153202178,0.48354883547158245,0.0,0.0,0.0,0.0,0.0,3.8774882244368354,-0.42877745666144884,0.0,0.0,-10.0,-10.0
2023,R&R,Wilyer Abreu,23772,Bos,UT,10,a,act,OF,28,76.0,85.0,10.0,2.0,14.0,3.0,0.316,,,,,,,False,0.31423125856116974,0.16432728517630946,0.45388097992238413,0.2896012153202178,0.30037104531127284,0.0,0.0,0.0,0.0,0.0,1.522411784291354,-2.78385389680693,0.0,0.0,-10.0,-10.0
2023,R&R,Randal Grichuk,10243,FA,UT,10,a,act,OF,118,434.0,471.0,65.0,16.0,44.0,2.0,0.267,,,,,,,False,2.0425031806476035,1.3146182814104757,1.4264830797560644,0.1930674768801452,0.648271818087072,0.0,0.0,0.0,0.0,0.0,5.624943836781361,1.3186781556830764,7.328831198987802,9.60800699467901,-0.39199300532098924,-2.6711688010121977
2023,Livn Lex,Isiah Kiner-Falefa,16512,NYY,MI,10,a,act,"SS,MI",115,326.0,361.0,39.0,6.0,37.0,14.0,0.242,,,,,,,False,1.225501908388562,0.4929818555289284,1.1995425897948724,1.3514723381610163,0.07803083587464044,0.0,0.0,0.0,0.0,0.0,4.347529527748019,0.041263846649735036,1.0,1.0,-9.0,-9.0
2023,Thunder & Lightning,Jorge Mateo,17273,Bal,SS,10,a,act,"SS,MI",116,318.0,350.0,58.0,7.0,34.0,32.0,0.217,,,,,,,False,1.8225412996547845,0.5751454981170832,1.1022823798115042,3.089079630082323,-0.3227690720928781,0.0,0.0,0.0,0.0,0.0,6.266279735572816,1.9600140544745317,10.893190344422324,14.280837719121513,4.280837719121513,0.8931903444223241
2023,Mean Machine,Dylan Moore,18042,Sea,OF,10,a,act,"2B,OF,1B,SS,CI,MI",67,145.0,165.0,18.0,7.0,19.0,7.0,0.207,,,,,,,False,0.5656162654101056,0.5751454981170832,0.6159813298946641,0.6757361690805082,-0.21992719440747732,0.0,0.0,0.0,0.0,0.0,2.2125520680948836,-2.0937136130034006,0.0,0.0,-10.0,-10.0
2023,Thunder & Lightning,Matt Thaiss,19318,LAA,C,10,a,act,"C,1B,CI",95,262.0,307.0,32.0,9.0,31.0,2.0,0.214,,,,,,,False,1.005540027395743,0.7394727832933926,1.0050221698281363,0.1930674768801452,-0.30536617161010454,0.0,0.0,0.0,0.0,0.0,2.637736285787313,-1.6685293953109714,0.0,0.0,-10.0,-10.0
2023,Dancing With Dingos,Michael Massey,27684,KC,UT,10,b,act,"2B,MI",129,428.0,461.0,42.0,15.0,55.0,6.0,0.229,,,,,,,False,1.3197712859569128,1.232454638822321,1.7831038496950804,0.5792024306404356,-0.17672396247717354,0.0,0.0,0.0,0.0,0.0,4.737808242637576,0.4315425615392918,2.3983885492226062,3.1442577037483757,-6.855742296251624,-7.601611450777394
2023,Gusteroids,Gabriel Arias,22563,Cle,UT,10,aSEP,act,"CI,3B",122,315.0,345.0,36.0,10.0,26.0,3.0,0.21,,,,,,,False,1.1312325308202111,0.8216364258815474,0.8429218198558562,0.2896012153202178,-0.43035823368055875,0.0,0.0,0.0,0.0,0.0,2.655033758197274,-1.6512319229010104,0.0,0.0,-10.0,-10.0
2023,Mean Machine,Enmanuel Valdez,21716,Bos,UT,10,a,act,1B,49,139.0,149.0,17.0,6.0,19.0,5.0,0.266,,,,,,,False,0.5341931395539886,0.4929818555289284,0.6159813298946641,0.482668692200363,0.2006520110147057,0.0,0.0,0.0,0.0,0.0,2.32647702819265,-1.979788652905634,0.0,0.0,-10.0,-10.0
2023,Shrooms,Connor Wong,19896,Bos,C,10,a,act,C,126,371.0,403.0,55.0,9.0,36.0,8.0,0.235,,,,,,,False,1.7282719220864335,0.7394727832933926,1.1671225198004163,0.7722699075205808,-0.041500483144919185,0.0,0.0,0.0,0.0,0.0,4.3656366495559045,0.05937096845762024,1.0,1.0,-9.0,-9.0
2023,Mean Machine,Estevan Florial,19151,NYY,UT,10,a,act,OF,19,61.0,71.0,5.0,0.0,8.0,3.0,0.23,,,,,,,False,0.15711562928058487,0.0,0.25936055995564805,0.2896012153202178,-0.022126666360233044,0.0,0.0,0.0,0.0,0.0,0.6839507381962177,-3.6223149429020665,0.0,0.0,-10.0,-10.0
2023,Thunder & Lightning,Jo Adell,20220,LAA,OF,10,a,act,OF,17,58.0,62.0,7.0,3.0,6.0,1.0,0.207,,,,,,,False,0.21996188099281883,0.2464909277644642,0.19452041996673605,0.0965337384400726,-0.08797087776299094,0.0,0.0,0.0,0.0,0.0,0.6695360894011008,-3.6367295916971836,0.0,0.0,-10.0,-10.0
2023,HAMMERHEADS,Heston Kjerstad,31166,Bal,UT,10,a,act,OF,13,30.0,33.0,3.0,2.0,3.0,0.0,0.233,,,,,,,False,0.09426937756835092,0.16432728517630946,0.09726020998336803,0.0,-0.006366287354906023,0.0,0.0,0.0,0.0,0.0,0.3494905853731224,-3.956775095725162,0.0,0.0,-10.0,-10.0
2023,HAMMERHEADS,Nolan Schanuel,33189,LAA,CI,10,a,act,1B,29,109.0,132.0,19.0,1.0,6.0,0.0,0.275,,,,,,,False,0.5970393912662225,0.08216364258815473,0.19452041996673605,0.0,0.20656673039886136,0.0,0.0,0.0,0.0,0.0,1.0802901842199748,-3.225975496878309,0.0,0.0,-10.0,-10.0
2023,On a Bender,Luis Urias,16622,FA,3B,10,a,act,"2B,CI,SS,3B,MI",52,144.0,177.0,18.0,3.0,18.0,0.0,0.194,,,,,,,False,0.5656162654101056,0.2464909277644642,0.5835612599002081,0.0,-0.3123365930517778,0.0,0.0,0.0,0.0,0.0,1.083331860023,-3.2229338210752845,0.0,0.0,-10.0,-10.0
2023,Shrooms,Tony Kemp,14894,Oak,MI,10,a,act,"2B,MI,OF",124,359.0,419.0,42.0,5.0,27.0,15.0,0.209,,,,,,,False,1.3197712859569128,0.4108182129407737,0.8753418898503122,1.448006076601089,-0.5084843093453936,0.0,0.0,0.0,0.0,0.0,3.545453156003694,-0.7608125250945901,0.0,0.0,-10.0,-10.0
2023,Gusteroids,Kole Calhoun,11200,Cle,OF,10,a,act,"UT,OF",43,157.0,174.0,18.0,6.0,25.0,0.0,0.217,,,,,,,False,0.5656162654101056,0.4929818555289284,0.8105017498614002,0.0,-0.1593545418823329,0.0,0.0,0.0,0.0,0.0,1.7097453289181015,-2.5965203521801827,0.0,0.0,-10.0,-10.0
2023,Shrooms,Chad Wallach,17161,LAA,C,10,a,act,C,65,157.0,172.0,18.0,7.0,15.0,0.0,0.197,,,,,,,False,0.5656162654101056,0.5751454981170832,0.4863010499168401,0.0,-0.31690158945523855,0.0,0.0,0.0,0.0,0.0,1.3101612239887903,-2.996104457109494,0.0,0.0,-10.0,-10.0
2023,R&R,Jake Bauers,15194,NYY,OF,10,a,act,1B,84,242.0,272.0,28.0,12.0,30.0,3.0,0.202,,,,,,,False,0.8798475239712753,0.9859637110578569,0.9726020998336802,0.2896012153202178,-0.4277617087261587,0.0,0.0,0.0,0.0,0.0,2.700252841456871,-1.606012839641413,0.0,0.0,-10.0,-10.0
2023,Mean Machine,Oswaldo Cabrera,21707,NYY,CI,10,a,act,OF,115,298.0,330.0,35.0,5.0,29.0,8.0,0.211,,,,,,,False,1.099809404964094,0.4108182129407737,0.9401820298392243,0.7722699075205808,-0.3921806339742228,0.0,0.0,0.0,0.0,0.0,2.83089892129045,-1.4753667598078342,0.0,0.0,-10.0,-10.0
2023,Mean Machine,Jordyn Adams,23788,LAA,UT,10,a,act,OF,17,39.0,40.0,1.0,0.0,1.0,1.0,0.128,,,,,,,False,0.03142312585611697,0.0,0.032420069994456006,0.0965337384400726,-0.2137396002527947,0.0,0.0,0.0,0.0,0.0,-0.053362665962149114,-4.359628347060434,0.0,0.0,-10.0,-10.0
2023,Mean Machine,Kyle Gibson,10123,Bal,P,10,a,act,P,33,,,,,,,,192.0,15.0,0.0,4.73,1.32,157.0,True,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.40084092501752,-0.5289282356890143,0.439338782747552,9.311251472076057,4.695837159877617,26.098102660122063,18.771175923746924,8.771175923746924,16.098102660122063
2023,Kerry & Mitch,Bailey Ober,21224,Min,P,10,a,act,P,26,,,,,,,,144.1,8.0,0.0,3.43,1.07,146.0,True,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,0.0,4.09250175192712,1.110926768627382,1.9071306271687247,9.777225814389894,5.161811502191454,28.68785307280595,20.633865377772466,10.633865377772466,18.68785307280595
2023,Dancing With Dingos,Kutter Crawford,20531,Bos,P,10,a,act,P,31,,,,,,,,129.1,6.0,0.0,4.04,1.11,135.0,True,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.7841625788367206,0.3613854182904449,1.4824971319089608,7.628045129036127,3.012630816837687,16.7433293911168,12.04271381881467,2.0427138188146703,6.743329391116799
2023,Dancing With Dingos,Reid Detmers,27468,LAA,P,10,b,act,P,28,,,,,,,,148.2,4.0,0.0,4.48,1.35,168.0,True,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,4.709180098107919,-0.11003535616096194,0.14444119466257566,6.076919269942866,1.4615049577444257,8.122621191252179,5.842231265950439,-4.157768734049561,-1.877378808747821
2023,R&R,Nathan Eovaldi,9132,Tex,P,10,a,act,P,25,,,,,,,,144.0,12.0,0.0,3.63,1.14,132.0,True,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.7000700770847934,0.8783324418734817,1.4644422923634781,10.042844811321753,5.4274304991233135,30.164086514126343,21.69565281850797,11.69565281850797,20.164086514126343
2023,HAMMERHEADS,Patrick Sandoval,19447,LAA,P,10,c,act,P,28,,,,,,,,144.2,7.0,0.0,4.11,1.51,128.0,True,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,0.0,3.5879467414155575,0.32240347892783217,-0.8696924716489146,5.373991082027809,0.7585767698293688,4.215949944717976,3.0323406696892072,-6.967659330310793,-5.784050055282024
2023,Shrooms,Mike Clevinger,12808,CWS,P,10,a,act,P,24,,,,,,,,131.1,9.0,0.0,3.77,1.23,110.0,True,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0833917309039944,0.6519093824245693,0.8166193414670313,7.551920454795594,2.936506142597154,16.320250503230163,11.738412454935133,1.7384124549351334,6.320250503230163
2023,On a Bender,Dane Dunning,19409,Tex,P,10,a,act,P,35,,,,,,,,172.2,12.0,0.0,3.7,1.26,140.0,True,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.9243167484232657,0.9533114657233924,0.8464309498349156,9.724059163981574,5.108644851783134,28.392368230974824,20.421336596617515,10.421336596617515,18.392368230974824
2023,R&R,Brady Singer,25377,KC,P,10,a,act,P,29,,,,,,,,159.2,8.0,0.0,5.52,1.45,133.0,True,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,0.0,3.7281009110021026,-1.450929506215536,-0.5419140423663816,4.401924029086852,-0.2134902831115877,0.0,0.0,-10.0,-10.0
2023,Shrooms,Hunter Brown,25880,Hou,P,10,a,act,P,31,,,,,,,,155.2,11.0,0.0,5.09,1.36,178.0,True,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,0.0,4.989488437281009,-0.8772876911508135,0.08330747675952313,7.8621748895563845,3.2467605773579447,18.044554778158698,12.978625941420097,2.9786259414200966,8.044554778158698
2023,Thunder & Lightning,Bryce Miller,29837,Sea,P,10,a,act,P,25,,,,,,,,131.1,8.0,0.0,4.32,1.14,119.0,True,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,0.0,3.335669236159776,0.0715057299810423,1.3332526703392498,7.407094303146734,2.7916799909482943,15.515348705123333,11.159483271830572,1.159483271830572,5.515348705123333
2023,Kerry & Mitch,Griffin Canning,19867,LAA,P,10,a,act,P,24,,,,,,,,127.0,7.0,0.0,4.32,1.24,139.0,True,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,0.0,3.896285914505957,0.06926947145379383,0.7354720523180313,7.034360771611115,2.418946459412675,13.443803709057082,9.669515358778636,-0.33048464122136423,3.4438037090570823
2023,On a Bender,Jon Gray,14916,Tex,P,10,b,act,P,29,,,,,,,,157.1,9.0,0.0,4.12,1.29,142.0,True,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.980378416257884,0.33859975533995684,0.5658441487458957,7.884822320343737,3.269408008145297,18.17042263804244,13.069156957095554,3.0691569570955544,8.170422638042439
2023,Kerry & Mitch,Logan Allen,27589,Cle,P,10,a,act,P,24,,,,,,,,125.1,7.0,0.0,3.81,1.4,119.0,True,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,0.0,3.335669236159776,0.5817943995686163,-0.15195557585796682,6.0988413932037595,1.4834270810053196,8.244458002008534,5.929862931687977,-4.070137068312023,-1.7555419979914664
2023,Shrooms,Yennier Cano,25911,Bal,P,10,a,act,P,72,,,,,,,,72.2,1.0,8.0,2.11,1.0,65.0,True,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.2493286686459284,1.8220042046250877,1.323762015515446,1.1768459649211647,5.90527418704096,1.28985987484252,7.168667542059659,5.156095878819221,-4.843904121180779,-2.8313324579403414
2023,Shrooms,Jason Foley,19531,Det,P,10,a,act,P,70,,,,,,,,69.0,3.0,7.0,2.61,1.16,55.0,True,0.0,0.0,0.0,0.0,0.0,1.0,1.0931625850651874,1.5416958654519972,0.9873860259980901,0.6412869810122112,5.263531457527486,0.6481171453290457,3.602047349321525,2.590788509047285,-7.409211490952715,-6.397952650678475
2023,Shrooms,Reese Olson,24968,Det,P,10,a,act,P,21,,,,,,,,103.2,5.0,0.0,3.99,1.12,103.0,True,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,2.8871758934828313,0.3304194164252231,1.1398916851346046,6.024153661709326,1.4087393495108858,7.82936522565592,5.631305613898847,-4.368694386101153,-2.17063477434408
2023,Thunder & Lightning,Chris Martin,11847,Bos,P,10,a,act,P,55,,,,,,,,51.1,4.0,3.0,1.05,1.03,46.0,True,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.4684982507422232,1.289418360196216,1.3729058685732363,0.7657958278227769,5.229951640667786,0.6145373284693463,3.415420454504888,2.456556288401659,-7.543443711598341,-6.584579545495112
2023,Dancing With Dingos,J.P. France,21212,Hou,P,10,a,act,P,24,,,,,,,,136.1,11.0,0.0,3.83,1.36,101.0,True,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,0.0,2.8311142256482134,0.6110408514740627,0.07305507465831892,7.181876818447262,2.566462506248822,14.263655165414967,10.259197149790566,0.2591971497905661,4.263655165414967
2023,Shrooms,Shawn Armstrong,12857,TB,P,10,a,act,P,39,,,,,,,,52.0,1.0,0.0,1.38,0.9,54.0,True,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.5136650315346882,1.2589581064145927,1.0752781118326102,4.1812345831152244,-0.43417972908321545,0.0,0.0,-10.0,-10.0
2023,Livn Lex,Griffin Jax,20253,Min,P,10,a,act,P,71,,,,,,,,65.1,6.0,4.0,3.86,1.18,68.0,True,0.0,0.0,0.0,0.0,0.0,2.0,0.6246643343229642,1.906096706377015,0.2765554460584576,0.5480306981214007,5.355347184879837,0.739932872681397,4.112332565071615,2.9578134104692677,-7.042186589530733,-5.887667434928385
2023,Mean Machine,Gavin Williams,30122,Cle,P,10,a,act,P,16,,,,,,,,82.0,3.0,0.0,3.29,1.26,81.0,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.2704975473020323,0.7245794453578155,0.40306235706424554,4.398139349724094,-0.2172749624743462,0.0,0.0,-10.0,-10.0
2023,Mean Machine,Zack Littell,15823,FA,P,10,a,act,P,28,,,,,,,,90.0,3.0,0.0,4.1,1.18,74.0,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0742817098808692,0.20846717914767987,0.7576461264351162,4.040395015463665,-0.5750192967347747,0.0,0.0,-10.0,-10.0
2023,HAMMERHEADS,Will Smith,8048,Tex,P,10,a,act,P,60,,,,,,,,57.1,2.0,22.0,4.4,1.06,55.0,True,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,3.4356538387763034,1.5416958654519972,-0.005625774000518674,0.7807073920808283,6.419097988975276,1.8036836767768358,10.024351390441975,7.210059134259046,-2.789940865740954,0.024351390441974985
2023,Kerry & Mitch,Tyler Holton,26231,Det,P,10,a,act,P,59,,,,,,,,85.1,3.0,1.0,2.11,0.87,74.0,True,0.0,0.0,0.0,0.0,0.0,1.0,0.15616608358074105,2.0742817098808692,1.5602790515285934,1.871520145743306,6.662246990733509,2.0468326785350692,11.375703107620764,8.182024841819102,-1.8179751581808983,1.3757031076207635
2023,Shrooms,Bryan Woo,30279,Sea,P,10,a,act,P,18,,,,,,,,87.2,4.0,0.0,4.21,1.21,93.0,True,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,2.606867554309741,0.12477146722320386,0.6195302243737953,4.684502579240074,0.06908826704163396,1.0,1.0,-9.0,-9.0
2023,On a Bender,Josh Winckowski,22387,Bos,P,10,a,act,P,60,,,,,,,,84.1,4.0,3.0,2.88,1.42,82.0,True,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.4684982507422232,2.2985283812193416,1.0206879060508147,-0.1758023702419874,4.945245501103725,0.32983118890528473,1.8331062035346593,1.3184697555059728,-8.681530244494027,-8.166893796465342
2023,On a Bender,Mason Miller,31757,Oak,P,10,a,act,P,10,,,,,,,,33.1,0.0,0.0,3.78,1.2,38.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0651716888577436,0.16192908533500427,0.24965894684298665,1.4767597210357344,-3.1386545911627053,0.0,0.0,-10.0,-10.0
2023,Mean Machine,JP Sears,23429,Oak,P,10,a,act,P,32,,,,,,,,172.1,5.0,0.0,4.54,1.26,161.0,True,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,4.512964260686756,-0.2108989420631194,0.8459394103750812,6.814671395665385,2.1992570834669447,12.222833796437872,8.791327341593867,-1.2086726584061331,2.2228337964378717
2023,Thunder & Lightning,Gabe Speier,17170,Sea,P,10,a,act,P,69,,,,,,,,54.2,2.0,1.0,3.79,1.06,64.0,True,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.15616608358074105,1.7939733707077787,0.2607899747705101,0.7410567539541313,3.618652849679828,-0.9967614625186121,0.0,0.0,-10.0,-10.0
2023,Gusteroids,Sawyer Gipson-Long,26048,Det,P,10,a,act,P,4,,,,,,,,20.0,1.0,0.0,2.7,1.1,26.0,True,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.7288016818500351,0.2717098865399311,0.23842371978205118,1.5722686215053507,-3.0431456906930894,0.0,0.0,-10.0,-10.0
2023,Shrooms,Jason Adam,11861,TB,P,10,b,act,P,56,,,,,,,,54.1,4.0,12.0,2.98,1.01,69.0,True,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,1.8739930029688927,1.9341275402943239,0.6130425820099431,0.8581311512704562,6.61262760987695,1.9972132976785097,11.099932962397085,7.983675943513149,-2.0163240564868508,1.0999329623970855
2023,HAMMERHEADS,Hyun-Jin Ryu,14444,Tor,P,10,a,act,P,11,,,,,,,,52.0,3.0,0.0,3.46,1.29,38.0,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0651716888577436,0.3883325041915587,0.18729405305402025,2.640798246103323,-1.974616066095117,0.0,0.0,-10.0,-10.0
2023,R&R,Xzavion Curry,25595,Cle,P,10,a,act,P,41,,,,,,,,95.0,3.0,0.0,4.07,1.35,67.0,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.878065872459706,0.24298954492813565,0.09259050939908696,3.213645926786928,-1.4017683854115117,0.0,0.0,-10.0,-10.0
2023,Thunder & Lightning,Jose Soriano,22100,LAA,P,10,a,act,P,38,,,,,,,,42.0,1.0,0.0,3.64,1.33,56.0,True,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.5697266993693064,0.2527995378454921,0.07771515632528696,2.2335747268734187,-2.381839585325021,0.0,0.0,-10.0,-10.0
