player_name,team,pos_type,position,projection_system,fg_id,mlbam_id,PA,AB,IP,R,HR,RBI,SB,AVG,W,SV,ERA,WHIP,SO,sgp_R,sgp_HR,sgp_RBI,sgp_SB,sgp_AVG,sgp_W,sgp_SV,sgp_SO,sgp_ERA,sgp_WHIP,total_sgp,par,dollar_value
Ryan Pepiot,TBR,pitcher,SP,thebatx,26221,686752,,,167.039,,,,,,9.42378,0.0,4.37018,1.26124,160.426,0.0,0.0,0.0,0.0,0.0,3.1412600000000004,0.0,4.4968745620182204,0.02363749814042039,0.8119932353049241,8.473765295463565,3.858350983265125,23.414473762564082
Shane McClanahan,TBR,pitcher,SP,thebatx,21483,663556,,,109.326,,,,,,6.53262,0.0,4.02969,1.22071,112.705,0.0,0.0,0.0,0.0,0.0,2.17754,0.0,3.1592151366503156,0.31510562096664796,0.7254604687788236,6.377321226395788,1.7619069141973478,10.692164448876238
Tatsuya Imai,HOU,pitcher,SP,thebatx,sa3062955,837227,,,151.102,,,,,,8.94494,0.0,4.34984,1.30429,153.553,0.0,0.0,0.0,0.0,0.0,2.981646666666667,0.0,4.304218640504556,0.046121486582934364,0.4496952619223622,7.781682055676519,3.1662677434780795,19.21455391862317
Zebby Matthews,MIN,pitcher,SP,thebatx,31827,805673,,,105.274,,,,,,5.40107,0.0,4.1335,1.21297,103.768,0.0,0.0,0.0,0.0,0.0,1.8003566666666666,0.0,2.9087035739313247,0.21545864435104709,0.7342502942299113,5.658769179178949,1.0433548669805095,6.331618161208639
Ryan Weathers,NYY,pitcher,SP,thebatx,23796,677960,,,122.085,,,,,,7.11405,0.0,4.05971,1.23078,118.738,0.0,0.0,0.0,0.0,0.0,2.37135,0.0,3.328325157673441,0.32237926827551117,0.7562954849483043,6.778349910897257,2.162935598698817,13.125814381715957
Joey Cantillo,CLE,pitcher,SP,thebatx,23335,676282,,,129.192,,,,,,5.78191,0.0,4.32124,1.33841,136.154,0.0,0.0,0.0,0.0,0.0,1.9273033333333334,0.0,3.816510161177295,0.06917554949718466,0.19147791202286973,6.004466956030683,1.389052643832243,8.429491465368706
Casey Mize,DET,pitcher,SP,thebatx,20492,663554,,,145.804,,,,,,8.53553,0.0,4.29988,1.2376,118.958,0.0,0.0,0.0,0.0,0.0,2.8451766666666667,0.0,3.334491941135249,0.10313931493655358,0.8596903311283486,7.142498253866818,2.527083941668378,15.335655285025009
Shane Baz,BAL,pitcher,SP,thebatx,22264,669358,,,156.842,,,,,,9.69678,0.0,4.38001,1.24849,148.846,0.0,0.0,0.0,0.0,0.0,3.23226,0.0,4.1722775052557814,0.009784279035271022,0.8499854124459777,8.26430719673703,3.648892884538591,22.14337344580682
Will Warren,NYY,pitcher,SP,thebatx,30182,701542,,,121.498,,,,,,7.20989,0.0,4.03488,1.26365,119.939,0.0,0.0,0.0,0.0,0.0,2.4032966666666664,0.0,3.361990189208129,0.3451126903896021,0.5777928491925348,6.688192395456932,2.072778083258492,12.578691844411425
Gerrit Cole,NYY,pitcher,SP,thebatx,13125,543037,,,112.68,,,,,,7.47461,0.0,4.05032,1.16841,110.475,0.0,0.0,0.0,0.0,0.0,2.4915366666666667,0.0,3.096706377014716,0.30606111514579654,1.0057560236194163,6.9000601824465955,2.2846458702481556,13.864415398623683
Grayson Rodriguez,LAA,pitcher,SP,thebatx,24492,680570,,,96.7937,,,,,,5.63585,0.0,4.01958,1.22773,100.159,0.0,0.0,0.0,0.0,0.0,1.8786166666666666,0.0,2.8075402943237564,0.28686135158503406,0.6125468457050594,5.585565158280517,0.9701508460820767,5.887378216715552
Taj Bradley,MIN,pitcher,SP,thebatx,22543,671737,,,139.111,,,,,,7.76938,0.0,4.45889,1.32589,120.671,0.0,0.0,0.0,0.0,0.0,2.589793333333333,0.0,3.3825087596356,-0.0796487632809714,0.28244014199863354,6.175093471686595,1.5596791594881552,9.46494160750228
Bryce Miller,SEA,pitcher,SP,thebatx,29837,682243,,,140.917,,,,,,8.70834,0.0,4.33021,1.21334,117.209,0.0,0.0,0.0,0.0,0.0,2.90278,0.0,3.2854660126138757,0.06527899691878754,0.9805650982305226,7.234090107763186,2.618675795564746,15.89148213157754
Michael Wacha,KCR,pitcher,SP,thebatx,14078,608379,,,163.457,,,,,,8.94835,0.0,4.85027,1.33959,115.101,0.0,0.0,0.0,0.0,0.0,2.9827833333333333,0.0,3.226377014716188,-0.6085403872959454,0.2338172688931238,5.8344372296467,1.2190229174482603,7.397662949885994
Simeon Woods Richardson,MIN,pitcher,SP,thebatx,24494,680573,,,139.046,,,,,,7.96316,0.0,4.65774,1.33158,119.211,0.0,0.0,0.0,0.0,0.0,2.654386666666667,0.0,3.3415837421163284,-0.30217243788147535,0.24766577003070883,5.941463740932228,1.3260494287337883,8.047155298110129
Yusei Kikuchi,LAA,pitcher,SP,thebatx,20633,579328,,,167.937,,,,,,8.63218,0.0,4.74982,1.3504,155.667,0.0,0.0,0.0,0.0,0.0,2.8773933333333335,0.0,4.3634758234057465,-0.48943124771095886,0.16073627499596777,6.912174184024089,2.296759871825649,13.937929439551041
Brayan Bello,BOS,pitcher,SP,thebatx,23920,678394,,,155.925,,,,,,9.23521,0.0,4.36999,1.36217,117.578,0.0,0.0,0.0,0.0,0.0,3.0784033333333336,0.0,3.295809390329363,0.022303238888343405,0.06888126168781938,6.465397224238859,1.849982912040419,11.226655258435263
Grant Taylor,CHW,pitcher,RP,thebatx,33927,691799,,,80.088,,,,,,2.98995,6.0,3.05551,1.1194,99.4084,0.0,0.0,0.0,0.0,0.0,0.9966499999999999,0.9369965014844464,2.786500350385424,0.8588512119941233,0.8867130152107532,6.4657110790747465,1.8502967668763066,11.228559892267702
Bailey Ober,MIN,pitcher,SP,thebatx,21224,641927,,,157.999,,,,,,8.35972,0.0,4.78028,1.26401,128.444,0.0,0.0,0.0,0.0,0.0,2.786573333333333,0.0,3.6003924316748424,-0.4992072500074252,0.748885548542994,6.636644063543744,2.021229751345304,12.265869846018765
Mike Burrows,HOU,pitcher,SP,thebatx,24728,681347,,,129.892,,,,,,7.7245,0.0,4.50513,1.28153,125.922,0.0,0.0,0.0,0.0,0.0,2.5748333333333333,0.0,3.529698668535389,-0.12271686839839625,0.5160190640605368,6.497834197530863,1.882419885332423,11.423499626243373
Mick Abel,MIN,pitcher,SP,thebatx,27756,690953,,,122.299,,,,,,6.21071,0.0,4.43675,1.33078,119.613,0.0,0.0,0.0,0.0,0.0,2.0702366666666667,0.0,3.3528521373510864,-0.048227539010560184,0.22212037716858185,5.596981642175775,0.9815673299773353,5.956659358785229
Jacob Lopez,ATH,pitcher,SP,thebatx,25098,682052,,,126.425,,,,,,7.0388,0.0,4.69986,1.29164,138.209,0.0,0.0,0.0,0.0,0.0,2.3462666666666667,0.0,3.8741135248773655,-0.3176080391422225,0.4462801679276774,6.349052320329488,1.7336380081310478,10.52061407353282
Slade Cecconi,CLE,pitcher,SP,thebatx,27500,677944,,,151.441,,,,,,7.79833,0.0,4.74006,1.29029,122.033,0.0,0.0,0.0,0.0,0.0,2.5994433333333333,0.0,3.4206867554309746,-0.4294581683283174,0.5435385158935323,6.134210436329523,1.5187961241310832,9.21684215702355
Sean Burke,CHW,pitcher,SP,thebatx,29878,680732,,,143.257,,,,,,7.55148,0.0,4.59998,1.31328,132.563,0.0,0.0,0.0,0.0,0.0,2.51716,0.0,3.7158514365802384,-0.24471856535616254,0.36995634110550946,6.358249212329585,1.742834900131145,10.576425581445763
Luis Morales,ATH,pitcher,SP,thebatx,32227,806960,,,113.123,,,,,,6.05652,0.0,4.56989,1.31457,108.45,0.0,0.0,0.0,0.0,0.0,2.01884,0.0,3.039943938332166,-0.16584300454373435,0.2857466473214169,5.178687581109848,0.5632732689114084,3.4182341713554822
Cade Smith,CLE,pitcher,RP,thebatx,27867,671922,,,68.3668,,,,,,2.55635,32.0,3.03963,1.06565,89.8293,0.0,0.0,0.0,0.0,0.0,0.8521166666666667,4.997314674583714,2.5179901892081293,0.741893867808562,0.9178408230274268,10.027156221294499,5.411741909096059,32.841255108696025
Shane Bieber,TOR,pitcher,SP,thebatx,19427,669456,,,93.3251,,,,,,6.10829,0.0,3.86713,1.15174,87.0328,0.0,0.0,0.0,0.0,0.0,2.036096666666667,0.0,2.4396019621583744,0.39110413639320135,0.9011180666580109,5.767920831876253,1.1525065196778135,6.9940069690974305
Justin Verlander,DET,pitcher,SP,thebatx,8700,434378,,,131.441,,,,,,7.18761,0.0,4.73003,1.30436,105.28,0.0,0.0,0.0,0.0,0.0,2.39587,0.0,2.951086194814296,-0.3621299502433057,0.3907792106890859,5.375605455260076,0.7601911430616362,4.613233905093696
Cristian Javier,HOU,pitcher,SP,thebatx,17606,664299,,,137.779,,,,,,7.81773,0.0,4.62022,1.28931,118.753,0.0,0.0,0.0,0.0,0.0,2.60591,0.0,3.3287456201822008,-0.25780777894162193,0.5004162472545576,6.177264088495137,1.5618497762966967,9.478114035446914
Zach Eflin,BAL,pitcher,SP,thebatx,13774,621107,,,145.569,,,,,,8.92517,0.0,4.73157,1.27768,103.508,0.0,0.0,0.0,0.0,0.0,2.9750566666666667,0.0,2.9014155571128244,-0.40285815415205706,0.6028382980971849,6.0764523677246185,1.4610380555261786,8.866336257536544
Griffin Jax,TBR,pitcher,RP,thebatx,20253,643377,,,63.1288,,,,,,2.98989,19.0,3.00101,1.0406,78.8675,0.0,0.0,0.0,0.0,0.0,0.99663,2.96715558803408,2.210721793973371,0.7046775960942678,0.9167618653863836,7.795946843488103,3.1805325312896633,19.30112004529012
J.T. Ginn,ATH,pitcher,RP,thebatx,27889,669372,,,71.1003,,,,,,3.26781,0.0,3.9253,1.26949,70.4966,0.0,0.0,0.0,0.0,0.0,1.08927,0.0,1.9760784863349687,0.264673440983208,0.3199416516688154,3.649963578986992,-0.9654507332114477,0.0
Steven Matz,TBR,pitcher,SP,thebatx,13361,571927,,,119.246,,,,,,5.17958,0.0,5.11187,1.3829,95.8153,0.0,0.0,0.0,0.0,0.0,1.7265266666666665,0.0,2.685782761037141,-0.6950453156032533,-0.05556015924087745,3.661703952859676,-0.9537103593387637,0.0
Jacob Latz,TEX,pitcher,RP,thebatx,21306,656641,,,101.857,,,,,,4.42839,0.0,4.23152,1.27717,97.4307,0.0,0.0,0.0,0.0,0.0,1.4761300000000002,0.0,2.7310637701471623,0.1280996274178098,0.42409033944963037,4.759383737014603,0.14396942481616293,1.0
Dean Kremer,BAL,pitcher,SP,thebatx,19350,665152,,,109.588,,,,,,5.59357,0.0,4.52349,1.30352,90.2699,0.0,0.0,0.0,0.0,0.0,1.8645233333333333,0.0,2.5303405746320955,-0.11973017181507731,0.3298400818383039,4.604973817988656,-0.010440494209784212,0.0
Ian Seymour,TBR,pitcher,RP,thebatx,27932,693855,,,107.575,,,,,,4.53253,0.0,4.49435,1.24218,103.825,0.0,0.0,0.0,0.0,0.0,1.5108433333333335,0.0,2.9103013314646113,-0.09229805995629635,0.6127111209037769,4.941557725745425,0.3261434135469852,1.9792072915218852
Kumar Rocker,TEX,pitcher,SP,thebatx,31843,677958,,,91.5851,,,,,,4.84519,0.0,4.37495,1.28044,76.5551,0.0,0.0,0.0,0.0,0.0,1.6150633333333333,0.0,2.145903293622985,0.009443624479549068,0.3682091709020922,4.1386194223379595,-0.47679488986048035,0.0
Garrett Whitlock,BOS,pitcher,RP,thebatx,20191,676477,,,63.9766,,,,,,2.78345,5.0,3.37061,1.10682,71.9409,0.0,0.0,0.0,0.0,0.0,0.9278166666666667,0.7808304179037053,2.016563419761738,0.5238065382158074,0.7435721363879091,4.992589178935827,0.37717486673738687,2.2888926018979303
Cody Bradford,TEX,pitcher,RP,thebatx,27597,674003,,,61.9642,,,,,,2.86605,0.0,3.83592,1.13673,56.1677,0.0,0.0,0.0,0.0,0.0,0.95535,0.0,1.5744274702172392,0.2752445824385134,0.6390317756833165,3.4440538283390687,-1.1713604838593712,0.0
Drew Anderson,DET,pitcher,RP,thebatx,15130,623454,,,74.2332,,,,,,2.00612,0.0,3.76449,1.2774,100.505,0.0,0.0,0.0,0.0,0.0,0.6687066666666667,0.0,2.817238962859145,0.37242528710273937,0.30832869370813243,4.166699610336683,-0.448714701861757,0.0
Nick Martinez,TBR,pitcher,SP,thebatx,12730,607259,,,141.367,,,,,,6.02652,0.0,5.1014,1.36307,99.3925,0.0,0.0,0.0,0.0,0.0,2.0088399999999997,0.0,2.786054660126139,-0.8120672234387352,0.05687920425822594,4.03970664094563,-0.5757076712528102,0.0
Luis Severino,ATH,pitcher,SP,thebatx,15890,622663,,,166.208,,,,,,8.5989,0.0,5.15986,1.36844,128.707,0.0,0.0,0.0,0.0,0.0,2.8663000000000003,0.0,3.607764540995095,-1.0329760008024984,0.02779321587337035,5.468881756065968,0.8534674438675278,5.179282848634951
Bryan Abreu,HOU,pitcher,RP,thebatx,16609,650556,,,67.3706,,,,,,2.96143,12.0,3.47065,1.18995,88.0575,0.0,0.0,0.0,0.0,0.0,0.9871433333333334,1.8739930029688927,2.468325157673441,0.4973436756321862,0.5377937400859004,6.364598909693755,1.749184597495315,10.614958836449892
Andrés Muñoz,SEA,pitcher,RP,thebatx,20373,662253,,,62.2277,,,,,,2.55677,34.0,3.09942,1.10927,77.551,0.0,0.0,0.0,0.0,0.0,0.8522566666666668,5.309646841745196,2.1738192011212334,0.64532575136861,0.7165698839911382,9.697618344892843,5.082204032694404,30.841448457034694
Seth Lugo,KCR,pitcher,SP,thebatx,12447,607625,,,156.473,,,,,,8.32306,0.0,5.02994,1.37532,122.499,0.0,0.0,0.0,0.0,0.0,2.7743533333333334,0.0,3.4337491240364404,-0.8088368713012214,-0.020972005236449702,5.378293580832103,0.7628792686336627,4.629546844468495
Patrick Sandoval,BOS,pitcher,RP,thebatx,19447,663776,,,70.662,,,,,,3.31495,0.0,3.95474,1.3689,64.7411,0.0,0.0,0.0,0.0,0.0,1.1049833333333334,0.0,1.8147470217238966,0.24629672478440334,0.010392813836133058,3.1764198936777666,-1.4389944185206733,0.0
Gabe Speier,SEA,pitcher,RP,thebatx,17170,642100,,,58.0072,,,,,,2.53765,2.0,3.2396,1.04293,68.6182,0.0,0.0,0.0,0.0,0.0,0.8458833333333334,0.3123321671614821,1.9234253679046953,0.536104028753195,0.8364675483983105,4.454212445551016,-0.1612018666474242,0.0
Matt Brash,SEA,pitcher,RP,thebatx,25756,666374,,,60.421,,,,,,2.47519,4.0,3.10124,1.19774,71.7717,0.0,0.0,0.0,0.0,0.0,0.8250633333333334,0.6246643343229642,2.011820602662929,0.6257043963431272,0.46170847165234036,4.548961138314694,-0.06645317388374572,0.0
Aroldis Chapman,BOS,pitcher,RP,thebatx,10233,547973,,,55.665,,,,,,2.79527,29.0,3.12045,1.13596,76.7241,0.0,0.0,0.0,0.0,0.0,0.9317566666666667,4.528816423841491,2.1506405045550108,0.5678450322779119,0.575945402430362,8.755004029771442,4.139589717573002,25.121176183891215
David Bednar,NYY,pitcher,RP,thebatx,19569,670280,,,61.5345,,,,,,3.27306,32.0,3.38006,1.09718,73.241,0.0,0.0,0.0,0.0,0.0,1.09102,4.997314674583714,2.0530063069376316,0.4991311682287097,0.741162319211079,9.381634468961135,4.766220156762695,28.92389450601097
Lance McCullers Jr.,HOU,pitcher,SP,thebatx,14120,621121,,,82.2678,,,,,,4.32322,0.0,4.59475,1.38934,77.7161,0.0,0.0,0.0,0.0,0.0,1.4410733333333334,0.0,2.1784470918009813,-0.1370705021229068,-0.06152907624528463,3.4209208467661236,-1.1944934654323163,0.0
Spencer Arrighetti,HOU,pitcher,SP,thebatx,29921,681293,,,93.1962,,,,,,4.53735,0.0,4.68463,1.34283,92.2883,0.0,0.0,0.0,0.0,0.0,1.51245,0.0,2.5869180098107925,-0.2227046436946406,0.1200911291744186,3.9967544952905705,-0.6186598169078694,0.0
Max Scherzer,TOR,pitcher,SP,thebatx,3137,453286,,,90.5619,,,,,,4.78096,0.0,4.69568,1.24506,84.0484,0.0,0.0,0.0,0.0,0.0,1.5936533333333334,0.0,2.3559467414155573,-0.2244647655963229,0.5043899692226821,4.22952527837525,-0.3858890338231902,0.0
Connelly Early,BOS,pitcher,RP,thebatx,33666,813349,,,46.1161,,,,,,2.30904,0.0,3.56166,1.21309,48.5155,0.0,0.0,0.0,0.0,0.0,0.76968,0.0,1.3599299229152069,0.30665492921761484,0.32140178076689413,2.7576666328997157,-1.8577476792987242,0.0
Johan Oviedo,BOS,pitcher,RP,thebatx,22487,670912,,,93.3076,,,,,,4.37682,0.0,4.45044,1.34444,89.9362,0.0,0.0,0.0,0.0,0.0,1.4589400000000001,0.0,2.5209866853538894,-0.047077214936239856,0.11365688577190325,4.046506356189553,-0.5689079560088866,0.0
Aaron Civale,ATH,pitcher,SP,thebatx,19479,650644,,,122.877,,,,,,6.38442,0.0,5.14978,1.37661,103.96,0.0,0.0,0.0,0.0,0.0,2.12814,0.0,2.914085494043448,-0.7537055707840659,-0.023409756784813846,4.265110166474569,-0.3503041457238707,0.0
Anthony Kay,CHW,pitcher,SP,thebatx,20387,641743,,,126.435,,,,,,5.32726,0.0,5.01198,1.45594,108.329,0.0,0.0,0.0,0.0,0.0,1.7757533333333333,0.0,3.036552207428171,-0.6352866773596063,-0.46326702974624834,3.7137518336556496,-0.9016624785427902,0.0
Josh Hader,HOU,pitcher,RP,thebatx,14212,623352,,,48.271,,,,,,2.21091,23.0,3.13045,1.00198,70.0777,0.0,0.0,0.0,0.0,0.0,0.73697,3.591819922357044,1.9643363700070076,0.48853245548693935,0.7826229816362593,7.56428172948725,2.9488674172888105,17.895256048727507
Joe Boyle,TBR,pitcher,RP,thebatx,29608,671212,,,73.3508,,,,,,3.23118,0.0,4.48093,1.42325,82.1455,0.0,0.0,0.0,0.0,0.0,1.0770600000000001,0.0,2.30260686755431,-0.055010514383703114,-0.1637704727298619,3.1608858804407456,-1.4545284317576943,0.0
Jose A. Ferrer,SEA,pitcher,RP,thebatx,24017,678606,,,64.6646,,,,,,2.50049,3.0,3.50037,1.18053,60.21,0.0,0.0,0.0,0.0,0.0,0.8334966666666667,0.4684982507422232,1.6877365101611774,0.46189778688606326,0.542864723590498,3.9944939380466287,-0.6209203741518112,0.0
Ryan Helsley,BAL,pitcher,RP,thebatx,18138,664854,,,62.5708,,,,,,2.95734,29.0,3.48949,1.17014,68.3334,0.0,0.0,0.0,0.0,0.0,0.98578,4.528816423841491,1.9154421864050457,0.45242162867485836,0.5537529683321094,8.436213207253504,3.8207988950550638,23.18658822598703
José Berríos,TOR,pitcher,RP,thebatx,14168,621244,,,86.8298,,,,,,3.83145,0.0,4.45389,1.30913,72.1,0.0,0.0,0.0,0.0,0.0,1.27715,0.0,2.021023125437982,-0.046220227519867374,0.24001309058126555,3.49196598849938,-1.1234483236990598,0.0
Luis Gil,NYY,pitcher,RP,thebatx,21052,661563,,,97.0894,,,,,,4.71957,0.0,4.54591,1.3822,91.4849,0.0,0.0,0.0,0.0,0.0,1.57319,0.0,2.564398037841626,-0.12359638515188988,-0.0422609358103891,3.971730716879347,-0.6436835953190929,0.0
Tyler Holton,DET,pitcher,RP,thebatx,26231,663947,,,67.5749,,,,,,2.55008,1.0,3.45217,1.10714,54.6684,0.0,0.0,0.0,0.0,0.0,0.8500266666666666,0.15616608358074105,1.5324008409250176,0.5089038524000353,0.7844467775954408,3.8319442211679013,-0.7834700910305386,0.0
Jonathan Cannon,CHW,pitcher,RP,thebatx,31730,686563,,,93.3605,,,,,,3.49693,0.0,4.88172,1.36458,68.8125,0.0,0.0,0.0,0.0,0.0,1.1656433333333334,0.0,1.9288717589348285,-0.3712100336288113,0.031390993081400226,2.754696051720751,-1.860718260477689,0.0
Fernando Cruz,NYY,pitcher,RP,thebatx,7048,518585,,,58.0183,,,,,,3.06674,2.0,3.40031,1.15614,80.0001,0.0,0.0,0.0,0.0,0.0,1.0222466666666665,0.3123321671614821,2.242469516468115,0.46115282035289906,0.5490288516519866,4.587230022301149,-0.028184289897290604,0.0
Camilo Doval,NYY,pitcher,RP,thebatx,21992,666808,,,61.5448,,,,,,3.22536,5.0,3.45992,1.23693,66.2149,0.0,0.0,0.0,0.0,0.0,1.0751199999999999,0.7808304179037053,1.8560588647512264,0.4596520609332459,0.36468630617478603,4.536347649762964,-0.07906666243547633,0.0
David Festa,MIN,pitcher,RP,thebatx,30056,701581,,,48.2211,,,,,,2.16636,1.0,4.37298,1.30074,48.4568,0.0,0.0,0.0,0.0,0.0,0.72212,0.15616608358074105,1.358284512964261,0.005736887093938046,0.15100654293455443,2.3933140265734942,-2.2221002856249457,0.0
Davis Martin,CHW,pitcher,SP,thebatx,21448,663436,,,151.082,,,,,,7.21106,0.0,5.21002,1.39892,110.196,0.0,0.0,0.0,0.0,0.0,2.4036866666666667,0.0,3.088885774351787,-0.9999692489839197,-0.17637067574855864,4.316232516285975,-0.29918179591246474,0.0
Erick Fedde,CHW,pitcher,SP,thebatx,17425,607200,,,100.805,,,,,,4.70337,0.0,5.31581,1.46129,69.5601,0.0,0.0,0.0,0.0,0.0,1.5677899999999998,0.0,1.949827610371409,-0.7530402755813039,-0.39297103802983485,2.37160629676027,-2.24380801543817,0.0
Andrew Kittredge,BAL,pitcher,RP,thebatx,12828,552640,,,56.985,,,,,,2.71519,5.0,3.52988,1.12182,56.9241,0.0,0.0,0.0,0.0,0.0,0.9050633333333334,0.7808304179037053,1.5956299929922917,0.3935064463648851,0.6248844711588889,4.299914661753104,-0.3154996504453358,0.0
Logan Allen,CLE,pitcher,SP,thebatx,27589,671106,,,105.019,,,,,,4.97547,0.0,5.0768,1.41309,83.36,0.0,0.0,0.0,0.0,0.0,1.6584899999999998,0.0,2.3366503153468816,-0.5824747026792614,-0.1877565574055121,3.2249090552621076,-1.3905052569363323,0.0
Shawn Armstrong,CLE,pitcher,RP,thebatx,12857,542888,,,65.7582,,,,,,2.30216,3.0,3.97046,1.23906,62.3398,0.0,0.0,0.0,0.0,0.0,0.7673866666666668,0.4684982507422232,1.747436580238262,0.22088338900034818,0.3835200733654847,3.587724960012985,-1.027689352185455,0.0
Tyler Anderson,LAA,pitcher,SP,thebatx,12880,542881,,,71.5251,,,,,,4.25079,0.0,4.74253,1.32496,56.4974,0.0,0.0,0.0,0.0,0.0,1.41693,0.0,1.583669236159776,-0.20425378692404417,0.1481315786859838,2.9444770279217156,-1.6709372842767243,0.0
Will Vest,DET,pitcher,RP,thebatx,19769,676684,,,64.4547,,,,,,2.42001,8.0,3.75054,1.22875,63.7634,0.0,0.0,0.0,0.0,0.0,0.80667,1.2493286686459284,1.7873412754029434,0.3306044882298186,0.405014851083908,4.5789592833625985,-0.036455028835841397,0.0
Eduard Bazardo,SEA,pitcher,RP,thebatx,20997,660825,,,62.7138,,,,,,2.36066,1.0,3.91062,1.22661,63.4588,0.0,0.0,0.0,0.0,0.0,0.7868866666666667,0.15616608358074105,1.778803083391731,0.24086500057692717,0.3999519720495574,3.3626728062656235,-1.2527415059328164,0.0
Erik Sabrowski,CLE,pitcher,RP,thebatx,24978,681870,,,58.7647,,,,,,2.21333,2.0,3.53937,1.19422,72.9572,0.0,0.0,0.0,0.0,0.0,0.7377766666666666,0.3123321671614821,2.0450511562718994,0.4013070781588955,0.45810906786593847,3.954576136124882,-0.660838176073558,0.0
Garrett Cleavinger,TBR,pitcher,RP,thebatx,17897,664076,,,61.7869,,,,,,2.87433,8.0,3.69981,1.19639,72.3293,0.0,0.0,0.0,0.0,0.0,0.95811,1.2493286686459284,2.027450595655221,0.34215117574224335,0.4757983361441529,5.052838776187546,0.43742446398910584,2.654518388710516
Payton Tolle,BOS,pitcher,RP,thebatx,35466,801139,,,47.5381,,,,,,2.23466,0.0,4.06095,1.22894,51.8177,0.0,0.0,0.0,0.0,0.0,0.7448866666666666,0.0,1.4524933426769449,0.12505524529586626,0.2983203004793446,2.6207555551188224,-1.9946587570796175,0.0
Brant Hurter,DET,pitcher,RP,thebatx,30133,676428,,,49.7346,,,,,,1.64689,0.0,3.68074,1.19685,47.2041,0.0,0.0,0.0,0.0,0.0,0.5489633333333334,0.0,1.3231702873160476,0.2830447371512663,0.3819862415817705,2.5371645993824177,-2.078249712816022,0.0
Matt Strahm,KCR,pitcher,RP,thebatx,13799,621381,,,62.7693,,,,,,2.61282,3.0,4.08066,1.13728,65.5511,0.0,0.0,0.0,0.0,0.0,0.87094,0.4684982507422232,1.837451997196917,0.1551643182076755,0.6458230708860437,3.9778776370328597,-0.6375366751655802,0.0
Edwin Uceta,TBR,pitcher,RP,thebatx,20539,670955,,,59.8416,,,,,,2.5569,9.0,3.97048,1.21994,72.0273,0.0,0.0,0.0,0.0,0.0,0.8523000000000001,1.4054947522266694,2.0189852838121936,0.20099975226490793,0.3991117330808707,4.876891521384642,0.2614772091862019,1.5867792434004464
Robert Garcia,TEX,pitcher,RP,thebatx,23363,676395,,,61.1682,,,,,,2.95235,18.0,3.86966,1.20519,63.9078,0.0,0.0,0.0,0.0,0.0,0.9841166666666666,2.810989504453339,1.7913889278206028,0.2550962348221141,0.44746471286326106,6.289056046625983,1.6736417344275427,10.156525585322363
Stephen Kolek,KCR,pitcher,RP,thebatx,21487,663568,,,59.9921,,,,,,2.42899,0.0,4.5666,1.38328,43.525,0.0,0.0,0.0,0.0,0.0,0.8096633333333334,0.0,1.220042046250876,-0.08636215709042812,-0.028950247809500795,1.9143929746842805,-2.7010213375141596,0.0
Tommy Nance,TOR,pitcher,RP,thebatx,19178,667297,,,53.4348,,,,,,2.35334,0.0,3.73071,1.22077,53.3123,0.0,0.0,0.0,0.0,0.0,0.7844466666666667,0.0,1.4943882270497548,0.282609894822836,0.35443981862539137,2.915884607164649,-1.699529705033791,0.0
Brendon Little,TOR,pitcher,RP,thebatx,21574,663893,,,51.234,,,,,,2.50547,0.0,3.1198,1.25872,55.9728,0.0,0.0,0.0,0.0,0.0,0.8351566666666667,0.0,1.5689642606867555,0.5229119571279751,0.2547068045804927,3.18173968906189,-1.4336746231365498,0.0
Chris Martin,TEX,pitcher,RP,thebatx,11847,455119,,,51.4919,,,,,,2.41996,10.0,3.81031,1.11646,46.2385,0.0,0.0,0.0,0.0,0.0,0.8066533333333333,1.5616608358074107,1.2961037140854943,0.2393415275044625,0.5767332340204655,4.480492644751166,-0.13492166744727374,0.0
Hunter Gaddis,CLE,pitcher,RP,thebatx,25636,683769,,,62.0682,,,,,,2.20329,4.0,3.88025,1.17971,61.6337,0.0,0.0,0.0,0.0,0.0,0.73443,0.6246643343229642,1.7276440084092501,0.2535586965016562,0.5232962674198143,3.8635933066536854,-0.7518210055447545,0.0
Bennett Sousa,HOU,pitcher,RP,thebatx,21345,656986,,,43.5674,,,,,,1.83269,1.0,3.78035,1.1972,48.1891,0.0,0.0,0.0,0.0,0.0,0.6108966666666666,0.15616608358074105,1.3507806587245972,0.21301409246389305,0.33395142809021533,2.6648089295261133,-1.9506053826723266,0.0
Kody Funderburk,MIN,pitcher,RP,thebatx,24993,681892,,,60.7854,,,,,,2.61892,3.0,3.91031,1.31929,54.959,0.0,0.0,0.0,0.0,0.0,0.8729733333333334,0.4684982507422232,1.5405466012613878,0.23361027044266977,0.1409802484463035,3.2566087042259175,-1.3588056079725224,0.0
Braydon Fisher,TOR,pitcher,RP,thebatx,24609,680755,,,48.8429,,,,,,2.29354,1.0,3.51023,1.23053,56.7298,0.0,0.0,0.0,0.0,0.0,0.7645133333333334,0.15616608358074105,1.5901836019621585,0.3450072091153001,0.303107989142356,3.1589782171338885,-1.4564360950645514,0.0
Brent Headrick,NYY,pitcher,RP,thebatx,27702,687396,,,47.6054,,,,,,2.25258,0.0,3.70924,1.15054,54.015,0.0,0.0,0.0,0.0,0.0,0.75086,0.0,1.5140854940434478,0.2600061542113657,0.4621642502076513,2.9871158984624646,-1.6282984137359753,0.0
