player_name,team,pos_type,position,projection_system,fg_id,mlbam_id,PA,AB,IP,R,HR,RBI,SB,AVG,W,SV,ERA,WHIP,SO,sgp_R,sgp_HR,sgp_RBI,sgp_SB,sgp_AVG,sgp_W,sgp_SV,sgp_SO,sgp_ERA,sgp_WHIP,total_sgp,par,dollar_value,is_pitcher,msp,delta_rank_R,delta_rank_HR,delta_rank_RBI,delta_rank_SB,delta_rank_AVG,delta_rank_W,delta_rank_SV,delta_rank_SO,delta_rank_ERA,delta_rank_WHIP,msp_per_dollar,team_rank_R,team_rank_HR,team_rank_RBI,team_rank_SB,team_rank_AVG,team_rank_W,team_rank_SV,team_rank_SO,team_rank_ERA,team_rank_WHIP,team_baseline_pts,tps
Samy Natera Jr.,LAA,pitcher,RP,atc,sa3020862,696519,,,18.2762,,,,,,0.880698,0.0,4.76232,1.4823,18.6025,0.0,0.0,0.0,0.0,0.0,0.293566,0.0,0.5214435879467414,-0.0551025952440637,-0.0880597907297769,0.6718472019729007,-3.943567110225539,0.0,True,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,1
Travis d'Arnaud,LAA,hitter,C,atc,7739,518595,221.092,202.584,,21.8797,7.18725,24.6283,0.262312,0.217564,,,,,,0.6875285667940826,0.5905306401917151,0.7984512098444608,0.0253219579976923,-0.19988939426802,0.0,0.0,0.0,0.0,0.0,1.9019429805599308,-2.404322700538353,0.0,False,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,1
J.T. Ginn,ATH,pitcher,RP,atc,27889,669372,,,71.1003,,,,,,3.52803,0.0,4.23729,1.31784,66.8531,0.0,0.0,0.0,0.0,0.0,1.17601,0.0,1.873948142957253,0.086116448265241,0.1694178666929257,3.30549245791542,-1.30992185428302,0.0,True,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,1
Dietrich Enns,BAL,pitcher,RP,atc,13932,608650,,,59.1761,,,,,,3.12911,0.311205,4.18768,1.32092,54.7403,0.0,0.0,0.0,0.0,0.0,1.0430366666666666,0.0485996660407445,1.5344162578836722,0.0953047999090057,0.1330242942030688,2.854381684703158,-1.761032627495282,0.0,True,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,1
Yerry De los Santos,NYY,pitcher,RP,atc,21420,660787,,,37.4526,,,,,,1.41646,0.0560228,4.03708,1.35094,30.2437,0.0,0.0,0.0,0.0,0.0,0.4721533333333333,0.0087488612672271,0.8477561317449195,0.1057201390651695,0.034961175020089,1.4693396404307384,-3.1460746717677015,0.0,True,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,1
Everson Pereira,CHW,hitter,OF,atc,23695,677592,225.238,202.639,,27.7099,8.25298,26.1561,4.53251,0.219221,,,,,,0.8707316751604158,0.6780948990071893,0.8479825927819907,0.4375401348170135,-0.1830965235571236,0.0,0.0,0.0,0.0,0.0,2.6512527782094852,-1.655012902888799,0.0,False,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,1
Luis Curvelo,TEX,pitcher,RP,atc,24710,681168,,,36.4756,,,,,,1.83132,0.506322,4.56129,1.35479,32.945,0.0,0.0,0.0,0.0,0.0,0.61044,0.0790703237707679,0.9234758234057464,-0.0509497159189159,0.0279002251509052,1.5899366564085038,-3.025477655789936,0.0,True,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,1
Erik Sabrowski,CLE,pitcher,RP,atc,24978,681870,,,58.7647,,,,,,2.42863,2.21334,3.74487,1.33814,70.0494,0.0,0.0,0.0,0.0,0.0,0.8095433333333334,0.3456486394325974,1.963543097407148,0.3041010708254131,0.087791008074174,3.510627149072666,-1.1047871631257735,0.0,True,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,1
Gage Jump,ATH,pitcher,SP,atc,sa3034986,695611,,,36.9311,,,,,,2.18644,0.0,4.44369,1.34389,31.85,0.0,0.0,0.0,0.0,0.0,0.7288133333333334,0.0,0.892782060266293,-0.0166265375804366,0.0458747266374464,1.650843582656636,-2.964570729541804,0.0,True,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,1
Brent Suter,LAA,pitcher,RP,atc,13942,608718,,,61.5136,,,,,,2.07929,0.170906,4.36523,1.30863,48.2646,0.0,0.0,0.0,0.0,0.0,0.6930966666666666,0.0266897206804501,1.352896986685354,0.0111557068043799,0.1713813110447632,2.255220391881614,-2.360193920316826,0.0,True,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,1
Nate Pearson,HOU,pitcher,RP,atc,20160,663878,,,42.4481,,,,,,2.10197,0.0376267,4.49767,1.37155,41.3184,0.0,0.0,0.0,0.0,0.0,0.7006566666666667,0.0058760143770674,1.1581892081289418,-0.0375543473797455,0.0013177763517224,1.8284853181446528,-2.7869289940537874,0.0,True,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,1
Keider Montero,DET,pitcher,RP,atc,22630,672456,,,50.3997,,,,,,2.68844,0.0,4.49169,1.34974,42.4239,0.0,0.0,0.0,0.0,0.0,0.8961466666666666,0.0,1.1891772950245272,-0.042163206770081,0.049695180337066,2.092855935258179,-2.522558376940261,0.0,True,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,1
Kai-Wei Teng,HOU,pitcher,RP,atc,24282,678906,,,46.7051,,,,,,2.47985,0.0,4.46073,1.34515,47.1768,0.0,0.0,0.0,0.0,0.0,0.8266166666666667,0.0,1.3224050455501053,-0.0274330066085041,0.0554389533532322,2.1770276589615,-2.43838665323694,0.0,True,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,1
Mitch Farris,LAA,pitcher,SP,atc,33628,815083,,,22.2522,,,,,,0.842888,0.0,4.89321,1.42027,19.59,0.0,0.0,0.0,0.0,0.0,0.2809626666666666,0.0,0.5491240364400841,-0.0905348760057713,-0.0467789990867722,0.692772828014207,-3.9226414841842328,0.0,True,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,1
Oswald Peraza,LAA,hitter,3B,atc,22823,672724,277.067,252.204,,29.5699,7.20971,26.2564,8.8809,0.213672,,,,,,0.9291786892527932,0.5923760356042451,0.8512343258024347,0.8573064777124408,-0.2980992977478669,0.0,0.0,0.0,0.0,0.0,2.931996230624047,-1.3742694504742374,0.0,False,-1.0,0.0,0.0,0.0,1.0,-2.0,0.0,0.0,0.0,0.0,0.0,-1.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,1
Yennier Cano,BAL,pitcher,RP,atc,25911,666974,,,56.42,,,,,,3.25916,1.63259,3.85318,1.31138,52.4661,0.0,0.0,0.0,0.0,0.0,1.0863866666666666,0.254955186393082,1.470668535388928,0.2427786790209051,0.1503965280592413,3.2051855955288233,-1.4102287166696166,0.0,True,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,1
Chase Silseth,LAA,pitcher,RP,atc,30074,681217,,,51.9596,,,,,,2.23215,0.0,4.192,1.34947,50.7668,0.0,0.0,0.0,0.0,0.0,0.74405,0.0,1.423035739313245,0.0818756029045729,0.0518475556188444,2.3008088978366623,-2.3146054143617776,0.0,True,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,1
AJ Blubaugh,HOU,pitcher,RP,atc,31764,805123,,,39.0635,,,,,,2.33326,0.0,4.44766,1.34993,36.3314,0.0,0.0,0.0,0.0,0.0,0.7777533333333334,0.0,1.0183994393833218,-0.0188348744861789,0.0381924610916809,1.815510359322157,-2.799903952876283,0.0,True,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,1
Bryce Teodosio,LAA,hitter,OF,atc,29524,669326,215.879,198.021,,21.6894,2.8138,16.2828,9.08587,0.20938,,,,,,0.6815487459436634,0.2311920575145498,0.5278895157057283,0.8770929980805025,-0.2766996206803433,0.0,0.0,0.0,0.0,0.0,2.0410236965641007,-2.2652419845341836,0.0,False,-1.0,0.0,0.0,0.0,1.0,-2.0,0.0,0.0,0.0,0.0,0.0,-1.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,1
Pedro Avila,CLE,pitcher,RP,atc,18864,658648,,,30.5273,,,,,,1.51152,0.00325931,4.59394,1.40453,28.3821,0.0,0.0,0.0,0.0,0.0,0.50384,0.0005089936778755,0.795573931324457,-0.0506640245547292,-0.0431358178526604,1.206123082594943,-3.4092912296034967,0.0,True,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,1
David Fry,CLE,hitter,DH,atc,24934,681807,208.917,187.523,,22.6005,7.15884,24.911,1.76927,0.220048,,,,,,0.7101783559111717,0.5881963711057856,0.8076163636318936,0.1707942474098672,-0.1616572142617438,0.0,0.0,0.0,0.0,0.0,2.115128123796974,-2.1911375573013103,0.0,False,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,1
Ryan Kreidler,MIN,hitter,3B/SS,atc,25867,668952,100.36,87.5296,,9.85644,1.61358,7.64669,3.14581,0.191784,,,,,,0.3097201546132656,0.1325776104073947,0.2479062250259068,0.3036767997221647,-0.1995841350495997,0.0,0.0,0.0,0.0,0.0,0.7942966547191321,-3.511969026379152,0.0,False,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,1
Cooper Criswell,SEA,pitcher,RP,atc,24975,681867,,,51.0201,,,,,,2.52715,0.0473042,4.01657,1.31924,41.1265,0.0,0.0,0.0,0.0,0.0,0.8423833333333333,0.00738731165092,1.1528100911002104,0.1524411894308902,0.1184431792884817,2.2734651048038357,-2.341949207394604,0.0,True,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,1
John Klein,MIN,pitcher,RP,atc,sa3020405,804619,,,30.297,,,,,,1.49611,0.0,4.53884,1.35987,26.122,0.0,0.0,0.0,0.0,0.0,0.4987033333333333,0.0,0.7322214435879468,-0.0368443889789468,0.0164351282926029,1.210515516234936,-3.404898795963504,0.0,True,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,1
Jovani Morán,BOS,pitcher,RP,atc,20422,663558,,,44.9422,,,,,,2.34352,0.0,3.87244,1.34033,47.0442,0.0,0.0,0.0,0.0,0.0,0.7811733333333333,0.0,1.3186881569726698,0.1864215359171441,0.0628314183613032,2.3491144445844507,-2.266299867613989,0.0,True,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,1
Greg Weissert,BOS,pitcher,RP,atc,20375,669711,,,61.6007,,,,,,3.67235,1.11791,4.13417,1.30668,54.7463,0.0,0.0,0.0,0.0,0.0,1.2241166666666663,0.1745796264957462,1.534584442887176,0.1257426261998452,0.176883635560064,3.235906997809498,-1.3795073143889418,0.0,True,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,1
Mark Leiter Jr.,ATH,pitcher,RP,atc,15551,643410,,,60.864,,,,,,4.06403,6.88553,4.14917,1.30779,65.2905,0.0,0.0,0.0,0.0,0.0,1.3546766666666663,1.0752862534777,1.8301471618780656,0.1168900336539104,0.171810081310966,4.548810196987309,-0.0666041152111311,0.0,True,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,1
Doug Nikhazy,CLE,pitcher,RP,atc,30142,680951,,,25.4941,,,,,,1.22889,0.0,4.63042,1.45259,22.504,0.0,0.0,0.0,0.0,0.0,0.40963,0.0,0.6308058864751227,-0.0497969374145044,-0.0896726650264613,0.9009662840341568,-3.714448028164283,0.0,True,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,1
Jake Bird,NYY,pitcher,RP,atc,21267,656234,,,52.4863,,,,,,2.82838,0.184213,4.04499,1.31629,53.2565,0.0,0.0,0.0,0.0,0.0,0.9427933333333334,0.028767822754659,1.492824106517169,0.1448149899635567,0.128626580597156,2.737826833165874,-1.8775874790325655,0.0,True,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,1
Justin Topa,MIN,pitcher,RP,atc,15145,623437,,,61.5281,,,,,,2.74471,5.21704,3.9989,1.30856,51.1968,0.0,0.0,0.0,0.0,0.0,0.9149033333333332,0.8147247046840693,1.4350889978976875,0.1925890237121102,0.1716102947890427,3.528916354416243,-1.0864979577821967,0.0,True,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,1
Kendry Rojas,MIN,pitcher,RP,atc,sa3016746,696070,,,28.3972,,,,,,1.50572,0.0,4.20913,1.36251,26.5128,0.0,0.0,0.0,0.0,0.0,0.5019066666666666,0.0,0.7431758934828311,0.040831437888768,0.0121219589571039,1.2980359569953697,-3.3173783552030702,0.0,True,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,1
Paul Blackburn,NYY,pitcher,RP,atc,14739,621112,,,59.1881,,,,,,3.39621,0.00836043,4.4405,1.31195,50.1784,0.0,0.0,0.0,0.0,0.0,1.13207,0.0013056156101509,1.4065423966363002,-0.0251269213240926,0.1562981166542318,2.67108920757659,-1.94432510462185,0.0,True,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,1
Colin Holderman,CLE,pitcher,RP,atc,22361,670059,,,38.4343,,,,,,1.76024,0.0544759,4.23211,1.36961,36.105,0.0,0.0,0.0,0.0,0.0,0.5867466666666666,0.008507287952536,1.0120532585844428,0.0481540540964776,0.0044579803790245,1.6599192476791476,-2.955495064519292,0.0,True,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,1
Brandon Eisert,CHW,pitcher,RP,atc,27668,685126,,,58.38,,,,,,2.66841,0.314063,4.16981,1.30329,55.468,0.0,0.0,0.0,0.0,0.0,0.8894700000000001,0.0490459887076182,1.554814295725298,0.1024202235878634,0.1763011878433524,2.772051695864132,-1.843362616334308,0.0,True,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,1
Eric Orze,MIN,pitcher,RP,atc,27626,679358,,,60.1703,,,,,,2.40178,0.60022,4.30416,1.36786,58.2419,0.0,0.0,0.0,0.0,0.0,0.8005933333333334,0.0937340066868323,1.6325690259285217,0.0404905065375334,0.0115897310387204,2.578976603524941,-2.036437708673499,0.0,True,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,1
Rico Garcia,BAL,pitcher,RP,atc,20023,670329,,,50.7656,,,,,,1.51113,0.171421,4.4123,1.38923,50.8724,0.0,0.0,0.0,0.0,0.0,0.50371,0.0267701462134942,1.4259957953749125,-0.0100278732850603,-0.0377236907209627,1.9087243775823832,-2.7066899346160564,0.0,True,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,1
Tanner McDougal,CHW,pitcher,RP,atc,sa3017471,701780,,,30.6974,,,,,,1.28967,0.0,4.7121,1.46008,26.362,0.0,0.0,0.0,0.0,0.0,0.42989,0.0,0.7389488437281009,-0.0801432335945612,-0.1180421714454225,0.9706534386881174,-3.6447608735103225,0.0,True,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,1
Anthony Banda,MIN,pitcher,RP,atc,14706,607455,,,54.4464,,,,,,2.83879,1.66596,4.27123,1.37438,52.8319,0.0,0.0,0.0,0.0,0.0,0.9462633333333332,0.2601664486021713,1.4809222144358796,0.0510706836473534,-0.0050564655957579,2.7333662144229796,-1.8820480977754603,0.0,True,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,1
Drew Thorpe,CHW,pitcher,SP,atc,31967,689672,,,39.4474,,,,,,2.16061,0.0,4.77215,1.35528,30.1257,0.0,0.0,0.0,0.0,0.0,0.7202033333333334,0.0,0.844448493342677,-0.1220549003119792,0.0293270048429434,1.4719239312069743,-3.1434903809914654,0.0,True,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-2.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,1
Carter Baumler,TEX,pitcher,RP,atc,sa3014480,691945,,,41.4665,,,,,,1.5617,0.426177,4.64175,1.4358,36.0266,0.0,0.0,0.0,0.0,0.0,0.5205666666666667,0.0665543930021894,1.009855641205326,-0.0847771385153322,-0.1153688714022264,1.3968306909566233,-3.218583621241817,0.0,True,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,1
Emerson Hancock,SEA,pitcher,RP,atc,27470,676106,,,66.1905,,,,,,3.46309,0.0,4.41257,1.32122,51.4548,0.0,0.0,0.0,0.0,0.0,1.1543633333333332,0.0,1.4423209530483532,-0.0132186523738259,0.1479227721507222,2.7313884061585827,-1.8840259060398572,0.0,True,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-2.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,1
Scott Barlow,ATH,pitcher,RP,atc,14993,605130,,,56.0764,,,,,,3.16833,5.24213,4.29687,1.39335,59.4369,0.0,0.0,0.0,0.0,0.0,1.05611,0.8186429117211101,1.666065872459706,0.0410261708202497,-0.0517862561701894,3.5300586988308766,-1.0853556133675633,0.0,True,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,1
Enmanuel De Jesus,DET,pitcher,RP,atc,18554,646241,,,31.2021,,,,,,0.760648,0.0,4.61597,1.4377,24.7896,0.0,0.0,0.0,0.0,0.0,0.2535493333333333,0.0,0.6948731604765243,-0.0573169735799165,-0.0894068862746838,0.8016986339552572,-3.8137156782431822,0.0,True,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,1
George Klassen,LAA,pitcher,RP,atc,sa3023440,691946,,,38.7948,,,,,,1.81006,0.0,4.60722,1.4185,36.3411,0.0,0.0,0.0,0.0,0.0,0.6033533333333333,0.0,1.0186713384723196,-0.0685320381100756,-0.0785485103962711,1.4749441232993064,-3.1404701888991333,0.0,True,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,1
Tyler Ferguson,ATH,pitcher,RP,atc,19481,621053,,,43.5951,,,,,,2.36998,0.395733,4.3282,1.38256,43.138,0.0,0.0,0.0,0.0,0.0,0.7899933333333333,0.0618000727536574,1.2091941135248774,0.0209005215144615,-0.0196632039602903,2.062224837166039,-2.5531894750324007,0.0,True,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,1
Eduarniel Núñez,ATH,pitcher,RP,atc,23162,674384,,,35.6104,,,,,,2.11244,0.0,4.48724,1.46177,34.8943,0.0,0.0,0.0,0.0,0.0,0.7041466666666666,0.0,0.978116327960757,-0.0285152631753762,-0.1395694861826948,1.5141782452693526,-3.1012360669290873,0.0,True,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,1
Cole Winn,TEX,pitcher,RP,atc,22113,668390,,,63.4078,,,,,,2.60388,3.64858,4.38315,1.36932,55.1859,0.0,0.0,0.0,0.0,0.0,0.8679600000000001,0.5697844492310202,1.546906797477225,0.0023529265275477,0.008159799544128,2.995163972779921,-1.620250339418519,0.0,True,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,1
Mason Barnett,ATH,pitcher,RP,atc,31741,686930,,,32.3148,,,,,,1.16872,0.0,4.69575,1.42473,27.288,0.0,0.0,0.0,0.0,0.0,0.3895733333333333,0.0,0.7649053959355292,-0.0801129720782054,-0.0742434307444207,1.0001223264462362,-3.615291985752203,0.0,True,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,1
Prelander Berroa,CHW,pitcher,RP,atc,22932,672860,,,28.3171,,,,,,1.12761,0.0,4.42876,1.47712,28.9741,0.0,0.0,0.0,0.0,0.0,0.37587,0.0,0.812168185003504,-0.0093453890705352,-0.1300169542651278,1.048675841667841,-3.566738470530599,0.0,True,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,1
Bailey Horn,DET,pitcher,RP,atc,27753,690544,,,31.4066,,,,,,1.97509,0.0,4.33203,1.43026,28.2603,0.0,0.0,0.0,0.0,0.0,0.6583633333333333,0.0,0.7921597757533287,0.0140888232882868,-0.0797615570367561,1.3848503753381929,-3.2305639368602472,0.0,True,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,1
Tayron Guerrero,BOS,pitcher,RP,atc,11691,594027,,,23.7762,,,,,,0.618955,0.0,5.07299,1.51606,18.6973,0.0,0.0,0.0,0.0,0.0,0.2063183333333333,0.0,0.5241009110021023,-0.131142533492891,-0.1497068147362253,0.4495698961063192,-4.165844416092121,0.0,True,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,1
Davis Schneider,TOR,hitter,2B/OF,atc,23565,676914,327.493,281.298,,39.5953,13.5381,38.6361,4.14038,0.219748,,,,,,1.2442080952107084,1.1123396097226976,1.2525850663128018,0.3996863599625078,-0.246731631518999,0.0,0.0,0.0,0.0,0.0,3.762087499689717,-0.5441781814085673,0.0,False,-2.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,-2.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,1
Marc Church,TEX,pitcher,RP,atc,26353,687847,,,24.8954,,,,,,1.20289,0.014489,4.71669,1.47413,22.8405,0.0,0.0,0.0,0.0,0.0,0.4009633333333333,0.0022626903850013,0.6402382620882971,-0.0659154694073749,-0.1110470169477328,0.8665017994515241,-3.748912512746916,0.0,True,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,1
Zak Kent,MIN,pitcher,RP,atc,25703,687849,,,43.6375,,,,,,2.08442,0.0138302,4.26024,1.38481,41.1623,0.0,0.0,0.0,0.0,0.0,0.6948066666666667,0.0021598081691383,1.15381359495445,0.0447922544370639,-0.0239814484311885,1.8715908757961304,-2.7438234364023093,0.0,True,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,1
