year,eff_date,team,player_name,mlb_team,transaction,submitted
2020,07.23,mean machine,JGroshans,Tor,Add to Reserves,07.28 @ 12:41
2020,07.23,mean machine,RGreene,Det,Add to Reserves,07.28 @ 12:41
2020,07.23,mean machine,SHuff,Tex,Add to Reserves,07.28 @ 12:41
2020,07.23,mean machine,SHuff,Tex,Change Contract to s,07.28 @ 12:41
2020,07.23,mean machine,RGreene,Det,Change Contract to r,07.28 @ 12:41
2020,07.23,mean machine,JGroshans,Tor,Change Contract to r,07.28 @ 12:41
2020,07.23,mean machine,AVaughn,CWS,Change Contract to r,07.28 @ 12:41
2020,07.23,mean machine,SHuff,Tex,Move to Minors,07.28 @ 12:41
2020,07.23,mean machine,RGreene,Det,Move to Minors,07.28 @ 12:41
2020,07.23,mean machine,AVaughn,CWS,Move to Minors,07.28 @ 12:41
2020,07.23,mean machine,JGroshans,Tor,Move to Minors,07.28 @ 12:41
2020,07.23,mean machine,JGroshans,Tor,Change Salary to 5,07.28 @ 12:41
2020,07.23,mean machine,AVaughn,CWS,Change Salary to 5,07.28 @ 12:41
2020,07.23,mean machine,RGreene,Det,Change Salary to 5,07.28 @ 12:41
2020,07.23,mean machine,SHuff,Tex,Change Salary to 5,07.28 @ 12:41
2020,07.23,mean machine,SHuff,Tex,Change Contract to r,07.28 @ 12:41
2020,07.23,mean machine,JGroshans,Tor,Change Contract to r,07.28 @ 12:41
2020,07.23,mean machine,AVaughn,CWS,Change Contract to r,07.28 @ 12:41
2020,07.23,mean machine,RGreene,Det,Change Contract to r,07.28 @ 12:41
2020,07.23,mean machine,SHuff,Tex,Change Contract to s,07.28 @ 12:41
2020,07.23,Dancing With Dingos,RArias,FA,Add to Reserves,07.30 @ 12:15
2020,07.23,Dancing With Dingos,RArias,FA,Change Contract to s,07.30 @ 12:15
2020,07.23,Dancing With Dingos,RArias,FA,Change Salary to 5,07.30 @ 12:15
2020,07.23,Dancing With Dingos,RArias,FA,Move to Minors,07.30 @ 12:15
2020,07.23,Dancing With Dingos,JDominguez,NYY,Add to Reserves,07.28 @ 12:42
2020,07.23,Dancing With Dingos,ALacy,KC,Add to Reserves,07.28 @ 12:42
2020,07.23,Dancing With Dingos,ALacy,KC,Change Contract to s,07.28 @ 12:42
2020,07.23,Dancing With Dingos,ALacy,KC,Change Salary to 5,07.28 @ 12:42
2020,07.23,Dancing With Dingos,ALacy,KC,Move to Minors,07.28 @ 12:42
2020,07.23,Dancing With Dingos,ALacy,KC,Change Contract to s,07.28 @ 12:42
2020,07.23,Dancing With Dingos,JDominguez,NYY,Change Contract to r,07.28 @ 12:42
2020,07.23,Dancing With Dingos,JDominguez,NYY,Change Salary to 5,07.28 @ 12:42
2020,07.23,Dancing With Dingos,JDominguez,NYY,Disable,07.28 @ 12:42
2020,07.23,Dancing With Dingos,JDominguez,NYY,Move to Minors,07.28 @ 12:42
2020,07.23,Dancing With Dingos,JDominguez,NYY,Change Contract to r,07.28 @ 12:42
2021,09.27,Shoeless Joe's,CPinder,Oak,Release,09.26 @ 21:12
2021,09.27,Kerry & Mitch,KIsbel,KC,Change Position to OF,09.27 @ 10:01
2021,09.27,Kerry & Mitch,GWhitlock,Bos,Disable,09.27 @ 10:01
2021,09.27,Kerry & Mitch,JUrquidy,Hou,Activate,09.27 @ 10:01
2021,09.27,Kerry & Mitch,TWalls,TB,Reserve,09.27 @ 09:28
2021,09.27,Kerry & Mitch,WFranco,TB,Activate,09.27 @ 09:28
2021,09.27,Thunder & Lightning,JLowrie,Oak,Disable,09.29 @ 07:27
2021,09.27,Thunder & Lightning,PGosselin,LAA,Add to Actives,09.29 @ 07:27
2021,09.27,Thunder & Lightning,PGosselin,LAA,Change Position to 2B,09.29 @ 07:27
2021,09.27,Thunder & Lightning,SBieber,Cle,Activate,09.26 @ 21:11
2021,09.27,Thunder & Lightning,PMaton,Hou,Waive,09.26 @ 21:11
2021,09.27,HAMMERHEADS,ZGreinke,Hou,Reserve,09.29 @ 07:27
2021,09.27,HAMMERHEADS,YPetit,Oak,Add to Actives,09.29 @ 07:27
2021,09.27,Mean Machine,SBrown,Oak,Waive,09.25 @ 09:25
2021,09.27,Mean Machine,AVaughn,CWS,Activate,09.25 @ 09:25
2021,09.27,Mean Machine,ESwanson,Sea,Waive,09.25 @ 09:23
2021,09.27,Mean Machine,CBassitt,Oak,Activate,09.25 @ 09:23
2021,09.27,Dancing With Dingos,GSoto,Det,Disable,09.29 @ 07:27
2021,09.27,Dancing With Dingos,SBaz,TB,Add to Actives,09.29 @ 07:27
2021,09.27,Dancing With Dingos,JMateo,Bal,Disable,09.29 @ 07:27
2021,09.27,Dancing With Dingos,TWade,NYY,Add to Actives,09.29 @ 07:27
2021,09.27,Dancing With Dingos,TWade,NYY,Change Position to 3B,09.29 @ 07:27
2021,09.27,Dancing With Dingos,RDetmers,LAA,Reserve,09.27 @ 09:39
2021,09.27,Dancing With Dingos,LAllen,Cle,Waive,09.23 @ 16:04
2021,09.27,Dancing With Dingos,RStripling,Tor,Activate,09.23 @ 16:04
2021,09.27,Dancing With Dingos,TLocastro,NYY,Waive,09.20 @ 16:45
2021,09.27,Dancing With Dingos,BSinger,KC,Disable,09.20 @ 16:45
2021,09.27,Dancing With Dingos,CSale,Bos,Activate,09.20 @ 16:45
2021,09.27,Dancing With Dingos,WCastro,Det,Change Position to UT,09.20 @ 16:45
2021,09.20,Mashers,DHill,Det,Disable,09.20 @ 13:27
2021,09.20,Mashers,DPeters,Tex,Add to Actives,09.20 @ 13:27
2021,09.20,R&R,HRyu,Tor,Disable,09.20 @ 12:01
2021,09.20,R&R,ACobb,LAA,Activate,09.20 @ 12:01
2021,09.20,R&R,JOdorizzi,Hou,Disable,09.19 @ 14:45
2021,09.20,R&R,MPineda,Min,Activate,09.19 @ 14:45
2021,09.20,Shrooms,RTepera,CWS,Reserve,09.20 @ 13:27
2021,09.20,Shrooms,TAlexander,Det,Add to Actives,09.20 @ 13:27
2021,09.20,Kerry & Mitch,JAdell,LAA,Disable,09.20 @ 11:50
2021,09.20,Kerry & Mitch,EOlivares,KC,Reserve,09.20 @ 11:50
2021,09.20,Kerry & Mitch,JFraley,Sea,Activate,09.20 @ 11:50
2021,09.20,Kerry & Mitch,KIsbel,KC,Activate,09.20 @ 11:50
2021,09.20,Thunder & Lightning,WAdames,Mil,Activate,09.20 @ 17:34
2021,09.20,Thunder & Lightning,KDavis,Oak,Release,09.20 @ 17:34
2021,09.20,Thunder & Lightning,MMinor,KC,Disable,09.20 @ 13:27
2021,09.20,Thunder & Lightning,MMayers,LAA,Add to Actives,09.20 @ 13:27
2021,09.20,Mean Machine,AVaughn,CWS,Disable,09.20 @ 09:47
2021,09.20,Mean Machine,SBrown,Oak,Activate,09.20 @ 09:47
2021,09.20,Mean Machine,SBrown,Oak,Change Position to 1B,09.20 @ 09:47
2021,09.13,Mashers,ERivera,KC,Reserve,09.14 @ 16:18
2021,09.13,Mashers,LGarcia,CWS,Add to Actives,09.14 @ 16:18
2021,09.13,Mashers,LGarcia,CWS,Change Position to 3B,09.14 @ 16:18
2021,09.13,Mashers,GOtto,Tex,Waive,09.13 @ 12:06
2021,09.13,Mashers,NPivetta,Bos,Activate,09.13 @ 12:06
2021,09.13,Mashers,JSiri,Hou,Change Position to UT,09.07 @ 13:49
2021,09.13,Shrooms,AVelazquez,NYY,Reserve,09.14 @ 16:18
2021,09.13,Shrooms,BValera,Tor,Add to Actives,09.14 @ 16:18
2021,09.13,Shrooms,BValera,Tor,Change Position to UT,09.14 @ 16:18
2021,09.13,Shrooms,ADiaz,Hou,Waive,09.12 @ 21:43
2021,09.13,Shrooms,EHernandez,Bos,Activate,09.12 @ 21:43
2021,09.13,Shrooms,EHernandez,Bos,Change Position to MI,09.12 @ 21:43
2021,09.13,Shrooms,JBarria,LAA,Waive,09.12 @ 21:42
2021,09.13,Shrooms,JMerryweather,Tor,Activate,09.12 @ 21:42
2021,09.13,Shrooms,ADiaz,Hou,Change Position to MI,09.09 @ 00:41
2021,09.13,Shrooms,TFrance,Sea,Change Position to 1B,09.09 @ 00:41
2021,09.13,Shrooms,CChang,Cle,Change Position to 3B,09.09 @ 00:41
2021,09.13,Kerry & Mitch,WFranco,TB,Disable,09.13 @ 12:34
2021,09.13,Kerry & Mitch,BLowe,TB,Change Position to CI,09.13 @ 12:34
2021,09.13,Kerry & Mitch,RTellez,Mil,Disable,09.13 @ 12:34
2021,09.13,Kerry & Mitch,TWalls,TB,Activate,09.13 @ 12:34
2021,09.13,Kerry & Mitch,JAdell,LAA,Activate,09.13 @ 12:34
2021,09.13,Kerry & Mitch,JCisnero,Det,Waive,09.13 @ 12:32
2021,09.13,Kerry & Mitch,JBarlow,Tex,Activate,09.13 @ 12:32
2021,09.13,HAMMERHEADS,NGordon,Min,Change Position to OF,09.13 @ 10:52
2021,09.13,HAMMERHEADS,JLowe,TB,Change Position to OF,09.13 @ 10:52
2021,09.13,HAMMERHEADS,BHamilton,CWS,Waive,09.13 @ 10:52
2021,09.13,HAMMERHEADS,MStassi,LAA,Waive,09.13 @ 10:32
2021,09.13,HAMMERHEADS,DJansen,Tor,Activate,09.13 @ 10:32
2021,09.13,HAMMERHEADS,JDyson,Tor,Waive,09.13 @ 10:31
2021,09.13,HAMMERHEADS,NGordon,Min,Activate,09.13 @ 10:31
2021,09.13,HAMMERHEADS,YPetit,Oak,Waive,09.13 @ 10:31
2021,09.13,HAMMERHEADS,ACivale,Cle,Activate,09.13 @ 10:31
2021,09.13,Mean Machine,TWade,NYY,Waive,09.12 @ 14:57
2021,09.13,Mean Machine,AGimenez,Cle,Change Position to 2B,09.12 @ 14:57
2021,09.13,Mean Machine,BPhillips,TB,Activate,09.12 @ 14:57
2021,09.13,Mean Machine,EClement,Cle,Reserve,09.09 @ 09:09
2021,09.13,Dancing With Dingos,YMunoz,Bos,Disable,09.14 @ 16:18
2021,09.13,Dancing With Dingos,WCastro,Det,Claim,09.14 @ 16:18
2021,09.13,Dancing With Dingos,WCastro,Det,Change Position to OF,09.14 @ 16:18
2021,09.13,Dancing With Dingos,CSale,Bos,Disable,09.13 @ 10:54
2021,09.13,Dancing With Dingos,JKowar,KC,Activate,09.13 @ 10:54
2021,09.13,Dancing With Dingos,DanJohnson,Cle,Reserve,09.13 @ 10:54
2021,09.13,Dancing With Dingos,GSheets,CWS,Activate,09.13 @ 10:54
2021,09.06,Mashers,BKeller,KC,Disable,09.06 @ 13:34
2021,09.06,Mashers,CHernandez,KC,Add to Actives,09.06 @ 13:34
2021,09.06,Mashers,MMoreland,Oak,Disable,09.06 @ 13:34
2021,09.06,Mashers,JSiri,Hou,Add to Actives,09.06 @ 13:34
2021,09.06,Mashers,NPivetta,Bos,Disable,09.06 @ 13:34
2021,09.06,Mashers,JRyan,Min,Add to Actives,09.06 @ 13:34
2021,09.06,Mashers,PSandoval,LAA,Disable,09.06 @ 13:34
2021,09.06,Mashers,GOtto,Tex,Add to Actives,09.06 @ 13:34
2021,09.06,Mashers,TLarnach,Min,Reserve,09.06 @ 11:58
2021,09.06,Mashers,JRobson,Det,Reserve,09.06 @ 11:58
2021,09.06,Mashers,ABaddoo,Det,Activate,09.06 @ 11:58
2021,09.06,Mashers,DHill,Det,Activate,09.06 @ 11:58
2021,09.06,Mashers,JKarinchak,Cle,Reserve,09.06 @ 11:58
2021,09.06,Mashers,THouck,Bos,Activate,09.06 @ 11:58
2021,09.06,Mashers,MChapman,Oak,Change Position to CI,09.06 @ 11:43
2021,09.06,Mashers,ROHearn,KC,Change Position to OF,09.06 @ 11:42
2021,09.06,Mashers,JRobson,Det,Change Position to OF,09.06 @ 11:41
2021,09.06,Mashers,ROHearn,KC,Change Position to CI,09.06 @ 11:41
2021,09.06,Mashers,JWalsh,LAA,Change Position to OF,09.06 @ 11:40
2021,09.06,Mashers,NLowe,Tex,Change Position to 1B,09.06 @ 11:40
2021,09.06,Mashers,MMoreland,Oak,Change Position to UT,09.06 @ 11:38
2021,09.06,Mashers,JWalsh,LAA,Change Position to 1B,09.06 @ 11:38
2021,09.06,Shrooms,AColome,Min,Change Salary to 10,09.08 @ 09:02
2021,09.06,Shrooms,BHand,NYM,Waive,09.06 @ 13:34
2021,09.06,Shrooms,TWells,Bal,Add to Actives,09.06 @ 13:34
2021,09.06,Shrooms,JDuran,Bos,Disable,09.05 @ 23:23
2021,09.06,Shrooms,HRamirez,Cle,Activate,09.05 @ 23:23
2021,09.06,Kerry & Mitch,WCastro,Det,Waive,09.06 @ 11:38
2021,09.06,Kerry & Mitch,AMondesi,KC,Activate,09.06 @ 11:38
2021,09.06,Kerry & Mitch,JFraley,Sea,Disable,08.30 @ 13:33
2021,09.06,Kerry & Mitch,EOlivares,KC,Activate,08.30 @ 13:33
2021,09.06,Kerry & Mitch,EOlivares,KC,Change Position to OF,08.30 @ 13:33
2021,09.06,Thunder & Lightning,JLoaisiga,NYY,Disable,09.06 @ 13:36
2021,09.06,Thunder & Lightning,RStanek,Hou,Add to Actives,09.06 @ 13:36
2021,09.06,Thunder & Lightning,KDavis,Oak,Activate,09.06 @ 08:49
2021,09.06,Thunder & Lightning,WAdames,Mil,Reserve,09.06 @ 08:49
2021,09.06,Thunder & Lightning,BBuxton,Min,Activate,09.05 @ 09:25
2021,09.06,HAMMERHEADS,JUpton,LAA,Reserve,09.06 @ 13:34
2021,09.06,HAMMERHEADS,JDyson,Tor,Add to Actives,09.06 @ 13:34
2021,09.06,Mean Machine,BPhillips,TB,Disable,09.06 @ 13:34
2021,09.06,Mean Machine,AGimenez,Cle,Claim,09.06 @ 13:34
2021,09.06,Mean Machine,AGimenez,Cle,Change Position to UT,09.06 @ 13:34
2021,09.06,Mean Machine,JHapp,StL,Waive,09.06 @ 13:34
2021,09.06,Mean Machine,ACimber,Tor,Claim,09.06 @ 13:34
2021,09.06,Mean Machine,RUrias,Bal,Waive,09.05 @ 16:37
2021,09.06,Mean Machine,TWade,NYY,Change Position to 2B,09.05 @ 16:37
2021,09.06,Mean Machine,GTorres,NYY,Activate,09.05 @ 16:37
2021,09.06,Mean Machine,BPhillips,TB,Change Position to UT,09.05 @ 09:34
2021,09.06,Mean Machine,ERosario,Atl,Change Position to OF,09.05 @ 09:34
2021,09.06,Dancing With Dingos,DanJohnson,Cle,Change Position to UT,08.30 @ 15:06
2021,09.06,Dancing With Dingos,KSchwarber,Bos,Change Position to 1B,08.30 @ 15:06
2021,08.30,Livn Lex,DCameron,Det,Reserve,08.29 @ 11:07
2021,08.30,R&R,CKluber,NYY,Activate,08.30 @ 14:27
2021,08.30,R&R,MFoltynewicz,Tex,Disable,08.30 @ 14:27
2021,08.30,R&R,PGosselin,LAA,Waive,08.29 @ 22:18
2021,08.30,R&R,LTaveras,Tex,Activate,08.29 @ 22:18
2021,08.30,R&R,LTaveras,Tex,Change Position to UT,08.29 @ 22:18
2021,08.30,Shrooms,EHernandez,Bos,Reserve,08.30 @ 14:26
2021,08.30,Shrooms,AVelazquez,NYY,Add to Actives,08.30 @ 14:26
2021,08.30,Shrooms,AVelazquez,NYY,Change Position to UT,08.30 @ 14:26
2021,08.30,Shrooms,SEspinal,Tor,Reserve,08.30 @ 14:26
2021,08.30,Shrooms,CChang,Cle,Add to Actives,08.30 @ 14:26
2021,08.30,Shrooms,CChang,Cle,Change Position to MI,08.30 @ 14:26
2021,08.30,Shrooms,SEspinal,Tor,Change Position to MI,08.29 @ 16:50
2021,08.30,Shrooms,JHarrison,Oak,Change Position to SS,08.29 @ 16:50
2021,08.30,Shrooms,EHernandez,Bos,Change Position to UT,08.27 @ 19:45
2021,08.30,Shrooms,LArraez,Min,Change Position to 2B,08.27 @ 19:45
2021,08.30,Shrooms,JDuran,Bos,Change Position to OF,08.27 @ 19:45
2021,08.30,Shrooms,MHarvey,Bal,Waive,08.26 @ 23:06
2021,08.30,Shrooms,JSoria,Tor,Activate,08.26 @ 23:06
2021,08.30,Shrooms,JDuran,Bos,Change Position to UT,08.25 @ 10:20
2021,08.30,Shrooms,LVoit,NYY,Change Position to CI,08.25 @ 10:20
2021,08.30,Shrooms,DMoore,Sea,Change Position to OF,08.25 @ 10:20
2021,08.30,Kerry & Mitch,NSnyder,Tex,Waive,08.30 @ 14:26
2021,08.30,Kerry & Mitch,BOber,Min,Claim,08.30 @ 14:26
2021,08.30,Thunder & Lightning,KMaeda,Min,Disable,08.30 @ 14:26
2021,08.30,Thunder & Lightning,TRichards,Tor,Claim,08.30 @ 14:26
2021,08.30,Thunder & Lightning,ZBritton,NYY,Disable,08.30 @ 14:26
2021,08.30,Thunder & Lightning,LLuetge,NYY,Add to Actives,08.30 @ 14:26
2021,08.30,Thunder & Lightning,AGimenez,Cle,Waive,08.28 @ 15:30
2021,08.30,HAMMERHEADS,ACimber,Tor,Waive,08.30 @ 09:17
2021,08.30,HAMMERHEADS,PFairbanks,TB,Activate,08.30 @ 09:17
2021,08.30,Mean Machine,MFranco,Atl,Reserve,09.25 @ 08:17
2021,08.30,Mean Machine,DBundy,LAA,Disable,08.30 @ 14:26
2021,08.30,Mean Machine,ESwanson,Sea,Add to Actives,08.30 @ 14:26
2021,08.30,Mean Machine,JBrentz,KC,Disable,08.30 @ 14:26
2021,08.30,Mean Machine,CSadler,Sea,Add to Actives,08.30 @ 14:26
2021,08.30,Mean Machine,SBrown,Oak,Disable,08.29 @ 11:27
2021,08.30,Mean Machine,ERosario,Atl,Activate,08.29 @ 11:27
2021,08.30,Mean Machine,ERosario,Atl,Change Position to UT,08.29 @ 11:27
2021,08.30,Mean Machine,NCruz,TB,Change Position to CI,08.28 @ 11:21
2021,08.30,Mean Machine,SBrown,Oak,Change Position to UT,08.28 @ 11:21
2021,08.30,Mean Machine,EClement,Cle,Disable,08.28 @ 11:19
2021,08.30,Mean Machine,FGalvis,Phi,Activate,08.28 @ 11:19
2021,08.30,Mean Machine,ABregman,Hou,Activate,08.28 @ 11:18
2021,08.30,Dancing With Dingos,RNunez,Mil,Reserve,09.25 @ 08:17
2021,08.30,Dancing With Dingos,RDetmers,LAA,Disable,08.30 @ 14:26
2021,08.30,Dancing With Dingos,JChargois,TB,Add to Actives,08.30 @ 14:26
2021,08.30,Dancing With Dingos,YMunoz,Bos,Add to Actives,08.30 @ 14:26
2021,08.30,Dancing With Dingos,JFleming,TB,Waive,08.30 @ 12:22
2021,08.30,Dancing With Dingos,LAllen,Cle,Activate,08.30 @ 12:22
2021,08.30,Dancing With Dingos,GUrshela,NYY,Change Position to MI,08.30 @ 12:18
2021,08.30,Dancing With Dingos,ASimmons,Min,Waive,08.30 @ 12:18
2021,08.30,Dancing With Dingos,BBradley,Cle,Activate,08.30 @ 12:18
2021,08.30,Dancing With Dingos,BBradley,Cle,Change Position to CI,08.30 @ 12:18
2021,08.30,Dancing With Dingos,SHoward,Tex,Disable,08.29 @ 22:58
2021,08.30,Dancing With Dingos,BSinger,KC,Activate,08.29 @ 22:58
2021,08.30,Dancing With Dingos,JChoi,TB,Disable,08.29 @ 22:56
2021,08.30,Dancing With Dingos,GUrshela,NYY,Activate,08.29 @ 22:56
2021,08.30,Dancing With Dingos,GUrshela,NYY,Change Position to CI,08.29 @ 22:56
2021,08.23,Gusteroids,SOhtaniH,LAA,Change Position to UT,08.23 @ 12:22
2021,08.23,Gusteroids,JLuzardo,Mia,Waive,08.23 @ 12:22
2021,08.23,Livn Lex,JMartin,Tex,Change Position to UT,08.23 @ 12:27
2021,08.23,Livn Lex,AEngel,CWS,Disable,08.23 @ 12:23
2021,08.23,Livn Lex,RMcKenna,Bal,Reserve,08.23 @ 12:23
2021,08.23,Livn Lex,JMartin,Tex,Activate,08.23 @ 12:23
2021,08.23,Livn Lex,NSolak,Tex,Activate,08.23 @ 12:23
2021,08.23,Mashers,JRobson,Det,Change Position to UT,08.19 @ 18:39
2021,08.23,Mashers,GStanton,NYY,Change Position to OF,08.19 @ 18:39
2021,08.23,R&R,BOber,Min,Waive,08.23 @ 11:01
2021,08.23,R&R,RYarbrough,TB,Activate,08.23 @ 11:01
2021,08.23,Shrooms,JSoria,Tor,Change Salary to 3,08.29 @ 17:27
2021,08.23,Kerry & Mitch,JBarlow,Tex,Disable,08.23 @ 15:02
2021,08.23,Kerry & Mitch,NSnyder,Tex,Add to Actives,08.23 @ 15:02
2021,08.23,Kerry & Mitch,TDuffey,Min,Waive,08.23 @ 12:44
2021,08.23,Kerry & Mitch,GCole,NYY,Activate,08.23 @ 12:44
2021,08.23,Kerry & Mitch,FCordero,Bos,Reserve,08.23 @ 12:43
2021,08.23,Kerry & Mitch,WCastro,Det,Change Position to MI,08.23 @ 12:43
2021,08.23,Kerry & Mitch,BLowe,TB,Change Position to OF,08.23 @ 12:43
2021,08.23,Kerry & Mitch,ARizzo,NYY,Activate,08.23 @ 12:43
2021,08.23,Thunder & Lightning,MWisler,TB,Disable,08.23 @ 15:02
2021,08.23,Thunder & Lightning,PMaton,Hou,Add to Actives,08.23 @ 15:02
2021,08.23,HAMMERHEADS,KSuzuki,LAA,Waive,08.23 @ 15:02
2021,08.23,HAMMERHEADS,MStassi,LAA,Claim,08.23 @ 15:02
2021,08.23,HAMMERHEADS,RDolis,Tor,Reserve,08.23 @ 09:07
2021,08.23,HAMMERHEADS,PSewald,Sea,Activate,08.23 @ 09:07
2021,08.23,Mean Machine,TRichards,Tor,Waive,08.22 @ 18:41
2021,08.23,Mean Machine,JMontgomery,NYY,Activate,08.22 @ 18:41
2021,08.23,Mean Machine,CBassitt,Oak,Disable,08.21 @ 00:46
2021,08.23,Mean Machine,AChapman,NYY,Activate,08.21 @ 00:46
2021,08.23,Dancing With Dingos,BBradley,Cle,Disable,08.23 @ 15:02
2021,08.23,Dancing With Dingos,DanJohnson,Cle,Add to Actives,08.23 @ 15:02
2021,08.16,Gusteroids,MStassi,LAA,Waive,08.16 @ 12:59
2021,08.16,Gusteroids,MGarver,Min,Change Position to C,08.16 @ 12:59
2021,08.16,Gusteroids,YGurriel,Hou,Activate,08.16 @ 12:59
2021,08.16,Livn Lex,AEngel,CWS,Change Position to UT,08.16 @ 12:57
2021,08.16,Mashers,CBiggio,Tor,Disable,08.16 @ 13:01
2021,08.16,Mashers,MMoreland,Oak,Add to Actives,08.16 @ 13:01
2021,08.16,Mashers,ABaddoo,Det,Disable,08.16 @ 13:01
2021,08.16,Mashers,JRobson,Det,Add to Actives,08.16 @ 13:01
2021,08.16,Mashers,JWalsh,LAA,Change Position to OF,08.16 @ 11:50
2021,08.16,Mashers,DHill,Det,Disable,08.16 @ 11:49
2021,08.16,Mashers,JWalsh,LAA,Activate,08.16 @ 11:49
2021,08.16,Mashers,JMayfield,LAA,Change Position to MI,08.10 @ 10:38
2021,08.16,Mashers,CBiggio,Tor,Change Position to 1B,08.10 @ 10:38
2021,08.16,R&R,MPineda,Min,Reserve,08.16 @ 13:01
2021,08.16,R&R,DRasmussen,TB,Add to Actives,08.16 @ 13:01
2021,08.16,R&R,RYarbrough,TB,Disable,08.16 @ 13:01
2021,08.16,R&R,BOber,Min,Add to Actives,08.16 @ 13:01
2021,08.16,R&R,ACobb,LAA,Disable,08.16 @ 13:01
2021,08.16,R&R,MFoltynewicz,Tex,Add to Actives,08.16 @ 13:01
2021,08.16,Shrooms,RTepera,CWS,Change Salary to 3,08.21 @ 07:06
2021,08.16,Shrooms,HRamirez,Cle,Reserve,08.16 @ 13:01
2021,08.16,Shrooms,CDickerson,Tor,Add to Actives,08.16 @ 13:01
2021,08.16,Shrooms,LGarcia,CWS,Change Position to UT,08.13 @ 22:04
2021,08.16,Shrooms,JDuran,Bos,Change Position to OF,08.13 @ 22:04
2021,08.16,Shrooms,LGarcia,CWS,Waive,08.13 @ 22:04
2021,08.16,Shrooms,LVoit,NYY,Activate,08.13 @ 22:04
2021,08.16,Shrooms,LVoit,NYY,Change Position to UT,08.13 @ 22:04
2021,08.16,Kerry & Mitch,GCole,NYY,Disable,08.16 @ 13:01
2021,08.16,Kerry & Mitch,JBarlow,Tex,Add to Actives,08.16 @ 13:01
2021,08.16,Kerry & Mitch,EOlivares,KC,Reserve,08.16 @ 13:01
2021,08.16,Kerry & Mitch,WCastro,Det,Add to Actives,08.16 @ 13:01
2021,08.16,Kerry & Mitch,WCastro,Det,Change Position to UT,08.16 @ 13:01
2021,08.16,Kerry & Mitch,EOlivares,KC,Change Position to UT,08.11 @ 11:58
2021,08.16,Kerry & Mitch,FCordero,Bos,Change Position to OF,08.11 @ 11:58
2021,08.16,Kerry & Mitch,EOlivares,KC,Change Position to OF,08.09 @ 13:12
2021,08.16,Kerry & Mitch,ARizzo,NYY,Disable,08.09 @ 13:12
2021,08.16,Kerry & Mitch,FCordero,Bos,Activate,08.09 @ 13:12
2021,08.16,Kerry & Mitch,FCordero,Bos,Change Position to UT,08.09 @ 13:12
2021,08.16,HAMMERHEADS,PSewald,Sea,Reserve,08.16 @ 13:01
2021,08.16,HAMMERHEADS,WPeralta,NYY,Add to Actives,08.16 @ 13:01
2021,08.16,Mean Machine,GTorres,NYY,Disable,08.16 @ 13:01
2021,08.16,Mean Machine,TWade,NYY,Add to Actives,08.16 @ 13:01
2021,08.16,Mean Machine,TWade,NYY,Change Position to SS,08.16 @ 13:01
2021,08.16,Mean Machine,JMontgomery,NYY,Disable,08.16 @ 13:01
2021,08.16,Mean Machine,RLopez,CWS,Add to Actives,08.16 @ 13:01
2021,08.16,Mean Machine,OMiller,Cle,Waive,08.16 @ 10:01
2021,08.16,Mean Machine,SBrown,Oak,Activate,08.16 @ 10:01
2021,08.16,Mean Machine,CGittens,NYY,Reserve,08.15 @ 10:57
2021,08.16,Mean Machine,MGonzalez,Bos,Reserve,08.15 @ 10:57
2021,08.16,Dancing With Dingos,GSheets,CWS,Reserve,08.16 @ 13:01
2021,08.16,Dancing With Dingos,RNunez,Det,Add to Actives,08.16 @ 13:01
2021,08.16,Dancing With Dingos,RStripling,Tor,Disable,08.16 @ 08:58
2021,08.16,Dancing With Dingos,CSale,Bos,Activate,08.16 @ 08:58
2021,08.16,Dancing With Dingos,AAbreu,NYY,Waive,08.16 @ 08:58
2021,08.09,Gusteroids,YGurriel,Hou,Disable,08.09 @ 14:30
2021,08.09,Gusteroids,MTaylor,KC,Claim,08.09 @ 14:30
2021,08.09,Livn Lex,LRobert,CWS,Activate,08.09 @ 14:31
2021,08.09,Livn Lex,DDahl,FA,Waive,08.09 @ 14:31
2021,08.09,Livn Lex,MThaiss,LAA,Reserve,08.09 @ 14:30
2021,08.09,Livn Lex,YHernandez,Tex,Add to Actives,08.09 @ 14:30
2021,08.09,Livn Lex,YHernandez,Tex,Change Position to CI,08.09 @ 14:30
2021,08.09,Livn Lex,LPatino,TB,Activate,08.09 @ 10:52
2021,08.09,Livn Lex,CRodon,CWS,Trade,08.05 @ 09:44
2021,08.09,Livn Lex,ALacy,KC,Acquire,08.05 @ 09:44
2021,08.09,Mashers,JMayfield,LAA,Change Position to 1B,08.09 @ 14:31
2021,08.09,Mashers,RLaureano,Oak,Reserve,08.09 @ 14:30
2021,08.09,Mashers,ERivera,KC,Add to Actives,08.09 @ 14:30
2021,08.09,Mashers,CBiggio,Tor,Change Position to MI,08.05 @ 01:03
2021,08.09,Mashers,JMayfield,LAA,Change Position to 1B,08.05 @ 01:03
2021,08.09,Shrooms,JSoria,Tor,Disable,08.09 @ 14:30
2021,08.09,Shrooms,AColome,Min,Add to Actives,08.09 @ 14:30
2021,08.09,Shrooms,PFry,Bal,Waive,08.08 @ 08:09
2021,08.09,Shrooms,CMcHugh,TB,Activate,08.08 @ 08:09
2021,08.09,Shrooms,JDuran,Bos,Change Position to UT,08.08 @ 08:08
2021,08.09,Shrooms,LArraez,Min,Change Position to OF,08.08 @ 08:08
